genome	rate	I_alg	S_alg	k	d	kmer_count	num_queries	index_bytes	pref	Q_time_s	Q_mem_kb	qType	SI_time_s	SI_mem_kb
escherichia_coli.k32	1	sbwt	none	19	2	132308392	1000000	86838362	sbwt.escherichia_coli.k32.S_none.k_19.d_2	7.09	114276	Neg	175.27	2628284
escherichia_coli.k32	1	sbwt	none	19	2	132308392	1000000	86838362	sbwt.escherichia_coli.k32.S_none.k_19.d_2	11.63	114276	Pos	175.27	2628284
escherichia_coli.k32	1	FMSIv02	global	21	na	137929009	1000000	49149922	FMSIv02.escherichia_coli.k32.S_global.k_21.d_na	8.510000000000002	54032	0	417.92999999999995	6395588
escherichia_coli.k32	1	FMSIv02	global	21	na	137929009	1000000	49149922	FMSIv02.escherichia_coli.k32.S_global.k_21.d_na	6.680000000000001	54032	Neg	417.92999999999995	6395588
escherichia_coli.k32	1	FMSIv02	global	21	na	137929009	1000000	49149922	FMSIv02.escherichia_coli.k32.S_global.k_21.d_na	6.7700000000000005	54032	Pos	417.92999999999995	6395588
escherichia_coli.k32	1	FMSIv02	local	21	1	137929009	1000000	65046211	FMSIv02.escherichia_coli.k32.S_local.k_21.d_1	8.02	69976	0	191.72	3201524
escherichia_coli.k32	1	FMSIv02	local	21	1	137929009	1000000	65046211	FMSIv02.escherichia_coli.k32.S_local.k_21.d_1	5.79	69976	Neg	191.72	3201524
escherichia_coli.k32	1	FMSIv02	local	21	1	137929009	1000000	65046211	FMSIv02.escherichia_coli.k32.S_local.k_21.d_1	7.65	69976	Pos	191.72	3201524
escherichia_coli.k32	1	FMSIv02	local	21	2	137929009	1000000	63157243	FMSIv02.escherichia_coli.k32.S_local.k_21.d_2	7.46	68072	0	200.66	3137196
escherichia_coli.k32	1	FMSIv02	local	21	2	137929009	1000000	63157243	FMSIv02.escherichia_coli.k32.S_local.k_21.d_2	5.1000000000000005	68072	Neg	200.66	3137196
escherichia_coli.k32	1	FMSIv02	local	21	2	137929009	1000000	63157243	FMSIv02.escherichia_coli.k32.S_local.k_21.d_2	6.819999999999999	68072	Pos	200.66	3137196
escherichia_coli.k32	1	FMSIv02	local	21	3	137929009	1000000	61846731	FMSIv02.escherichia_coli.k32.S_local.k_21.d_3	9.34	66752	0	229.91000000000003	3093524
escherichia_coli.k32	1	FMSIv02	local	21	3	137929009	1000000	61846731	FMSIv02.escherichia_coli.k32.S_local.k_21.d_3	6.23	66700	Neg	229.91000000000003	3093524
escherichia_coli.k32	1	FMSIv02	local	21	3	137929009	1000000	61846731	FMSIv02.escherichia_coli.k32.S_local.k_21.d_3	7.84	66752	Pos	229.91000000000003	3093524
escherichia_coli.k32	1	FMSIv02	local	21	4	137929009	1000000	60146635	FMSIv02.escherichia_coli.k32.S_local.k_21.d_4	8.959999999999999	65044	0	339.46	3038052
escherichia_coli.k32	1	FMSIv02	local	21	4	137929009	1000000	60146635	FMSIv02.escherichia_coli.k32.S_local.k_21.d_4	6.510000000000001	65044	Neg	339.46	3038052
escherichia_coli.k32	1	FMSIv02	local	21	4	137929009	1000000	60146635	FMSIv02.escherichia_coli.k32.S_local.k_21.d_4	7.59	65044	Pos	339.46	3038052
escherichia_coli.k32	1	FMSIv02	local	21	5	137929009	1000000	59519289	FMSIv02.escherichia_coli.k32.S_local.k_21.d_5	9.03	64420	0	758.35	3017876
escherichia_coli.k32	1	FMSIv02	local	21	5	137929009	1000000	59519289	FMSIv02.escherichia_coli.k32.S_local.k_21.d_5	7.37	64420	Neg	758.35	3017876
escherichia_coli.k32	1	FMSIv02	local	21	5	137929009	1000000	59519289	FMSIv02.escherichia_coli.k32.S_local.k_21.d_5	8.770000000000001	64420	Pos	758.35	3017876
escherichia_coli.k32	1	SSHash	prophasm	21	na	137929009	1000000	136948394	sshash.escherichia_coli.k32.S_prophasm.k_21.d_na	16.47	137520	0	253.17999999999998	5943424
escherichia_coli.k32	1	SSHash	prophasm	21	na	137929009	1000000	136948394	sshash.escherichia_coli.k32.S_prophasm.k_21.d_na	23.61	137520	Neg	253.17999999999998	5943424
escherichia_coli.k32	1	SSHash	prophasm	21	na	137929009	1000000	136948394	sshash.escherichia_coli.k32.S_prophasm.k_21.d_na	15.71	137520	Pos	253.17999999999998	5943424
escherichia_coli.k32	1	bwa	prophasm	21	na	137929009	1000000	389471918	bwa.escherichia_coli.k32.S_prophasm.k_21.d_na	8.95	491952	0	375.59	5943424
escherichia_coli.k32	1	bwa	prophasm	21	na	137929009	1000000	389471918	bwa.escherichia_coli.k32.S_prophasm.k_21.d_na	9.5	491952	Neg	375.59	5943424
escherichia_coli.k32	1	bwa	prophasm	21	na	137929009	1000000	389471918	bwa.escherichia_coli.k32.S_prophasm.k_21.d_na	8.89	491952	Pos	375.59	5943424
escherichia_coli.k32	1	cbl	none	21	na	137929009	1000000	561390529	cbl.escherichia_coli.k32.S_none.k_21.d_na	4.55	527824	0	85.33999999999999	725068
escherichia_coli.k32	1	cbl	none	21	na	137929009	1000000	561390529	cbl.escherichia_coli.k32.S_none.k_21.d_na	4.390000000000001	527824	Neg	85.33999999999999	725068
escherichia_coli.k32	1	cbl	none	21	na	137929009	1000000	561390529	cbl.escherichia_coli.k32.S_none.k_21.d_na	4.46	527820	Pos	85.33999999999999	725068
escherichia_coli.k32	1	fmsi	global	21	na	137929009	1000000	57262899	fmsi.escherichia_coli.k32.S_global.k_21.d_na	48.42	56076	0	503.71	6395588
escherichia_coli.k32	1	fmsi	global	21	na	137929009	1000000	57262899	fmsi.escherichia_coli.k32.S_global.k_21.d_na	36.54	56076	Neg	503.71	6395588
escherichia_coli.k32	1	fmsi	global	21	na	137929009	1000000	57262899	fmsi.escherichia_coli.k32.S_global.k_21.d_na	50.660000000000004	56076	Pos	503.71	6395588
escherichia_coli.k32	1	fmsi	local	21	1	137929009	1000000	73393675	fmsi.escherichia_coli.k32.S_local.k_21.d_1	48.03	72360	0	295.01	3313412
escherichia_coli.k32	1	fmsi	local	21	1	137929009	1000000	73393675	fmsi.escherichia_coli.k32.S_local.k_21.d_1	37.25	72360	Neg	295.01	3313412
escherichia_coli.k32	1	fmsi	local	21	1	137929009	1000000	73393675	fmsi.escherichia_coli.k32.S_local.k_21.d_1	47.82	72360	Pos	295.01	3313412
escherichia_coli.k32	1	fmsi	local	21	2	137929009	1000000	71377131	fmsi.escherichia_coli.k32.S_local.k_21.d_2	48.620000000000005	70436	0	300.77	3245848
escherichia_coli.k32	1	fmsi	local	21	2	137929009	1000000	71377131	fmsi.escherichia_coli.k32.S_local.k_21.d_2	34.55	70436	Neg	300.77	3245848
escherichia_coli.k32	1	fmsi	local	21	2	137929009	1000000	71377131	fmsi.escherichia_coli.k32.S_local.k_21.d_2	45.51	70436	Pos	300.77	3245848
escherichia_coli.k32	1	fmsi	local	21	3	137929009	1000000	70056643	fmsi.escherichia_coli.k32.S_local.k_21.d_3	48.08	69104	0	327.43	3200664
escherichia_coli.k32	1	fmsi	local	21	3	137929009	1000000	70056643	fmsi.escherichia_coli.k32.S_local.k_21.d_3	34.019999999999996	69104	Neg	327.43	3200664
escherichia_coli.k32	1	fmsi	local	21	3	137929009	1000000	70056643	fmsi.escherichia_coli.k32.S_local.k_21.d_3	48.78	69104	Pos	327.43	3200664
escherichia_coli.k32	1	fmsi	local	21	4	137929009	1000000	68424971	fmsi.escherichia_coli.k32.S_local.k_21.d_4	50.06	67368	0	435.3	3141780
escherichia_coli.k32	1	fmsi	local	21	4	137929009	1000000	68424971	fmsi.escherichia_coli.k32.S_local.k_21.d_4	35.19	67368	Neg	435.3	3141780
escherichia_coli.k32	1	fmsi	local	21	4	137929009	1000000	68424971	fmsi.escherichia_coli.k32.S_local.k_21.d_4	47.8	67368	Pos	435.3	3141780
escherichia_coli.k32	1	fmsi	local	21	5	137929009	1000000	67892347	fmsi.escherichia_coli.k32.S_local.k_21.d_5	45.13	66720	0	854.1600000000001	3121796
escherichia_coli.k32	1	fmsi	local	21	5	137929009	1000000	67892347	fmsi.escherichia_coli.k32.S_local.k_21.d_5	33.89	66720	Neg	854.1600000000001	3121796
escherichia_coli.k32	1	fmsi	local	21	5	137929009	1000000	67892347	fmsi.escherichia_coli.k32.S_local.k_21.d_5	47.19	66720	Pos	854.1600000000001	3121796
escherichia_coli.k32	1	sbwt	none	21	0	137929009	1000000	147903512	sbwt.escherichia_coli.k32.S_none.k_21.d_0	2.77	173852	0	152.79	2483516
escherichia_coli.k32	1	sbwt	none	21	0	137929009	1000000	147903512	sbwt.escherichia_coli.k32.S_none.k_21.d_0	1.37	173820	Neg	152.79	2483516
escherichia_coli.k32	1	sbwt	none	21	0	137929009	1000000	147903512	sbwt.escherichia_coli.k32.S_none.k_21.d_0	3.3899999999999997	173852	Pos	152.79	2483516
escherichia_coli.k32	1	sbwt	none	21	1	137929009	1000000	87801880	sbwt.escherichia_coli.k32.S_none.k_21.d_1	4.22	115148	0	98.21	1717980
escherichia_coli.k32	1	sbwt	none	21	1	137929009	1000000	87801880	sbwt.escherichia_coli.k32.S_none.k_21.d_1	2.36	115148	Neg	98.21	1717980
escherichia_coli.k32	1	sbwt	none	21	1	137929009	1000000	87801880	sbwt.escherichia_coli.k32.S_none.k_21.d_1	4.41	115148	Pos	98.21	1717980
escherichia_coli.k32	1	sbwt	none	21	2	137929009	1000000	88163858	sbwt.escherichia_coli.k32.S_none.k_21.d_2	10.99	115568	0	188.76	2483516
escherichia_coli.k32	1	sbwt	none	21	2	137929009	1000000	88163858	sbwt.escherichia_coli.k32.S_none.k_21.d_2	5.39	115568	Neg	188.76	2483516
escherichia_coli.k32	1	sbwt	none	21	2	137929009	1000000	88163858	sbwt.escherichia_coli.k32.S_none.k_21.d_2	12.94	115568	Pos	188.76	2483516
escherichia_coli.k32	1	FMSIv02	global	23	na	143073681	1000000	52228347	FMSIv02.escherichia_coli.k32.S_global.k_23.d_na	7.819999999999999	57148	0	463.2	6614132
escherichia_coli.k32	1	FMSIv02	global	23	na	143073681	1000000	52228347	FMSIv02.escherichia_coli.k32.S_global.k_23.d_na	6.42	57148	Neg	463.2	6614132
escherichia_coli.k32	1	FMSIv02	global	23	na	143073681	1000000	52228347	FMSIv02.escherichia_coli.k32.S_global.k_23.d_na	8.86	57148	Pos	463.2	6614132
escherichia_coli.k32	1	FMSIv02	local	23	1	143073681	1000000	70060875	FMSIv02.escherichia_coli.k32.S_local.k_23.d_1	11	75056	0	200.50000000000003	3412012
escherichia_coli.k32	1	FMSIv02	local	23	1	143073681	1000000	70060875	FMSIv02.escherichia_coli.k32.S_local.k_23.d_1	6.08	75056	Neg	200.50000000000003	3412012
escherichia_coli.k32	1	FMSIv02	local	23	1	143073681	1000000	70060875	FMSIv02.escherichia_coli.k32.S_local.k_23.d_1	10.27	75056	Pos	200.50000000000003	3412012
escherichia_coli.k32	1	FMSIv02	local	23	2	143073681	1000000	66375515	FMSIv02.escherichia_coli.k32.S_local.k_23.d_2	9.37	71348	0	208.58	3284020
escherichia_coli.k32	1	FMSIv02	local	23	2	143073681	1000000	66375515	FMSIv02.escherichia_coli.k32.S_local.k_23.d_2	6.69	71348	Neg	208.58	3284020
escherichia_coli.k32	1	FMSIv02	local	23	2	143073681	1000000	66375515	FMSIv02.escherichia_coli.k32.S_local.k_23.d_2	8	71348	Pos	208.58	3284020
escherichia_coli.k32	1	FMSIv02	local	23	3	143073681	1000000	65000739	FMSIv02.escherichia_coli.k32.S_local.k_23.d_3	8.99	69956	0	241.67000000000002	3238060
escherichia_coli.k32	1	FMSIv02	local	23	3	143073681	1000000	65000739	FMSIv02.escherichia_coli.k32.S_local.k_23.d_3	7.109999999999999	69956	Neg	241.67000000000002	3238060
escherichia_coli.k32	1	FMSIv02	local	23	3	143073681	1000000	65000739	FMSIv02.escherichia_coli.k32.S_local.k_23.d_3	8.32	69956	Pos	241.67000000000002	3238060
escherichia_coli.k32	1	FMSIv02	local	23	4	143073681	1000000	64044643	FMSIv02.escherichia_coli.k32.S_local.k_23.d_4	8.06	69004	0	386.06999999999994	3206324
escherichia_coli.k32	1	FMSIv02	local	23	4	143073681	1000000	64044643	FMSIv02.escherichia_coli.k32.S_local.k_23.d_4	6.45	69004	Neg	386.06999999999994	3206324
escherichia_coli.k32	1	FMSIv02	local	23	4	143073681	1000000	64044643	FMSIv02.escherichia_coli.k32.S_local.k_23.d_4	8.99	69004	Pos	386.06999999999994	3206324
escherichia_coli.k32	1	FMSIv02	local	23	5	143073681	1000000	62566651	FMSIv02.escherichia_coli.k32.S_local.k_23.d_5	8.14	67520	0	802.17	3158084
escherichia_coli.k32	1	FMSIv02	local	23	5	143073681	1000000	62566651	FMSIv02.escherichia_coli.k32.S_local.k_23.d_5	6.92	67520	Neg	802.17	3158084
escherichia_coli.k32	1	FMSIv02	local	23	5	143073681	1000000	62566651	FMSIv02.escherichia_coli.k32.S_local.k_23.d_5	8.98	67520	Pos	802.17	3158084
escherichia_coli.k32	1	SSHash	prophasm	23	na	143073681	1000000	139572886	sshash.escherichia_coli.k32.S_prophasm.k_23.d_na	6.0200000000000005	140252	0	259.1	6104196
escherichia_coli.k32	1	SSHash	prophasm	23	na	143073681	1000000	139572886	sshash.escherichia_coli.k32.S_prophasm.k_23.d_na	9.94	140252	Neg	259.1	6104196
escherichia_coli.k32	1	SSHash	prophasm	23	na	143073681	1000000	139572886	sshash.escherichia_coli.k32.S_prophasm.k_23.d_na	6.29	140252	Pos	259.1	6104196
escherichia_coli.k32	1	bwa	prophasm	23	na	143073681	1000000	414061610	bwa.escherichia_coli.k32.S_prophasm.k_23.d_na	9.41	520720	0	388.02	6104196
escherichia_coli.k32	1	bwa	prophasm	23	na	143073681	1000000	414061610	bwa.escherichia_coli.k32.S_prophasm.k_23.d_na	10.42	520720	Neg	388.02	6104196
escherichia_coli.k32	1	bwa	prophasm	23	na	143073681	1000000	414061610	bwa.escherichia_coli.k32.S_prophasm.k_23.d_na	9.36	520720	Pos	388.02	6104196
escherichia_coli.k32	1	cbl	none	23	na	143073681	1000000	724860158	cbl.escherichia_coli.k32.S_none.k_23.d_na	4.7	748032	0	84.03	1013408
escherichia_coli.k32	1	cbl	none	23	na	143073681	1000000	724860158	cbl.escherichia_coli.k32.S_none.k_23.d_na	4.2	748032	Neg	84.03	1013408
escherichia_coli.k32	1	cbl	none	23	na	143073681	1000000	724860158	cbl.escherichia_coli.k32.S_none.k_23.d_na	3.9899999999999998	748032	Pos	84.03	1013408
escherichia_coli.k32	1	fmsi	global	23	na	143073681	1000000	60871899	fmsi.escherichia_coli.k32.S_global.k_23.d_na	48.620000000000005	59160	0	548.3399999999999	6614132
escherichia_coli.k32	1	fmsi	global	23	na	143073681	1000000	60871899	fmsi.escherichia_coli.k32.S_global.k_23.d_na	33.11	59160	Neg	548.3399999999999	6614132
escherichia_coli.k32	1	fmsi	global	23	na	143073681	1000000	60871899	fmsi.escherichia_coli.k32.S_global.k_23.d_na	49.49	59160	Pos	548.3399999999999	6614132
escherichia_coli.k32	1	fmsi	local	23	1	143073681	1000000	78758939	fmsi.escherichia_coli.k32.S_local.k_23.d_1	51.370000000000005	77400	0	306.44000000000005	3530344
escherichia_coli.k32	1	fmsi	local	23	1	143073681	1000000	78758939	fmsi.escherichia_coli.k32.S_local.k_23.d_1	36.589999999999996	77400	Neg	306.44000000000005	3530344
escherichia_coli.k32	1	fmsi	local	23	1	143073681	1000000	78758939	fmsi.escherichia_coli.k32.S_local.k_23.d_1	51.37	77400	Pos	306.44000000000005	3530344
escherichia_coli.k32	1	fmsi	local	23	2	143073681	1000000	74827003	fmsi.escherichia_coli.k32.S_local.k_23.d_2	49.29	73660	0	313.03	3397876
escherichia_coli.k32	1	fmsi	local	23	2	143073681	1000000	74827003	fmsi.escherichia_coli.k32.S_local.k_23.d_2	34.099999999999994	73660	Neg	313.03	3397876
escherichia_coli.k32	1	fmsi	local	23	2	143073681	1000000	74827003	fmsi.escherichia_coli.k32.S_local.k_23.d_2	51.14	73660	Pos	313.03	3397876
escherichia_coli.k32	1	fmsi	local	23	3	143073681	1000000	73435339	fmsi.escherichia_coli.k32.S_local.k_23.d_3	50.19	72256	0	345.47	3350400
escherichia_coli.k32	1	fmsi	local	23	3	143073681	1000000	73435339	fmsi.escherichia_coli.k32.S_local.k_23.d_3	36.849999999999994	72256	Neg	345.47	3350400
escherichia_coli.k32	1	fmsi	local	23	3	143073681	1000000	73435339	fmsi.escherichia_coli.k32.S_local.k_23.d_3	51.54	72256	Pos	345.47	3350400
escherichia_coli.k32	1	fmsi	local	23	4	143073681	1000000	72515179	fmsi.escherichia_coli.k32.S_local.k_23.d_4	50.54	71288	0	488.28	3317184
escherichia_coli.k32	1	fmsi	local	23	4	143073681	1000000	72515179	fmsi.escherichia_coli.k32.S_local.k_23.d_4	35.11	71288	Neg	488.28	3317184
escherichia_coli.k32	1	fmsi	local	23	4	143073681	1000000	72515179	fmsi.escherichia_coli.k32.S_local.k_23.d_4	51.67	71288	Pos	488.28	3317184
escherichia_coli.k32	1	fmsi	local	23	5	143073681	1000000	71167171	fmsi.escherichia_coli.k32.S_local.k_23.d_5	50.150000000000006	69768	0	902.86	3265240
escherichia_coli.k32	1	fmsi	local	23	5	143073681	1000000	71167171	fmsi.escherichia_coli.k32.S_local.k_23.d_5	34.57	69768	Neg	902.86	3265240
escherichia_coli.k32	1	fmsi	local	23	5	143073681	1000000	71167171	fmsi.escherichia_coli.k32.S_local.k_23.d_5	50.56	69768	Pos	902.86	3265240
escherichia_coli.k32	1	sbwt	none	23	0	143073681	1000000	153426552	sbwt.escherichia_coli.k32.S_none.k_23.d_0	3.29	179244	0	151.77	2228888
escherichia_coli.k32	1	sbwt	none	23	0	143073681	1000000	153426552	sbwt.escherichia_coli.k32.S_none.k_23.d_0	1.32	179160	Neg	151.77	2228888
escherichia_coli.k32	1	sbwt	none	23	0	143073681	1000000	153426552	sbwt.escherichia_coli.k32.S_none.k_23.d_0	3.0799999999999996	179244	Pos	151.77	2228888
escherichia_coli.k32	1	sbwt	none	23	1	143073681	1000000	91174264	sbwt.escherichia_coli.k32.S_none.k_23.d_1	4.84	118444	0	101.9	1672848
escherichia_coli.k32	1	sbwt	none	23	1	143073681	1000000	91174264	sbwt.escherichia_coli.k32.S_none.k_23.d_1	2.5	118444	Neg	101.9	1672848
escherichia_coli.k32	1	sbwt	none	23	1	143073681	1000000	91174264	sbwt.escherichia_coli.k32.S_none.k_23.d_1	5.19	118444	Pos	101.9	1672848
escherichia_coli.k32	1	sbwt	none	23	2	143073681	1000000	90654514	sbwt.escherichia_coli.k32.S_none.k_23.d_2	15.42	117988	0	193.28	2232980
escherichia_coli.k32	1	sbwt	none	23	2	143073681	1000000	90654514	sbwt.escherichia_coli.k32.S_none.k_23.d_2	6.56	117988	Neg	193.28	2232980
escherichia_coli.k32	1	sbwt	none	23	2	143073681	1000000	90654514	sbwt.escherichia_coli.k32.S_none.k_23.d_2	15.620000000000001	117988	Pos	193.28	2232980
escherichia_coli.k32	1	FMSIv02	global	31	na	162298937	1000000	62882123	FMSIv02.escherichia_coli.k32.S_global.k_31.d_na	10.379999999999999	67972	0	597.1600000000001	7430832
escherichia_coli.k32	1	FMSIv02	global	31	na	162298937	1000000	62882123	FMSIv02.escherichia_coli.k32.S_global.k_31.d_na	7.25	67972	Neg	597.1600000000001	7430832
escherichia_coli.k32	1	FMSIv02	global	31	na	162298937	1000000	62882123	FMSIv02.escherichia_coli.k32.S_global.k_31.d_na	11.12	67972	Pos	597.1600000000001	7430832
escherichia_coli.k32	1	FMSIv02	local	31	1	162298937	1000000	82626605	FMSIv02.escherichia_coli.k32.S_local.k_31.d_1	12.719999999999999	87820	0	216.86999999999998	3988004
escherichia_coli.k32	1	FMSIv02	local	31	1	162298937	1000000	82626605	FMSIv02.escherichia_coli.k32.S_local.k_31.d_1	6.779999999999999	87820	Neg	216.86999999999998	3988004
escherichia_coli.k32	1	FMSIv02	local	31	1	162298937	1000000	82626605	FMSIv02.escherichia_coli.k32.S_local.k_31.d_1	13	87820	Pos	216.86999999999998	3988004
escherichia_coli.k32	1	FMSIv02	local	31	2	162298937	1000000	80490380	FMSIv02.escherichia_coli.k32.S_local.k_31.d_2	13.05	85664	0	225.51999999999998	3910564
escherichia_coli.k32	1	FMSIv02	local	31	2	162298937	1000000	80490380	FMSIv02.escherichia_coli.k32.S_local.k_31.d_2	6.05	85664	Neg	225.51999999999998	3910564
escherichia_coli.k32	1	FMSIv02	local	31	2	162298937	1000000	80490380	FMSIv02.escherichia_coli.k32.S_local.k_31.d_2	12.540000000000001	85664	Pos	225.51999999999998	3910564
escherichia_coli.k32	1	FMSIv02	local	31	3	162298937	1000000	77452212	FMSIv02.escherichia_coli.k32.S_local.k_31.d_3	12.540000000000001	82604	0	256.24	3803124
escherichia_coli.k32	1	FMSIv02	local	31	3	162298937	1000000	77452212	FMSIv02.escherichia_coli.k32.S_local.k_31.d_3	6.1000000000000005	82604	Neg	256.24	3803124
escherichia_coli.k32	1	FMSIv02	local	31	3	162298937	1000000	77452212	FMSIv02.escherichia_coli.k32.S_local.k_31.d_3	10.850000000000001	82604	Pos	256.24	3803124
escherichia_coli.k32	1	FMSIv02	local	31	4	162298937	1000000	76287852	FMSIv02.escherichia_coli.k32.S_local.k_31.d_4	11.059999999999999	81432	0	383.53	3762860
escherichia_coli.k32	1	FMSIv02	local	31	4	162298937	1000000	76287852	FMSIv02.escherichia_coli.k32.S_local.k_31.d_4	6.12	81432	Neg	383.53	3762860
escherichia_coli.k32	1	FMSIv02	local	31	4	162298937	1000000	76287852	FMSIv02.escherichia_coli.k32.S_local.k_31.d_4	11.010000000000002	81432	Pos	383.53	3762860
escherichia_coli.k32	1	FMSIv02	local	31	5	162298937	1000000	75312372	FMSIv02.escherichia_coli.k32.S_local.k_31.d_5	10.89	80452	0	892.14	3729468
escherichia_coli.k32	1	FMSIv02	local	31	5	162298937	1000000	75312372	FMSIv02.escherichia_coli.k32.S_local.k_31.d_5	6.67	80452	Neg	892.14	3729468
escherichia_coli.k32	1	FMSIv02	local	31	5	162298937	1000000	75312372	FMSIv02.escherichia_coli.k32.S_local.k_31.d_5	10.84	80452	Pos	892.14	3729468
escherichia_coli.k32	1	SSHash	prophasm	31	na	162298937	1000000	142385724	sshash.escherichia_coli.k32.S_prophasm.k_31.d_na	2.3899999999999997	142876	0	286.45	6704988
escherichia_coli.k32	1	SSHash	prophasm	31	na	162298937	1000000	142385724	sshash.escherichia_coli.k32.S_prophasm.k_31.d_na	2.59	142876	Neg	286.45	6704988
escherichia_coli.k32	1	SSHash	prophasm	31	na	162298937	1000000	142385724	sshash.escherichia_coli.k32.S_prophasm.k_31.d_na	2.3499999999999996	142876	Pos	286.45	6704988
escherichia_coli.k32	1	bwa	prophasm	31	na	162298937	1000000	466238457	bwa.escherichia_coli.k32.S_prophasm.k_31.d_na	10.4	552016	0	432.47999999999996	6704988
escherichia_coli.k32	1	bwa	prophasm	31	na	162298937	1000000	466238457	bwa.escherichia_coli.k32.S_prophasm.k_31.d_na	15.4	552016	Neg	432.47999999999996	6704988
escherichia_coli.k32	1	bwa	prophasm	31	na	162298937	1000000	466238457	bwa.escherichia_coli.k32.S_prophasm.k_31.d_na	10.39	552016	Pos	432.47999999999996	6704988
escherichia_coli.k32	1	cbl	none	31	na	162298937	1000000	1148476959	cbl.escherichia_coli.k32.S_none.k_31.d_na	7.19	2057960	0	85.75	2605160
escherichia_coli.k32	1	cbl	none	31	na	162298937	1000000	1148476959	cbl.escherichia_coli.k32.S_none.k_31.d_na	7.7	2057960	Neg	85.75	2605160
escherichia_coli.k32	1	cbl	none	31	na	162298937	1000000	1148476959	cbl.escherichia_coli.k32.S_none.k_31.d_na	6.960000000000001	2057960	Pos	85.75	2605160
escherichia_coli.k32	1	fmsi	global	31	na	162298937	1000000	73211075	fmsi.escherichia_coli.k32.S_global.k_31.d_na	52.76	69764	0	702.95	7430832
escherichia_coli.k32	1	fmsi	global	31	na	162298937	1000000	73211075	fmsi.escherichia_coli.k32.S_global.k_31.d_na	28.8	69764	Neg	702.95	7430832
escherichia_coli.k32	1	fmsi	global	31	na	162298937	1000000	73211075	fmsi.escherichia_coli.k32.S_global.k_31.d_na	52.46	69764	Pos	702.95	7430832
escherichia_coli.k32	1	fmsi	local	31	1	162298937	1000000	91807939	fmsi.escherichia_coli.k32.S_local.k_31.d_1	53.19	89800	0	342.99	4127820
escherichia_coli.k32	1	fmsi	local	31	1	162298937	1000000	91807939	fmsi.escherichia_coli.k32.S_local.k_31.d_1	29.2	89800	Neg	342.99	4127820
escherichia_coli.k32	1	fmsi	local	31	1	162298937	1000000	91807939	fmsi.escherichia_coli.k32.S_local.k_31.d_1	53.08	89800	Pos	342.99	4127820
escherichia_coli.k32	1	fmsi	local	31	2	162298937	1000000	89570939	fmsi.escherichia_coli.k32.S_local.k_31.d_2	53.6	87656	0	349.91999999999996	4047444
escherichia_coli.k32	1	fmsi	local	31	2	162298937	1000000	89570939	fmsi.escherichia_coli.k32.S_local.k_31.d_2	29.580000000000002	87656	Neg	349.91999999999996	4047444
escherichia_coli.k32	1	fmsi	local	31	2	162298937	1000000	89570939	fmsi.escherichia_coli.k32.S_local.k_31.d_2	53.48	87656	Pos	349.91999999999996	4047444
escherichia_coli.k32	1	fmsi	local	31	3	162298937	1000000	86485371	fmsi.escherichia_coli.k32.S_local.k_31.d_3	52.870000000000005	84616	0	380.25	3935244
escherichia_coli.k32	1	fmsi	local	31	3	162298937	1000000	86485371	fmsi.escherichia_coli.k32.S_local.k_31.d_3	28.85	84616	Neg	380.25	3935244
escherichia_coli.k32	1	fmsi	local	31	3	162298937	1000000	86485371	fmsi.escherichia_coli.k32.S_local.k_31.d_3	52.63	84616	Pos	380.25	3935244
escherichia_coli.k32	1	fmsi	local	31	4	162298937	1000000	85344419	fmsi.escherichia_coli.k32.S_local.k_31.d_4	53.3	83448	0	505.1	3893552
escherichia_coli.k32	1	fmsi	local	31	4	162298937	1000000	85344419	fmsi.escherichia_coli.k32.S_local.k_31.d_4	28.94	83448	Neg	505.1	3893552
escherichia_coli.k32	1	fmsi	local	31	4	162298937	1000000	85344419	fmsi.escherichia_coli.k32.S_local.k_31.d_4	52.65	83448	Pos	505.1	3893552
escherichia_coli.k32	1	fmsi	local	31	5	162298937	1000000	84390635	fmsi.escherichia_coli.k32.S_local.k_31.d_5	53.019999999999996	82440	0	1008.49	3858416
escherichia_coli.k32	1	fmsi	local	31	5	162298937	1000000	84390635	fmsi.escherichia_coli.k32.S_local.k_31.d_5	30.59	82440	Neg	1008.49	3858416
escherichia_coli.k32	1	fmsi	local	31	5	162298937	1000000	84390635	fmsi.escherichia_coli.k32.S_local.k_31.d_5	53.07	82440	Pos	1008.49	3858416
escherichia_coli.k32	1	sbwt	none	31	0	162298937	1000000	174086904	sbwt.escherichia_coli.k32.S_none.k_31.d_0	5.93	199420	0	173.53	5387908
escherichia_coli.k32	1	sbwt	none	31	0	162298937	1000000	174086904	sbwt.escherichia_coli.k32.S_none.k_31.d_0	1.4200000000000002	199336	Neg	173.53	5387908
escherichia_coli.k32	1	sbwt	none	31	0	162298937	1000000	174086904	sbwt.escherichia_coli.k32.S_none.k_31.d_0	5.49	199420	Pos	173.53	5387908
escherichia_coli.k32	1	sbwt	none	31	1	162298937	1000000	109125208	sbwt.escherichia_coli.k32.S_none.k_31.d_1	7.5	135980	0	157.97	2712828
escherichia_coli.k32	1	sbwt	none	31	1	162298937	1000000	109125208	sbwt.escherichia_coli.k32.S_none.k_31.d_1	3.48	135980	Neg	157.97	2712828
escherichia_coli.k32	1	sbwt	none	31	1	162298937	1000000	109125208	sbwt.escherichia_coli.k32.S_none.k_31.d_1	7.109999999999999	135980	Pos	157.97	2712828
