pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
sars-cov-2_pangenome_k32.r_0.5.S_local.k_21.d_4.t_index	sars-cov-2_pangenome_k32	0.5	31_FMSIv02	local	21	4	index	3.93	0.27	3.65	99%	245756	25480	9264	3.941396
sars-cov-2_pangenome_k32.r_0.5.S_local.k_21.d_5.t_index	sars-cov-2_pangenome_k32	0.5	31_FMSIv02	local	21	5	index	3.20	0.13	3.06	99%	218776	22640	8352	3.214002
sars-cov-2_pangenome_k32.r_0.5.S_global.k_23.d_na.t_index	sars-cov-2_pangenome_k32	0.5	31_FMSIv02	global	23	na	index	2.37	0.10	2.26	99%	185488	19152	7256	2.381803
sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_1.t_index	sars-cov-2_pangenome_k32	0.5	31_FMSIv02	local	23	1	index	14.79	0.32	14.43	99%	847700	93760	28960	14.799405
sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_2.t_index	sars-cov-2_pangenome_k32	0.5	31_FMSIv02	local	23	2	index	9.04	0.48	8.53	99%	498012	54912	18144	9.048142
sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_3.t_index	sars-cov-2_pangenome_k32	0.5	31_FMSIv02	local	23	3	index	5.84	0.10	5.72	99%	340564	37416	13064	5.847739
sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_4.t_index	sars-cov-2_pangenome_k32	0.5	31_FMSIv02	local	23	4	index	4.14	0.14	3.98	99%	283536	29456	10648	4.148231
sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_5.t_index	sars-cov-2_pangenome_k32	0.5	31_FMSIv02	local	23	5	index	3.29	0.07	3.20	99%	249060	25824	9496	3.302962
sars-cov-2_pangenome_k32.r_0.5.S_global.k_31.d_na.t_index	sars-cov-2_pangenome_k32	0.5	31_FMSIv02	global	31	na	index	5.57	0.39	5.16	99%	271092	28144	10584	5.57785
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_1.t_index	sars-cov-2_pangenome_k32	0.5	31_FMSIv02	local	31	1	index	26.69	0.36	26.26	99%	1586164	175824	52704	26.702506
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_2.t_index	sars-cov-2_pangenome_k32	0.5	31_FMSIv02	local	31	2	index	15.52	0.32	15.15	99%	899324	99504	31776	15.528002
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_3.t_index	sars-cov-2_pangenome_k32	0.5	31_FMSIv02	local	31	3	index	10.27	0.18	10.06	99%	581852	64224	21760	10.280284
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_4.t_index	sars-cov-2_pangenome_k32	0.5	31_FMSIv02	local	31	4	index	7.50	0.40	7.08	99%	434452	47848	16904	7.51404
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_5.t_index	sars-cov-2_pangenome_k32	0.5	31_FMSIv02	local	31	5	index	5.57	0.14	5.38	99%	365508	40240	14544	5.586054
sars-cov-2_pangenome_k32.r_0.6.S_global.k_15.d_na.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	global	15	na	index	1.20	0.02	1.17	99%	105500	10736	4104	1.212204
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_1.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	15	1	index	6.55	0.41	6.12	99%	340244	37376	12472	6.564225
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_2.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	15	2	index	2.63	0.09	2.53	99%	210700	21792	7864	2.642514
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_3.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	15	3	index	2.01	0.05	1.96	99%	161212	16584	6200	2.024989
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_4.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	15	4	index	2.40	0.07	2.32	99%	144332	14800	5592	2.406495
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_5.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	15	5	index	1.72	0.05	1.66	99%	137320	14064	5336	1.730479
sars-cov-2_pangenome_k32.r_0.6.S_global.k_17.d_na.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	global	17	na	index	2.04	0.07	1.95	99%	128168	13112	5008	2.052156
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_1.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	17	1	index	8.29	0.41	7.86	99%	449876	49560	16248	8.306429
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_2.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	17	2	index	4.89	0.31	4.57	99%	269628	27992	9960	4.90642
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_3.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	17	3	index	2.45	0.06	2.37	99%	197780	20432	7584	2.459325
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_4.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	17	4	index	2.33	0.08	2.23	99%	171956	17736	6680	2.336268
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_5.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	17	5	index	2.78	0.09	2.67	99%	163620	16832	6368	2.785814
sars-cov-2_pangenome_k32.r_0.6.S_global.k_19.d_na.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	global	19	na	index	2.98	0.13	2.83	99%	148864	15280	5832	2.985774
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_1.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	19	1	index	9.34	0.19	9.12	99%	566860	62560	20216	9.349776
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_2.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	19	2	index	4.81	0.21	4.58	99%	313868	34448	12112	4.816355
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_3.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	19	3	index	2.99	0.07	2.91	99%	235144	24360	8984	3.004966
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_4.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	19	4	index	3.97	0.18	3.77	99%	199860	20648	7752	3.982436
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_5.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	19	5	index	2.95	0.25	2.69	99%	186600	19256	7272	2.964777
sars-cov-2_pangenome_k32.r_0.6.S_global.k_21.d_na.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	global	21	na	index	2.21	0.03	2.16	99%	169184	17432	6656	2.219243
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_1.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	21	1	index	10.61	0.15	10.42	99%	697236	77048	24600	10.62152
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_2.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	21	2	index	7.37	0.57	6.77	99%	377076	41472	14416	7.380413
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_3.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	21	3	index	4.79	0.31	4.46	99%	275036	28560	10464	4.7954
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_4.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	21	4	index	3.29	0.05	3.22	99%	229356	23752	8896	3.298977
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_5.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	21	5	index	3.23	0.18	3.03	99%	212048	21928	8272	3.238935
sars-cov-2_pangenome_k32.r_0.6.S_global.k_23.d_na.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	global	23	na	index	2.61	0.10	2.50	99%	190084	19616	7472	2.624337
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_1.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	23	1	index	12.74	0.23	12.48	99%	841396	93064	29392	12.753644
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_2.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	23	2	index	6.98	0.18	6.77	99%	446156	49144	16912	6.98559
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_3.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	23	3	index	4.89	0.09	4.78	99%	301676	33096	12048	4.902814
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_4.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	23	4	index	3.97	0.19	3.76	99%	261116	27096	10096	3.980014
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_5.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	23	5	index	3.51	0.12	3.37	99%	238976	24768	9312	3.51895
sars-cov-2_pangenome_k32.r_0.6.S_global.k_31.d_na.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	global	31	na	index	4.28	0.24	4.02	99%	276116	28672	10864	4.29222
sars-cov-2_pangenome_k32.r_0.6.S_local.k_31.d_1.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	31	1	index	27.00	0.44	26.49	99%	1562284	173168	52928	27.017234
sars-cov-2_pangenome_k32.r_0.6.S_local.k_31.d_2.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	31	2	index	13.08	0.49	12.54	99%	782236	86488	28816	13.086339
sars-cov-2_pangenome_k32.r_0.6.S_local.k_31.d_3.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	31	3	index	8.27	0.14	8.10	99%	491708	54208	19280	8.282383
sars-cov-2_pangenome_k32.r_0.6.S_local.k_31.d_4.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	31	4	index	6.89	0.48	6.39	99%	381052	41912	15416	6.902642
sars-cov-2_pangenome_k32.r_0.6.S_local.k_31.d_5.t_index	sars-cov-2_pangenome_k32	0.6	31_FMSIv02	local	31	5	index	6.26	0.32	5.92	99%	338036	37136	13856	6.268704
sars-cov-2_pangenome_k32.r_0.7.S_global.k_15.d_na.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	global	15	na	index	1.31	0.04	1.26	99%	109460	11144	4232	1.324554
sars-cov-2_pangenome_k32.r_0.7.S_local.k_15.d_1.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	15	1	index	5.87	0.38	5.47	99%	324156	35592	12224	5.885915
sars-cov-2_pangenome_k32.r_0.7.S_local.k_15.d_2.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	15	2	index	2.82	0.05	2.76	99%	194788	20112	7472	2.835031
sars-cov-2_pangenome_k32.r_0.7.S_local.k_15.d_3.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	15	3	index	1.90	0.03	1.86	99%	155644	16008	6096	1.915575
sars-cov-2_pangenome_k32.r_0.7.S_local.k_15.d_4.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	15	4	index	1.90	0.05	1.84	99%	144296	14808	5648	1.914919
sars-cov-2_pangenome_k32.r_0.7.S_local.k_15.d_5.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	15	5	index	1.73	0.03	1.69	99%	139772	14336	5480	1.744837
sars-cov-2_pangenome_k32.r_0.7.S_global.k_17.d_na.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	global	17	na	index	1.63	0.03	1.59	99%	131404	13456	5120	1.639363
sars-cov-2_pangenome_k32.r_0.7.S_local.k_17.d_1.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	17	1	index	7.00	0.35	6.62	99%	423980	46680	15768	7.00921
sars-cov-2_pangenome_k32.r_0.7.S_local.k_17.d_2.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	17	2	index	3.27	0.09	3.17	99%	241488	25032	9224	3.283799
sars-cov-2_pangenome_k32.r_0.7.S_local.k_17.d_3.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	17	3	index	2.45	0.11	2.32	99%	184744	19056	7224	2.455225
sars-cov-2_pangenome_k32.r_0.7.S_local.k_17.d_4.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	17	4	index	2.32	0.05	2.25	99%	168112	17312	6600	2.330944
sars-cov-2_pangenome_k32.r_0.7.S_local.k_17.d_5.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	17	5	index	2.27	0.01	2.24	99%	163268	16808	6408	2.281583
sars-cov-2_pangenome_k32.r_0.7.S_global.k_19.d_na.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	global	19	na	index	2.15	0.04	2.10	99%	151992	15624	5936	2.15582
sars-cov-2_pangenome_k32.r_0.7.S_local.k_19.d_1.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	19	1	index	9.84	0.50	9.31	99%	530628	58536	19488	9.846118
sars-cov-2_pangenome_k32.r_0.7.S_local.k_19.d_2.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	19	2	index	4.89	0.26	4.61	99%	290820	30224	11040	4.900931
sars-cov-2_pangenome_k32.r_0.7.S_local.k_19.d_3.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	19	3	index	3.75	0.19	3.55	99%	215460	22288	8416	3.760675
sars-cov-2_pangenome_k32.r_0.7.S_local.k_19.d_4.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	19	4	index	2.75	0.09	2.65	99%	192652	19888	7568	2.762985
sars-cov-2_pangenome_k32.r_0.7.S_local.k_19.d_5.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	19	5	index	2.42	0.07	2.34	99%	185260	19112	7280	2.435096
sars-cov-2_pangenome_k32.r_0.7.S_global.k_21.d_na.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	global	21	na	index	2.24	0.06	2.17	99%	172364	17768	6736	2.251515
sars-cov-2_pangenome_k32.r_0.7.S_local.k_21.d_1.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	21	1	index	9.95	0.19	9.73	99%	648588	71640	23544	9.966319
sars-cov-2_pangenome_k32.r_0.7.S_local.k_21.d_2.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	21	2	index	5.80	0.32	5.46	99%	326012	35800	12968	5.806572
sars-cov-2_pangenome_k32.r_0.7.S_local.k_21.d_3.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	21	3	index	3.42	0.11	3.30	99%	247788	25696	9664	3.429799
sars-cov-2_pangenome_k32.r_0.7.S_local.k_21.d_4.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	21	4	index	3.62	0.11	3.49	99%	218928	22656	8600	3.628601
sars-cov-2_pangenome_k32.r_0.7.S_local.k_21.d_5.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	21	5	index	3.55	0.16	3.38	99%	209228	21632	8232	3.558004
sars-cov-2_pangenome_k32.r_0.7.S_global.k_23.d_na.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	global	23	na	index	2.45	0.05	2.39	99%	193372	19968	7568	2.465625
sars-cov-2_pangenome_k32.r_0.7.S_local.k_23.d_1.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	23	1	index	15.29	0.48	14.77	99%	779420	86184	28008	15.304241
sars-cov-2_pangenome_k32.r_0.7.S_local.k_23.d_2.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	23	2	index	7.06	0.60	6.44	99%	380268	41824	15032	7.069992
sars-cov-2_pangenome_k32.r_0.7.S_local.k_23.d_3.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	23	3	index	4.15	0.24	3.89	99%	282284	29328	11000	4.15703
sars-cov-2_pangenome_k32.r_0.7.S_local.k_23.d_4.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	23	4	index	4.74	0.29	4.43	99%	246532	25560	9688	4.752128
sars-cov-2_pangenome_k32.r_0.7.S_local.k_23.d_5.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	23	5	index	3.39	0.20	3.18	99%	234516	24296	9232	3.403007
sars-cov-2_pangenome_k32.r_0.7.S_global.k_31.d_na.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	global	31	na	index	3.93	0.07	3.85	99%	279860	29072	10992	3.944416
sars-cov-2_pangenome_k32.r_0.7.S_local.k_31.d_1.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	31	1	index	24.16	0.32	23.79	99%	1428796	158328	49720	24.171349
sars-cov-2_pangenome_k32.r_0.7.S_local.k_31.d_2.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	31	2	index	11.09	0.43	10.64	99%	640092	70696	24720	11.10504
sars-cov-2_pangenome_k32.r_0.7.S_local.k_31.d_3.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	31	3	index	7.48	0.46	7.00	99%	414972	45680	16912	7.491646
sars-cov-2_pangenome_k32.r_0.7.S_local.k_31.d_4.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	31	4	index	6.44	0.35	6.07	99%	347196	38152	14368	6.448709
sars-cov-2_pangenome_k32.r_0.7.S_local.k_31.d_5.t_index	sars-cov-2_pangenome_k32	0.7	31_FMSIv02	local	31	5	index	4.94	0.13	4.79	99%	324964	35680	13488	4.953948
sars-cov-2_pangenome_k32.r_0.8.S_global.k_15.d_na.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	global	15	na	index	1.31	0.02	1.28	99%	112452	11448	4272	1.317091
sars-cov-2_pangenome_k32.r_0.8.S_local.k_15.d_1.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	15	1	index	4.09	0.17	3.90	99%	305388	31760	11296	4.100529
sars-cov-2_pangenome_k32.r_0.8.S_local.k_15.d_2.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	15	2	index	2.30	0.06	2.23	99%	177216	18272	6936	2.311691
sars-cov-2_pangenome_k32.r_0.8.S_local.k_15.d_3.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	15	3	index	1.98	0.05	1.91	99%	150840	15512	5928	1.987995
sars-cov-2_pangenome_k32.r_0.8.S_local.k_15.d_4.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	15	4	index	2.05	0.04	2.00	99%	143852	14776	5648	2.058871
sars-cov-2_pangenome_k32.r_0.8.S_local.k_15.d_5.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	15	5	index	1.74	0.04	1.68	99%	141288	14488	5544	1.746978
sars-cov-2_pangenome_k32.r_0.8.S_global.k_17.d_na.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	global	17	na	index	1.68	0.02	1.65	99%	133836	13728	5128	1.690516
sars-cov-2_pangenome_k32.r_0.8.S_local.k_17.d_1.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	17	1	index	6.63	0.39	6.22	99%	371452	40848	14328	6.643524
sars-cov-2_pangenome_k32.r_0.8.S_local.k_17.d_2.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	17	2	index	3.19	0.15	3.03	99%	212248	21976	8312	3.198447
sars-cov-2_pangenome_k32.r_0.8.S_local.k_17.d_3.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	17	3	index	2.37	0.04	2.31	99%	175596	18096	6904	2.377896
sars-cov-2_pangenome_k32.r_0.8.S_local.k_17.d_4.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	17	4	index	2.21	0.04	2.16	99%	166144	17096	6528	2.223017
sars-cov-2_pangenome_k32.r_0.8.S_local.k_17.d_5.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	17	5	index	2.20	0.07	2.12	99%	163692	16840	6424	2.208212
sars-cov-2_pangenome_k32.r_0.8.S_global.k_19.d_na.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	global	19	na	index	1.94	0.06	1.87	99%	154600	15888	5944	1.955209
sars-cov-2_pangenome_k32.r_0.8.S_local.k_19.d_1.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	19	1	index	7.83	0.38	7.43	99%	459324	50608	17504	7.841395
sars-cov-2_pangenome_k32.r_0.8.S_local.k_19.d_2.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	19	2	index	3.20	0.12	3.06	99%	250448	25976	9784	3.204733
sars-cov-2_pangenome_k32.r_0.8.S_local.k_19.d_3.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	19	3	index	2.65	0.12	2.52	99%	202120	20888	7968	2.656433
sars-cov-2_pangenome_k32.r_0.8.S_local.k_19.d_4.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	19	4	index	2.51	0.06	2.44	99%	189516	19560	7448	2.525441
sars-cov-2_pangenome_k32.r_0.8.S_local.k_19.d_5.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	19	5	index	2.50	0.10	2.39	99%	185352	19136	7288	2.511786
sars-cov-2_pangenome_k32.r_0.8.S_global.k_21.d_na.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	global	21	na	index	2.47	0.11	2.35	99%	175084	18040	6736	2.47897
sars-cov-2_pangenome_k32.r_0.8.S_local.k_21.d_1.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	21	1	index	10.87	0.47	10.37	99%	555796	61328	20976	10.884294
sars-cov-2_pangenome_k32.r_0.8.S_local.k_21.d_2.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	21	2	index	5.07	0.31	4.75	99%	290224	30160	11320	5.083341
sars-cov-2_pangenome_k32.r_0.8.S_local.k_21.d_3.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	21	3	index	3.48	0.08	3.39	99%	229540	23776	9048	3.495646
sars-cov-2_pangenome_k32.r_0.8.S_local.k_21.d_4.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	21	4	index	2.66	0.07	2.58	99%	214204	22160	8432	2.675474
sars-cov-2_pangenome_k32.r_0.8.S_local.k_21.d_5.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	21	5	index	4.10	0.23	3.87	99%	209000	21608	8216	4.114585
sars-cov-2_pangenome_k32.r_0.8.S_global.k_23.d_na.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	global	23	na	index	2.51	0.05	2.44	99%	196024	20248	7576	2.519912
sars-cov-2_pangenome_k32.r_0.8.S_local.k_23.d_1.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	23	1	index	12.22	0.64	11.56	99%	662988	73240	24776	12.234359
sars-cov-2_pangenome_k32.r_0.8.S_local.k_23.d_2.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	23	2	index	4.76	0.11	4.63	99%	315740	34656	12944	4.769228
sars-cov-2_pangenome_k32.r_0.8.S_local.k_23.d_3.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	23	3	index	3.84	0.11	3.71	99%	258276	26800	10184	3.850617
sars-cov-2_pangenome_k32.r_0.8.S_local.k_23.d_4.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	23	4	index	3.65	0.24	3.40	99%	239940	24864	9448	3.663411
sars-cov-2_pangenome_k32.r_0.8.S_local.k_23.d_5.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	23	5	index	3.20	0.19	3.00	99%	233680	24208	9200	3.212267
sars-cov-2_pangenome_k32.r_0.8.S_global.k_31.d_na.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	global	31	na	index	4.38	0.09	4.27	99%	282804	29376	10968	4.388312
sars-cov-2_pangenome_k32.r_0.8.S_local.k_31.d_1.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	31	1	index	19.86	0.28	19.51	99%	1187148	131488	42976	19.865601
sars-cov-2_pangenome_k32.r_0.8.S_local.k_31.d_2.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	31	2	index	9.62	0.50	9.09	99%	501900	55344	20328	9.628108
sars-cov-2_pangenome_k32.r_0.8.S_local.k_31.d_3.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	31	3	index	5.62	0.19	5.41	99%	364028	40024	15120	5.628551
sars-cov-2_pangenome_k32.r_0.8.S_local.k_31.d_4.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	31	4	index	6.06	0.42	5.63	99%	331412	36400	13784	6.075073
sars-cov-2_pangenome_k32.r_0.8.S_local.k_31.d_5.t_index	sars-cov-2_pangenome_k32	0.8	31_FMSIv02	local	31	5	index	7.29	0.50	6.76	99%	321124	35256	13336	7.29712
sars-cov-2_pangenome_k32.r_0.9.S_global.k_15.d_na.t_index	sars-cov-2_pangenome_k32	0.9	31_FMSIv02	global	15	na	index	1.94	0.03	1.89	99%	114620	11688	4240	1.948641
sars-cov-2_pangenome_k32.r_0.9.S_local.k_15.d_1.t_index	sars-cov-2_pangenome_k32	0.9	31_FMSIv02	local	15	1	index	4.13	0.30	3.81	99%	249164	25840	9592	4.136419
sars-cov-2_pangenome_k32.r_0.9.S_local.k_15.d_2.t_index	sars-cov-2_pangenome_k32	0.9	31_FMSIv02	local	15	2	index	2.02	0.05	1.96	99%	162372	16712	6392	2.02872
sars-cov-2_pangenome_k32.r_0.9.S_local.k_15.d_3.t_index	sars-cov-2_pangenome_k32	0.9	31_FMSIv02	local	15	3	index	1.82	0.04	1.77	99%	147716	15152	5776	1.834407
sars-cov-2_pangenome_k32.r_0.9.S_local.k_15.d_4.t_index	sars-cov-2_pangenome_k32	0.9	31_FMSIv02	local	15	4	index	1.99	0.05	1.93	99%	143316	14704	5592	1.997247
sars-cov-2_pangenome_k32.r_0.9.S_local.k_15.d_5.t_index	sars-cov-2_pangenome_k32	0.9	31_FMSIv02	local	15	5	index	2.57	0.10	2.46	99%	142100	14568	5528	2.577308
sars-cov-2_pangenome_k32.r_0.9.S_global.k_17.d_na.t_index	sars-cov-2_pangenome_k32	0.9	31_FMSIv02	global	17	na	index	1.75	0.05	1.69	99%	136152	13944	5056	1.760479
sars-cov-2_pangenome_k32.r_0.9.S_local.k_17.d_1.t_index	sars-cov-2_pangenome_k32	0.9	31_FMSIv02	local	17	1	index	4.22	0.19	4.02	99%	308608	32096	11816	4.230013
sars-cov-2_pangenome_k32.r_0.9.S_local.k_17.d_2.t_index	sars-cov-2_pangenome_k32	0.9	31_FMSIv02	local	17	2	index	2.57	0.14	2.42	99%	189688	19576	7472	2.586954
sars-cov-2_pangenome_k32.r_0.9.S_local.k_17.d_3.t_index	sars-cov-2_pangenome_k32	0.9	31_FMSIv02	local	17	3	index	2.28	0.03	2.24	99%	170836	17608	6688	2.294222
sars-cov-2_pangenome_k32.r_0.9.S_local.k_17.d_4.t_index	sars-cov-2_pangenome_k32	0.9	31_FMSIv02	local	17	4	index	2.14	0.04	2.09	99%	165452	17056	6464	2.153029
