pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.4	16_bwa_query	prophasm	17	na	Neg	4.49	0.05	4.43	99%	172444	0	0	4.50233
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.4	16_bwa_query	prophasm	17	na	Pos	7.83	0.06	7.75	99%	172444	46520	0	7.838353
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.4	16_bwa_query	prophasm	19	na	0	6.51	0.07	6.43	99%	201300	0	0	6.520517
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.4	16_bwa_query	prophasm	19	na	Neg	5.51	0.04	5.46	99%	201300	0	0	5.518035
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.4	16_bwa_query	prophasm	19	na	Pos	7.58	0.09	7.48	99%	201300	53568	0	7.59184
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.4	16_bwa_query	prophasm	21	na	0	10.02	0.14	9.87	99%	230976	0	0	10.030503
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.4	16_bwa_query	prophasm	21	na	Neg	6.46	0.07	6.38	99%	230976	0	0	6.475422
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.4	16_bwa_query	prophasm	21	na	Pos	8.37	0.11	8.24	99%	230976	54576	0	8.382157
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.4	16_bwa_query	prophasm	23	na	0	7.95	0.12	7.82	99%	261952	0	0	7.961235
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.4	16_bwa_query	prophasm	23	na	Neg	7.36	0.05	7.29	99%	261952	0	0	7.366039
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.4	16_bwa_query	prophasm	23	na	Pos	8.75	0.09	8.65	99%	261952	0	0	8.760623
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.4	16_bwa_query	prophasm	31	na	0	10.82	0.13	10.68	99%	399660	0	0	10.833612
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.4	16_bwa_query	prophasm	31	na	Neg	12.70	0.11	12.57	99%	399660	0	0	12.711997
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.4	16_bwa_query	prophasm	31	na	Pos	10.94	0.13	10.78	99%	399660	68320	0	10.948437
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.5	16_bwa_query	prophasm	15	na	0	6.15	0.20	5.94	99%	149936	25688	0	6.162921
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.5	16_bwa_query	prophasm	15	na	Neg	3.67	0.15	3.51	99%	149936	0	0	3.685159
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.5	16_bwa_query	prophasm	15	na	Pos	9.11	0.11	8.99	99%	149936	0	0	9.122073
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.5	16_bwa_query	prophasm	17	na	0	6.24	0.08	6.14	99%	181832	37760	0	6.250969
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.5	16_bwa_query	prophasm	17	na	Neg	4.62	0.05	4.57	99%	181832	0	0	4.63359
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.5	16_bwa_query	prophasm	17	na	Pos	7.13	0.07	7.04	99%	181832	46360	0	7.140951
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.5	16_bwa_query	prophasm	19	na	0	6.97	0.07	6.88	99%	211932	48704	0	6.973645
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.5	16_bwa_query	prophasm	19	na	Neg	5.89	0.15	5.73	99%	211932	0	0	5.896623
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.5	16_bwa_query	prophasm	19	na	Pos	7.89	0.10	7.77	99%	211932	49080	0	7.896264
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.5	16_bwa_query	prophasm	21	na	0	7.60	0.12	7.46	99%	243128	52560	0	7.612988
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.5	16_bwa_query	prophasm	21	na	Neg	6.64	0.12	6.51	99%	243128	0	0	6.651093
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.5	16_bwa_query	prophasm	21	na	Pos	8.41	0.11	8.28	99%	243128	53072	0	8.418769
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.5	16_bwa_query	prophasm	23	na	0	8.32	0.10	8.20	99%	275540	54368	0	8.32725
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.5	16_bwa_query	prophasm	23	na	Neg	7.64	0.07	7.55	99%	275540	0	0	7.645425
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.5	16_bwa_query	prophasm	23	na	Pos	8.97	0.10	8.85	99%	275540	58640	0	8.980462
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.5	16_bwa_query	prophasm	31	na	0	10.96	0.16	10.76	99%	419640	64952	0	10.965725
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.5	16_bwa_query	prophasm	31	na	Neg	12.88	0.13	12.73	99%	419640	0	0	12.885777
sars-cov-2_pangenome_k32.r_0.5.S_prophasm.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.5	16_bwa_query	prophasm	31	na	Pos	11.05	0.18	10.84	99%	419640	59000	0	11.055589
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.6	16_bwa_query	prophasm	15	na	0	5.76	0.06	5.69	99%	148024	0	0	5.765954
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.6	16_bwa_query	prophasm	15	na	Neg	3.47	0.05	3.41	99%	148024	0	0	3.480143
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	16_bwa_query	prophasm	15	na	Pos	6.49	0.09	6.38	99%	148024	40192	0	6.500539
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.6	16_bwa_query	prophasm	17	na	0	6.40	0.07	6.31	99%	178812	0	0	6.406206
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.6	16_bwa_query	prophasm	17	na	Neg	4.77	0.17	4.59	99%	178812	0	0	4.77799
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	16_bwa_query	prophasm	17	na	Pos	7.17	0.06	7.10	99%	178812	43456	0	7.18352
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.6	16_bwa_query	prophasm	19	na	0	7.12	0.04	7.07	99%	207936	0	0	7.127446
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.6	16_bwa_query	prophasm	19	na	Neg	5.69	0.09	5.59	99%	207936	0	0	5.701519
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	16_bwa_query	prophasm	19	na	Pos	7.84	0.06	7.76	99%	207936	49096	0	7.852376
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.6	16_bwa_query	prophasm	21	na	0	7.68	0.07	7.59	99%	238180	0	0	7.688871
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.6	16_bwa_query	prophasm	21	na	Neg	6.49	0.10	6.37	99%	238180	0	0	6.496542
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	16_bwa_query	prophasm	21	na	Pos	9.93	0.11	9.80	99%	238180	53456	0	9.943542
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.6	16_bwa_query	prophasm	23	na	0	8.33	0.09	8.22	99%	269656	0	0	8.337972
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.6	16_bwa_query	prophasm	23	na	Neg	7.50	0.08	7.41	99%	269656	0	0	7.508443
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	16_bwa_query	prophasm	23	na	Pos	8.85	0.08	8.76	99%	269656	0	0	8.85919
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.6	16_bwa_query	prophasm	31	na	0	10.88	0.17	10.69	99%	409224	0	0	10.89266
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.6	16_bwa_query	prophasm	31	na	Neg	13.20	0.17	13.02	99%	409224	0	0	13.214253
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	16_bwa_query	prophasm	31	na	Pos	11.02	0.19	10.80	99%	409224	73872	0	11.027032
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.7	16_bwa_query	prophasm	15	na	0	5.71	0.05	5.64	99%	136556	0	0	5.716676
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.7	16_bwa_query	prophasm	15	na	Neg	3.40	0.02	3.38	99%	136432	0	0	3.41289
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.7	16_bwa_query	prophasm	15	na	Pos	6.39	0.08	6.30	99%	136556	42520	0	6.401238
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.7	16_bwa_query	prophasm	17	na	0	6.40	0.06	6.32	99%	163708	0	0	6.404726
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.7	16_bwa_query	prophasm	17	na	Neg	4.44	0.06	4.37	99%	163708	0	0	4.452682
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.7	16_bwa_query	prophasm	17	na	Pos	6.92	0.07	6.83	99%	163708	45104	0	6.929052
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.7	16_bwa_query	prophasm	19	na	0	10.02	0.08	9.93	99%	189648	0	0	10.028597
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.7	16_bwa_query	prophasm	19	na	Neg	5.43	0.06	5.36	99%	189648	0	0	5.438786
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.7	16_bwa_query	prophasm	19	na	Pos	7.54	0.10	7.42	99%	189648	50408	0	7.552141
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.7	16_bwa_query	prophasm	21	na	0	8.03	0.10	7.92	99%	216396	0	0	8.037734
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.7	16_bwa_query	prophasm	21	na	Neg	6.40	0.07	6.31	99%	216396	0	0	6.406627
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.7	16_bwa_query	prophasm	21	na	Pos	8.16	0.10	8.04	99%	216396	34872	0	8.165327
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.7	16_bwa_query	prophasm	23	na	0	8.31	0.05	8.25	99%	244500	0	0	8.323013
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.7	16_bwa_query	prophasm	23	na	Neg	7.25	0.07	7.17	99%	244500	0	0	7.259305
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.7	16_bwa_query	prophasm	23	na	Pos	8.70	0.09	8.59	99%	244500	0	0	8.707795
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.7	16_bwa_query	prophasm	31	na	0	10.63	0.16	10.46	99%	368576	0	0	10.641084
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.7	16_bwa_query	prophasm	31	na	Neg	12.43	0.12	12.29	99%	368580	0	0	12.442775
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.7	16_bwa_query	prophasm	31	na	Pos	10.74	0.19	10.53	99%	368576	50352	0	10.753349
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.8	16_bwa_query	prophasm	15	na	0	5.48	0.06	5.41	99%	115940	0	0	5.488849
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.8	16_bwa_query	prophasm	15	na	Neg	3.17	0.04	3.13	99%	115848	0	0	3.182706
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.8	16_bwa_query	prophasm	15	na	Pos	6.14	0.10	6.02	99%	115940	41408	0	6.150036
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.8	16_bwa_query	prophasm	17	na	0	6.13	0.05	6.07	99%	136776	0	0	6.143653
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.8	16_bwa_query	prophasm	17	na	Neg	4.26	0.04	4.21	99%	136776	0	0	4.270962
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.8	16_bwa_query	prophasm	17	na	Pos	6.44	0.07	6.36	99%	136776	19512	0	6.449427
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.8	16_bwa_query	prophasm	19	na	0	6.78	0.05	6.72	99%	157180	0	0	6.79073
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.8	16_bwa_query	prophasm	19	na	Neg	5.15	0.06	5.08	99%	157180	0	0	5.161356
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.8	16_bwa_query	prophasm	19	na	Pos	7.11	0.07	7.02	99%	157180	46656	0	7.117049
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.8	16_bwa_query	prophasm	21	na	0	7.48	0.05	7.42	99%	178180	0	0	7.485843
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.8	16_bwa_query	prophasm	21	na	Neg	5.97	0.07	5.89	99%	178180	0	0	5.98351
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.8	16_bwa_query	prophasm	21	na	Pos	7.76	0.09	7.65	99%	178180	51624	0	7.769647
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.8	16_bwa_query	prophasm	23	na	0	8.04	0.10	7.92	99%	200520	0	0	8.047413
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.8	16_bwa_query	prophasm	23	na	Neg	7.19	0.18	7.00	99%	200520	0	0	7.196455
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.8	16_bwa_query	prophasm	23	na	Pos	8.32	0.06	8.25	99%	200520	0	0	8.327941
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.8	16_bwa_query	prophasm	31	na	0	10.16	0.11	10.03	99%	298080	0	0	10.169603
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.8	16_bwa_query	prophasm	31	na	Neg	11.70	0.10	11.58	99%	298080	0	0	11.708545
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.8	16_bwa_query	prophasm	31	na	Pos	10.23	0.11	10.11	99%	298080	0	0	10.243048
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.9	16_bwa_query	prophasm	15	na	0	4.82	0.05	4.76	99%	85964	0	0	4.830306
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.9	16_bwa_query	prophasm	15	na	Neg	3.14	0.04	3.09	99%	85964	0	0	3.148831
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.9	16_bwa_query	prophasm	15	na	Pos	5.03	0.06	4.96	99%	85964	42760	0	5.040921
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.9	16_bwa_query	prophasm	17	na	0	5.43	0.05	5.37	99%	98176	0	0	5.440979
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.9	16_bwa_query	prophasm	17	na	Neg	3.87	0.03	3.84	99%	98176	0	0	3.882928
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.9	16_bwa_query	prophasm	17	na	Pos	5.62	0.05	5.55	99%	98176	46008	0	5.627556
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.9	16_bwa_query	prophasm	19	na	0	8.30	0.07	8.22	99%	110796	0	0	8.314163
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.9	16_bwa_query	prophasm	19	na	Neg	4.55	0.03	4.50	99%	110796	0	0	4.554325
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.9	16_bwa_query	prophasm	19	na	Pos	6.40	0.07	6.31	99%	110796	48552	0	6.409966
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.9	16_bwa_query	prophasm	21	na	0	6.66	0.04	6.61	99%	123716	0	0	6.672107
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.9	16_bwa_query	prophasm	21	na	Neg	5.36	0.05	5.31	99%	123716	0	0	5.371668
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.9	16_bwa_query	prophasm	21	na	Pos	6.90	0.07	6.81	99%	123716	53368	0	6.905147
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.9	16_bwa_query	prophasm	23	na	0	7.32	0.06	7.25	99%	137704	0	0	7.329264
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.9	16_bwa_query	prophasm	23	na	Neg	6.36	0.06	6.29	99%	137704	0	0	6.368068
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.9	16_bwa_query	prophasm	23	na	Pos	7.42	0.06	7.34	99%	137704	0	0	7.42843
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.9	16_bwa_query	prophasm	31	na	0	9.53	0.09	9.43	99%	198160	0	0	9.543202
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.9	16_bwa_query	prophasm	31	na	Neg	10.56	0.06	10.48	99%	198160	0	0	10.5678
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.9	16_bwa_query	prophasm	31	na	Pos	9.36	0.07	9.26	99%	198160	68240	0	9.372431
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_15.d_na.t_0	sars-cov-2_pangenome_k32	1.0	16_bwa_query	prophasm	15	na	0	3.33	0.02	3.30	99%	46712	0	0	3.342182
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	1.0	16_bwa_query	prophasm	15	na	Neg	2.83	0.02	2.81	99%	46712	0	0	2.84053
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	1.0	16_bwa_query	prophasm	15	na	Pos	3.34	0.02	3.31	99%	46712	0	0	3.353747
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_17.d_na.t_0	sars-cov-2_pangenome_k32	1.0	16_bwa_query	prophasm	17	na	0	3.73	0.01	3.70	99%	47768	0	0	3.737071
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	1.0	16_bwa_query	prophasm	17	na	Neg	3.67	0.03	3.63	99%	47768	0	0	3.675927
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	1.0	16_bwa_query	prophasm	17	na	Pos	3.67	0.02	3.64	99%	47768	0	0	3.677482
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_19.d_na.t_0	sars-cov-2_pangenome_k32	1.0	16_bwa_query	prophasm	19	na	0	4.02	0.03	3.98	99%	50348	0	0	4.03133
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	1.0	16_bwa_query	prophasm	19	na	Neg	4.19	0.01	4.18	99%	50348	0	0	4.200447
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	1.0	16_bwa_query	prophasm	19	na	Pos	4.13	0.03	4.09	99%	50368	0	0	4.143713
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_21.d_na.t_0	sars-cov-2_pangenome_k32	1.0	16_bwa_query	prophasm	21	na	0	5.04	0.05	4.98	99%	52992	0	0	5.052824
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	1.0	16_bwa_query	prophasm	21	na	Neg	4.58	0.01	4.56	99%	52844	0	0	4.588263
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	1.0	16_bwa_query	prophasm	21	na	Pos	4.48	0.03	4.44	99%	52844	0	0	4.493362
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_23.d_na.t_0	sars-cov-2_pangenome_k32	1.0	16_bwa_query	prophasm	23	na	0	5.02	0.03	4.99	99%	56184	0	0	5.033692
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	1.0	16_bwa_query	prophasm	23	na	Neg	5.38	0.03	5.34	99%	56184	0	0	5.38632
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	1.0	16_bwa_query	prophasm	23	na	Pos	5.01	0.02	4.97	99%	56184	0	0	5.017152
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_31.d_na.t_0	sars-cov-2_pangenome_k32	1.0	16_bwa_query	prophasm	31	na	0	9.21	0.03	9.17	99%	68504	0	0	9.222178
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	1.0	16_bwa_query	prophasm	31	na	Neg	8.51	0.02	8.48	99%	68504	0	0	8.518237
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	1.0	16_bwa_query	prophasm	31	na	Pos	6.91	0.04	6.86	99%	68504	0	0	6.920033
spneumo_pangenome_k32.r_0.01.S_prophasm.k_15.d_na.t_0	spneumo_pangenome_k32	0.01	16_bwa_query	prophasm	15	na	0	2.75	0.01	2.74	99%	10248	0	0	2.757996
spneumo_pangenome_k32.r_0.01.S_prophasm.k_15.d_na.t_Neg	spneumo_pangenome_k32	0.01	16_bwa_query	prophasm	15	na	Neg	2.76	0.02	2.73	99%	10248	0	0	2.771233
spneumo_pangenome_k32.r_0.01.S_prophasm.k_15.d_na.t_Pos	spneumo_pangenome_k32	0.01	16_bwa_query	prophasm	15	na	Pos	2.30	0.02	2.27	99%	10248	0	0	2.307188
spneumo_pangenome_k32.r_0.01.S_prophasm.k_17.d_na.t_0	spneumo_pangenome_k32	0.01	16_bwa_query	prophasm	17	na	0	3.40	0.01	3.38	99%	10960	0	0	3.407733
