pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
sars-cov-2_pangenome_k32.r_0.5.S_none.k_23.d_1.t_0	sars-cov-2_pangenome_k32	0.5	12_sbwt_query	none	23	1	0	2.58	0.07	2.50	99%	45576	0	0	2.587877
sars-cov-2_pangenome_k32.r_0.5.S_none.k_23.d_1.t_Neg	sars-cov-2_pangenome_k32	0.5	12_sbwt_query	none	23	1	Neg	1.07	0.03	1.04	99%	45564	0	0	1.079959
sars-cov-2_pangenome_k32.r_0.5.S_none.k_23.d_1.t_Pos	sars-cov-2_pangenome_k32	0.5	12_sbwt_query	none	23	1	Pos	2.77	0.06	2.68	98%	45368	126744	0	2.781968
sars-cov-2_pangenome_k32.r_0.5.S_none.k_23.d_2.t_0	sars-cov-2_pangenome_k32	0.5	12_sbwt_query	none	23	2	0	9.42	0.02	9.38	99%	47128	0	0	9.427561
sars-cov-2_pangenome_k32.r_0.5.S_none.k_23.d_2.t_Neg	sars-cov-2_pangenome_k32	0.5	12_sbwt_query	none	23	2	Neg	3.31	0.03	3.27	99%	47256	0	0	3.320267
sars-cov-2_pangenome_k32.r_0.5.S_none.k_23.d_2.t_Pos	sars-cov-2_pangenome_k32	0.5	12_sbwt_query	none	23	2	Pos	9.82	0.03	9.78	99%	47068	0	0	9.831458
sars-cov-2_pangenome_k32.r_0.5.S_none.k_31.d_0.t_0	sars-cov-2_pangenome_k32	0.5	12_sbwt_query	none	31	0	0	3.40	0.03	3.36	99%	76224	0	0	3.412881
sars-cov-2_pangenome_k32.r_0.5.S_none.k_31.d_0.t_Neg	sars-cov-2_pangenome_k32	0.5	12_sbwt_query	none	31	0	Neg	0.79	0.02	0.77	99%	76224	0	0	0.803841
sars-cov-2_pangenome_k32.r_0.5.S_none.k_31.d_0.t_Pos	sars-cov-2_pangenome_k32	0.5	12_sbwt_query	none	31	0	Pos	4.34	0.07	4.26	99%	76360	0	0	4.348176
sars-cov-2_pangenome_k32.r_0.5.S_none.k_31.d_1.t_0	sars-cov-2_pangenome_k32	0.5	12_sbwt_query	none	31	1	0	6.39	0.06	6.31	99%	61256	0	0	6.397621
sars-cov-2_pangenome_k32.r_0.5.S_none.k_31.d_1.t_Neg	sars-cov-2_pangenome_k32	0.5	12_sbwt_query	none	31	1	Neg	1.67	0.04	1.62	99%	61124	0	0	1.674317
sars-cov-2_pangenome_k32.r_0.5.S_none.k_31.d_1.t_Pos	sars-cov-2_pangenome_k32	0.5	12_sbwt_query	none	31	1	Pos	5.47	0.07	5.36	99%	61256	157992	0	5.48478
sars-cov-2_pangenome_k32.r_0.5.S_none.k_31.d_2.t_0	sars-cov-2_pangenome_k32	0.5	12_sbwt_query	none	31	2	0	20.06	0.03	20.01	99%	61960	0	0	20.07342
sars-cov-2_pangenome_k32.r_0.5.S_none.k_31.d_2.t_Neg	sars-cov-2_pangenome_k32	0.5	12_sbwt_query	none	31	2	Neg	3.84	0.02	3.80	99%	61764	0	0	3.846403
sars-cov-2_pangenome_k32.r_0.5.S_none.k_31.d_2.t_Pos	sars-cov-2_pangenome_k32	0.5	12_sbwt_query	none	31	2	Pos	18.62	0.07	18.53	99%	61960	0	0	18.633802
sars-cov-2_pangenome_k32.r_0.6.S_none.k_15.d_0.t_0	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	15	0	0	0.60	0.01	0.59	99%	37320	0	0	0.612631
sars-cov-2_pangenome_k32.r_0.6.S_none.k_15.d_0.t_Neg	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	15	0	Neg	0.46	0.01	0.45	99%	37320	0	0	0.473358
sars-cov-2_pangenome_k32.r_0.6.S_none.k_15.d_0.t_Pos	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	15	0	Pos	0.65	0.01	0.64	99%	37320	0	0	0.658322
sars-cov-2_pangenome_k32.r_0.6.S_none.k_15.d_1.t_0	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	15	1	0	1.06	0.02	1.03	99%	35208	0	0	1.06844
sars-cov-2_pangenome_k32.r_0.6.S_none.k_15.d_1.t_Neg	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	15	1	Neg	0.83	0.03	0.80	99%	35208	0	0	0.841489
sars-cov-2_pangenome_k32.r_0.6.S_none.k_15.d_1.t_Pos	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	15	1	Pos	1.12	0.03	1.05	97%	35208	95488	0	1.127254
sars-cov-2_pangenome_k32.r_0.6.S_none.k_15.d_2.t_0	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	15	2	0	4.28	0.02	4.26	99%	36628	0	0	4.29476
sars-cov-2_pangenome_k32.r_0.6.S_none.k_15.d_2.t_Neg	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	15	2	Neg	2.54	0.02	2.52	99%	36628	0	0	2.549164
sars-cov-2_pangenome_k32.r_0.6.S_none.k_15.d_2.t_Pos	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	15	2	Pos	4.23	0.02	4.20	99%	36628	0	0	4.242276
sars-cov-2_pangenome_k32.r_0.6.S_none.k_17.d_0.t_0	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	17	0	0	0.77	0.02	0.75	99%	40684	0	0	0.781119
sars-cov-2_pangenome_k32.r_0.6.S_none.k_17.d_0.t_Neg	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	17	0	Neg	0.51	0.01	0.49	99%	40684	0	0	0.516653
sars-cov-2_pangenome_k32.r_0.6.S_none.k_17.d_0.t_Pos	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	17	0	Pos	0.79	0.01	0.77	99%	40684	0	0	0.802005
sars-cov-2_pangenome_k32.r_0.6.S_none.k_17.d_1.t_0	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	17	1	0	1.27	0.02	1.24	99%	37584	0	0	1.276972
sars-cov-2_pangenome_k32.r_0.6.S_none.k_17.d_1.t_Neg	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	17	1	Neg	0.88	0.01	0.86	99%	37584	0	0	0.887551
sars-cov-2_pangenome_k32.r_0.6.S_none.k_17.d_1.t_Pos	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	17	1	Pos	1.50	0.02	1.34	91%	37584	103304	0	1.507994
sars-cov-2_pangenome_k32.r_0.6.S_none.k_17.d_2.t_0	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	17	2	0	5.10	0.03	5.06	99%	38884	0	0	5.114622
sars-cov-2_pangenome_k32.r_0.6.S_none.k_17.d_2.t_Neg	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	17	2	Neg	2.58	0.01	2.56	99%	38884	0	0	2.590026
sars-cov-2_pangenome_k32.r_0.6.S_none.k_17.d_2.t_Pos	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	17	2	Pos	5.27	0.02	5.24	99%	38884	0	0	5.280589
sars-cov-2_pangenome_k32.r_0.6.S_none.k_19.d_0.t_0	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	19	0	0	0.93	0.02	0.90	99%	44508	0	0	0.937231
sars-cov-2_pangenome_k32.r_0.6.S_none.k_19.d_0.t_Neg	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	19	0	Neg	0.53	0.01	0.52	99%	44508	0	0	0.541664
sars-cov-2_pangenome_k32.r_0.6.S_none.k_19.d_0.t_Pos	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	19	0	Pos	0.95	0.01	0.93	99%	44508	0	0	0.959303
sars-cov-2_pangenome_k32.r_0.6.S_none.k_19.d_1.t_0	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	19	1	0	1.63	0.03	1.59	99%	40420	0	0	1.638344
sars-cov-2_pangenome_k32.r_0.6.S_none.k_19.d_1.t_Neg	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	19	1	Neg	0.94	0.04	0.89	99%	40420	0	0	0.950235
sars-cov-2_pangenome_k32.r_0.6.S_none.k_19.d_1.t_Pos	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	19	1	Pos	1.69	0.07	1.60	98%	40420	111112	0	1.700016
sars-cov-2_pangenome_k32.r_0.6.S_none.k_19.d_2.t_0	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	19	2	0	6.15	0.03	6.11	99%	41456	0	0	6.161957
sars-cov-2_pangenome_k32.r_0.6.S_none.k_19.d_2.t_Neg	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	19	2	Neg	2.71	0.00	2.70	99%	41456	0	0	2.716675
sars-cov-2_pangenome_k32.r_0.6.S_none.k_19.d_2.t_Pos	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	19	2	Pos	6.36	0.03	6.33	99%	41456	0	0	6.371949
sars-cov-2_pangenome_k32.r_0.6.S_none.k_21.d_0.t_0	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	21	0	0	1.28	0.02	1.26	99%	48596	0	0	1.294992
sars-cov-2_pangenome_k32.r_0.6.S_none.k_21.d_0.t_Neg	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	21	0	Neg	0.61	0.02	0.58	99%	48596	0	0	0.61463
sars-cov-2_pangenome_k32.r_0.6.S_none.k_21.d_0.t_Pos	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	21	0	Pos	1.31	0.03	1.27	99%	48672	0	0	1.320328
sars-cov-2_pangenome_k32.r_0.6.S_none.k_21.d_1.t_0	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	21	1	0	2.02	0.04	1.97	99%	43592	0	0	2.027307
sars-cov-2_pangenome_k32.r_0.6.S_none.k_21.d_1.t_Neg	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	21	1	Neg	1.04	0.04	0.99	99%	43520	0	0	1.053818
sars-cov-2_pangenome_k32.r_0.6.S_none.k_21.d_1.t_Pos	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	21	1	Pos	2.17	0.08	2.05	98%	43392	118928	0	2.180916
sars-cov-2_pangenome_k32.r_0.6.S_none.k_21.d_2.t_0	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	21	2	0	8.45	0.08	8.36	99%	44268	0	0	8.458325
sars-cov-2_pangenome_k32.r_0.6.S_none.k_21.d_2.t_Neg	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	21	2	Neg	3.00	0.04	2.95	99%	44268	0	0	3.014901
sars-cov-2_pangenome_k32.r_0.6.S_none.k_21.d_2.t_Pos	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	21	2	Pos	8.21	0.04	8.16	99%	44268	0	0	8.225146
sars-cov-2_pangenome_k32.r_0.6.S_none.k_23.d_0.t_0	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	23	0	0	1.56	0.02	1.53	99%	53212	0	0	1.568342
sars-cov-2_pangenome_k32.r_0.6.S_none.k_23.d_0.t_Neg	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	23	0	Neg	0.72	0.04	0.67	99%	53160	0	0	0.730288
sars-cov-2_pangenome_k32.r_0.6.S_none.k_23.d_0.t_Pos	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	23	0	Pos	1.68	0.04	1.64	99%	53092	0	0	1.687717
sars-cov-2_pangenome_k32.r_0.6.S_none.k_23.d_1.t_0	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	23	1	0	2.76	0.04	2.72	99%	47032	0	0	2.771708
sars-cov-2_pangenome_k32.r_0.6.S_none.k_23.d_1.t_Neg	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	23	1	Neg	1.25	0.05	1.20	99%	46824	0	0	1.26335
sars-cov-2_pangenome_k32.r_0.6.S_none.k_23.d_1.t_Pos	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	23	1	Pos	3.13	0.04	3.05	98%	47032	126744	0	3.143762
sars-cov-2_pangenome_k32.r_0.6.S_none.k_23.d_2.t_0	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	23	2	0	10.99	0.03	10.95	99%	47128	0	0	11.001308
sars-cov-2_pangenome_k32.r_0.6.S_none.k_23.d_2.t_Neg	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	23	2	Neg	3.88	0.03	3.84	99%	47136	0	0	3.893647
sars-cov-2_pangenome_k32.r_0.6.S_none.k_23.d_2.t_Pos	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	23	2	Pos	10.94	0.02	10.91	99%	47128	0	0	10.955247
sars-cov-2_pangenome_k32.r_0.6.S_none.k_31.d_0.t_0	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	31	0	0	4.17	0.06	4.10	99%	76008	0	0	4.17976
sars-cov-2_pangenome_k32.r_0.6.S_none.k_31.d_0.t_Neg	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	31	0	Neg	0.87	0.03	0.84	99%	75764	0	0	0.881203
sars-cov-2_pangenome_k32.r_0.6.S_none.k_31.d_0.t_Pos	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	31	0	Pos	4.05	0.05	4.00	99%	76008	0	0	4.062126
sars-cov-2_pangenome_k32.r_0.6.S_none.k_31.d_1.t_0	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	31	1	0	6.59	0.04	6.53	99%	64088	0	0	6.596072
sars-cov-2_pangenome_k32.r_0.6.S_none.k_31.d_1.t_Neg	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	31	1	Neg	1.87	0.05	1.80	99%	63960	0	0	1.876251
sars-cov-2_pangenome_k32.r_0.6.S_none.k_31.d_1.t_Pos	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	31	1	Pos	5.64	0.07	5.53	99%	64088	157992	0	5.655595
sars-cov-2_pangenome_k32.r_0.6.S_none.k_31.d_2.t_0	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	31	2	0	18.90	0.06	18.82	99%	61620	0	0	18.903952
sars-cov-2_pangenome_k32.r_0.6.S_none.k_31.d_2.t_Neg	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	31	2	Neg	3.71	0.05	3.65	99%	61620	0	0	3.716055
sars-cov-2_pangenome_k32.r_0.6.S_none.k_31.d_2.t_Pos	sars-cov-2_pangenome_k32	0.6	12_sbwt_query	none	31	2	Pos	22.04	0.05	21.97	99%	61620	0	0	22.053071
sars-cov-2_pangenome_k32.r_0.7.S_none.k_15.d_0.t_0	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	15	0	0	0.60	0.01	0.59	99%	37320	0	0	0.614537
sars-cov-2_pangenome_k32.r_0.7.S_none.k_15.d_0.t_Neg	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	15	0	Neg	0.46	0.02	0.43	99%	37320	0	0	0.464989
sars-cov-2_pangenome_k32.r_0.7.S_none.k_15.d_0.t_Pos	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	15	0	Pos	0.62	0.01	0.60	99%	37320	0	0	0.63289
sars-cov-2_pangenome_k32.r_0.7.S_none.k_15.d_1.t_0	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	15	1	0	1.07	0.03	1.04	99%	35472	0	0	1.081885
sars-cov-2_pangenome_k32.r_0.7.S_none.k_15.d_1.t_Neg	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	15	1	Neg	0.84	0.01	0.83	100%	35472	0	0	0.852244
sars-cov-2_pangenome_k32.r_0.7.S_none.k_15.d_1.t_Pos	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	15	1	Pos	1.19	0.04	1.11	97%	35472	95488	0	1.196665
sars-cov-2_pangenome_k32.r_0.7.S_none.k_15.d_2.t_0	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	15	2	0	4.00	0.00	3.99	99%	36312	0	0	4.006585
sars-cov-2_pangenome_k32.r_0.7.S_none.k_15.d_2.t_Neg	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	15	2	Neg	2.49	0.01	2.47	99%	36312	0	0	2.498812
sars-cov-2_pangenome_k32.r_0.7.S_none.k_15.d_2.t_Pos	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	15	2	Pos	4.10	0.01	4.08	99%	36312	0	0	4.113698
sars-cov-2_pangenome_k32.r_0.7.S_none.k_17.d_0.t_0	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	17	0	0	0.77	0.04	0.72	99%	40420	0	0	0.779667
sars-cov-2_pangenome_k32.r_0.7.S_none.k_17.d_0.t_Neg	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	17	0	Neg	0.51	0.01	0.49	99%	40420	0	0	0.520234
sars-cov-2_pangenome_k32.r_0.7.S_none.k_17.d_0.t_Pos	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	17	0	Pos	0.76	0.01	0.74	99%	40420	0	0	0.771662
sars-cov-2_pangenome_k32.r_0.7.S_none.k_17.d_1.t_0	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	17	1	0	1.32	0.02	1.29	99%	38112	0	0	1.32928
sars-cov-2_pangenome_k32.r_0.7.S_none.k_17.d_1.t_Neg	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	17	1	Neg	0.93	0.03	0.89	99%	38112	0	0	0.936783
sars-cov-2_pangenome_k32.r_0.7.S_none.k_17.d_1.t_Pos	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	17	1	Pos	1.37	0.04	1.30	97%	38112	103304	0	1.379308
sars-cov-2_pangenome_k32.r_0.7.S_none.k_17.d_2.t_0	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	17	2	0	5.15	0.02	5.12	99%	38720	0	0	5.161717
sars-cov-2_pangenome_k32.r_0.7.S_none.k_17.d_2.t_Neg	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	17	2	Neg	2.63	0.01	2.60	99%	38620	0	0	2.635688
sars-cov-2_pangenome_k32.r_0.7.S_none.k_17.d_2.t_Pos	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	17	2	Pos	5.49	0.05	5.43	99%	38720	0	0	5.502545
sars-cov-2_pangenome_k32.r_0.7.S_none.k_19.d_0.t_0	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	19	0	0	0.92	0.03	0.89	99%	43980	0	0	0.935034
sars-cov-2_pangenome_k32.r_0.7.S_none.k_19.d_0.t_Neg	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	19	0	Neg	0.53	0.02	0.50	99%	43980	0	0	0.537244
sars-cov-2_pangenome_k32.r_0.7.S_none.k_19.d_0.t_Pos	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	19	0	Pos	0.94	0.02	0.92	99%	43980	0	0	0.954703
sars-cov-2_pangenome_k32.r_0.7.S_none.k_19.d_1.t_0	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	19	1	0	1.91	0.03	1.88	99%	40948	0	0	1.921293
sars-cov-2_pangenome_k32.r_0.7.S_none.k_19.d_1.t_Neg	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	19	1	Neg	0.96	0.03	0.93	99%	40948	0	0	0.969629
sars-cov-2_pangenome_k32.r_0.7.S_none.k_19.d_1.t_Pos	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	19	1	Pos	1.68	0.07	1.58	98%	40948	111112	0	1.685992
sars-cov-2_pangenome_k32.r_0.7.S_none.k_19.d_2.t_0	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	19	2	0	6.34	0.02	6.31	99%	40928	0	0	6.348327
sars-cov-2_pangenome_k32.r_0.7.S_none.k_19.d_2.t_Neg	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	19	2	Neg	2.65	0.02	2.63	99%	40928	0	0	2.664166
sars-cov-2_pangenome_k32.r_0.7.S_none.k_19.d_2.t_Pos	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	19	2	Pos	6.48	0.01	6.45	99%	41020	0	0	6.487738
sars-cov-2_pangenome_k32.r_0.7.S_none.k_21.d_0.t_0	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	21	0	0	1.19	0.01	1.17	99%	47872	0	0	1.204946
sars-cov-2_pangenome_k32.r_0.7.S_none.k_21.d_0.t_Neg	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	21	0	Neg	0.71	0.04	0.67	99%	47616	0	0	0.720784
sars-cov-2_pangenome_k32.r_0.7.S_none.k_21.d_0.t_Pos	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	21	0	Pos	1.60	0.04	1.55	99%	47616	0	0	1.606892
sars-cov-2_pangenome_k32.r_0.7.S_none.k_21.d_1.t_0	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	21	1	0	2.42	0.04	2.37	99%	44408	0	0	2.433819
sars-cov-2_pangenome_k32.r_0.7.S_none.k_21.d_1.t_Neg	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	21	1	Neg	1.09	0.02	1.06	99%	44244	0	0	1.098817
sars-cov-2_pangenome_k32.r_0.7.S_none.k_21.d_1.t_Pos	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	21	1	Pos	2.26	0.04	2.18	98%	44244	118928	0	2.26559
sars-cov-2_pangenome_k32.r_0.7.S_none.k_21.d_2.t_0	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	21	2	0	8.06	0.03	8.02	99%	43524	0	0	8.070278
sars-cov-2_pangenome_k32.r_0.7.S_none.k_21.d_2.t_Neg	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	21	2	Neg	2.78	0.02	2.75	99%	43500	0	0	2.793126
sars-cov-2_pangenome_k32.r_0.7.S_none.k_21.d_2.t_Pos	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	21	2	Pos	7.65	0.03	7.61	99%	43524	0	0	7.658638
sars-cov-2_pangenome_k32.r_0.7.S_none.k_23.d_0.t_0	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	23	0	0	1.49	0.01	1.47	99%	51960	0	0	1.499631
sars-cov-2_pangenome_k32.r_0.7.S_none.k_23.d_0.t_Neg	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	23	0	Neg	0.64	0.02	0.61	99%	51960	0	0	0.651559
sars-cov-2_pangenome_k32.r_0.7.S_none.k_23.d_0.t_Pos	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	23	0	Pos	1.67	0.03	1.63	99%	51960	0	0	1.676516
sars-cov-2_pangenome_k32.r_0.7.S_none.k_23.d_1.t_0	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	23	1	0	2.41	0.02	2.38	99%	47804	0	0	2.418742
sars-cov-2_pangenome_k32.r_0.7.S_none.k_23.d_1.t_Neg	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	23	1	Neg	1.13	0.03	1.09	99%	47804	0	0	1.141538
sars-cov-2_pangenome_k32.r_0.7.S_none.k_23.d_1.t_Pos	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	23	1	Pos	2.66	0.08	2.54	98%	47804	126744	0	2.670079
sars-cov-2_pangenome_k32.r_0.7.S_none.k_23.d_2.t_0	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	23	2	0	9.14	0.03	9.10	99%	46140	0	0	9.153997
sars-cov-2_pangenome_k32.r_0.7.S_none.k_23.d_2.t_Neg	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	23	2	Neg	2.90	0.03	2.87	99%	46140	0	0	2.914433
sars-cov-2_pangenome_k32.r_0.7.S_none.k_23.d_2.t_Pos	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	23	2	Pos	9.36	0.01	9.33	99%	46140	0	0	9.366247
sars-cov-2_pangenome_k32.r_0.7.S_none.k_31.d_0.t_0	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	31	0	0	3.20	0.04	3.15	99%	72664	0	0	3.205635
sars-cov-2_pangenome_k32.r_0.7.S_none.k_31.d_0.t_Neg	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	31	0	Neg	0.97	0.03	0.94	99%	72664	0	0	0.984686
sars-cov-2_pangenome_k32.r_0.7.S_none.k_31.d_0.t_Pos	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	31	0	Pos	3.17	0.03	3.14	99%	72664	0	0	3.184516
sars-cov-2_pangenome_k32.r_0.7.S_none.k_31.d_1.t_0	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	31	1	0	5.31	0.03	5.26	99%	65960	0	0	5.314497
sars-cov-2_pangenome_k32.r_0.7.S_none.k_31.d_1.t_Neg	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	31	1	Neg	1.53	0.04	1.48	99%	65740	0	0	1.53784
sars-cov-2_pangenome_k32.r_0.7.S_none.k_31.d_1.t_Pos	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	31	1	Pos	7.06	0.05	6.97	99%	65960	157992	0	7.070524
sars-cov-2_pangenome_k32.r_0.7.S_none.k_31.d_2.t_0	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	31	2	0	17.72	0.02	17.68	99%	59192	0	0	17.726296
sars-cov-2_pangenome_k32.r_0.7.S_none.k_31.d_2.t_Neg	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	31	2	Neg	3.58	0.04	3.53	99%	59236	0	0	3.586711
sars-cov-2_pangenome_k32.r_0.7.S_none.k_31.d_2.t_Pos	sars-cov-2_pangenome_k32	0.7	12_sbwt_query	none	31	2	Pos	19.01	0.08	18.91	99%	59236	0	0	19.018159
sars-cov-2_pangenome_k32.r_0.8.S_none.k_15.d_0.t_0	sars-cov-2_pangenome_k32	0.8	12_sbwt_query	none	15	0	0	0.72	0.02	0.70	99%	37056	0	0	0.735248
sars-cov-2_pangenome_k32.r_0.8.S_none.k_15.d_0.t_Neg	sars-cov-2_pangenome_k32	0.8	12_sbwt_query	none	15	0	Neg	0.48	0.02	0.45	99%	37056	0	0	0.486521
sars-cov-2_pangenome_k32.r_0.8.S_none.k_15.d_0.t_Pos	sars-cov-2_pangenome_k32	0.8	12_sbwt_query	none	15	0	Pos	0.61	0.01	0.59	99%	37056	0	0	0.615829
sars-cov-2_pangenome_k32.r_0.8.S_none.k_15.d_1.t_0	sars-cov-2_pangenome_k32	0.8	12_sbwt_query	none	15	1	0	1.17	0.03	1.14	99%	35736	0	0	1.181181
sars-cov-2_pangenome_k32.r_0.8.S_none.k_15.d_1.t_Neg	sars-cov-2_pangenome_k32	0.8	12_sbwt_query	none	15	1	Neg	0.86	0.02	0.84	100%	35736	0	0	0.864637
sars-cov-2_pangenome_k32.r_0.8.S_none.k_15.d_1.t_Pos	sars-cov-2_pangenome_k32	0.8	12_sbwt_query	none	15	1	Pos	1.13	0.04	1.06	97%	35736	95488	0	1.137595
sars-cov-2_pangenome_k32.r_0.8.S_none.k_15.d_2.t_0	sars-cov-2_pangenome_k32	0.8	12_sbwt_query	none	15	2	0	4.21	0.03	4.17	99%	36232	0	0	4.220425
sars-cov-2_pangenome_k32.r_0.8.S_none.k_15.d_2.t_Neg	sars-cov-2_pangenome_k32	0.8	12_sbwt_query	none	15	2	Neg	2.54	0.00	2.53	99%	36048	0	0	2.545505
sars-cov-2_pangenome_k32.r_0.8.S_none.k_15.d_2.t_Pos	sars-cov-2_pangenome_k32	0.8	12_sbwt_query	none	15	2	Pos	4.11	0.01	4.09	99%	36048	0	0	4.12169
