pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
sars-cov-2_pangenome_k32.r_0.4.S_none.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	23	na	0	0.85	0.04	0.80	99%	57536	39768	0	0.856036
sars-cov-2_pangenome_k32.r_0.4.S_none.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	23	na	Neg	0.70	0.04	0.65	99%	57536	0	0	0.705948
sars-cov-2_pangenome_k32.r_0.4.S_none.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	23	na	Pos	0.85	0.04	0.80	99%	57536	0	0	0.854229
sars-cov-2_pangenome_k32.r_0.4.S_none.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	31	na	0	1.25	0.05	1.19	99%	92996	68472	0	1.262871
sars-cov-2_pangenome_k32.r_0.4.S_none.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	31	na	Neg	0.98	0.03	0.94	99%	92996	0	0	0.987635
sars-cov-2_pangenome_k32.r_0.4.S_none.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	31	na	Pos	1.20	0.04	1.16	99%	92996	0	0	1.211433
sars-cov-2_pangenome_k32.r_0.5.S_none.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.5	22_cbl_query	none	15	na	0	0.72	0.04	0.67	99%	62180	25176	0	0.727034
sars-cov-2_pangenome_k32.r_0.5.S_none.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.5	22_cbl_query	none	15	na	Neg	0.63	0.00	0.62	100%	62180	0	0	0.641746
sars-cov-2_pangenome_k32.r_0.5.S_none.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.5	22_cbl_query	none	15	na	Pos	0.73	0.01	0.71	99%	62180	0	0	0.743685
sars-cov-2_pangenome_k32.r_0.5.S_none.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.5	22_cbl_query	none	17	na	0	0.75	0.02	0.72	99%	61104	27280	0	0.754322
sars-cov-2_pangenome_k32.r_0.5.S_none.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.5	22_cbl_query	none	17	na	Neg	0.66	0.00	0.65	100%	61104	0	0	0.667332
sars-cov-2_pangenome_k32.r_0.5.S_none.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.5	22_cbl_query	none	17	na	Pos	0.76	0.00	0.75	99%	61104	0	0	0.767272
sars-cov-2_pangenome_k32.r_0.5.S_none.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.5	22_cbl_query	none	19	na	0	0.79	0.02	0.77	99%	61128	35360	0	0.802761
sars-cov-2_pangenome_k32.r_0.5.S_none.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.5	22_cbl_query	none	19	na	Neg	0.69	0.02	0.66	99%	61128	0	0	0.698854
sars-cov-2_pangenome_k32.r_0.5.S_none.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.5	22_cbl_query	none	19	na	Pos	0.82	0.03	0.78	99%	61128	0	0	0.826457
sars-cov-2_pangenome_k32.r_0.5.S_none.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.5	22_cbl_query	none	21	na	0	0.83	0.02	0.81	99%	60068	37816	0	0.840224
sars-cov-2_pangenome_k32.r_0.5.S_none.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.5	22_cbl_query	none	21	na	Neg	0.71	0.02	0.69	99%	60068	0	0	0.719543
sars-cov-2_pangenome_k32.r_0.5.S_none.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.5	22_cbl_query	none	21	na	Pos	0.84	0.02	0.82	99%	60068	0	0	0.845343
sars-cov-2_pangenome_k32.r_0.5.S_none.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.5	22_cbl_query	none	23	na	0	0.88	0.03	0.84	99%	63072	48256	0	0.883923
sars-cov-2_pangenome_k32.r_0.5.S_none.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.5	22_cbl_query	none	23	na	Neg	0.75	0.03	0.71	99%	63072	0	0	0.756568
sars-cov-2_pangenome_k32.r_0.5.S_none.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.5	22_cbl_query	none	23	na	Pos	0.88	0.01	0.86	100%	63072	0	0	0.887428
sars-cov-2_pangenome_k32.r_0.5.S_none.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.5	22_cbl_query	none	31	na	0	1.36	0.07	1.28	99%	120912	84160	0	1.364862
sars-cov-2_pangenome_k32.r_0.5.S_none.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.5	22_cbl_query	none	31	na	Neg	1.06	0.03	1.01	99%	120912	0	0	1.064932
sars-cov-2_pangenome_k32.r_0.5.S_none.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.5	22_cbl_query	none	31	na	Pos	1.31	0.06	1.24	99%	120912	0	0	1.31663
sars-cov-2_pangenome_k32.r_0.6.S_none.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.6	22_cbl_query	none	15	na	0	0.74	0.01	0.73	99%	65656	28760	0	0.751763
sars-cov-2_pangenome_k32.r_0.6.S_none.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.6	22_cbl_query	none	15	na	Neg	0.66	0.01	0.64	100%	65656	0	0	0.665834
sars-cov-2_pangenome_k32.r_0.6.S_none.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	22_cbl_query	none	15	na	Pos	0.75	0.01	0.73	99%	65656	0	0	0.763669
sars-cov-2_pangenome_k32.r_0.6.S_none.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.6	22_cbl_query	none	17	na	0	0.78	0.03	0.75	99%	64404	31280	0	0.787738
sars-cov-2_pangenome_k32.r_0.6.S_none.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.6	22_cbl_query	none	17	na	Neg	0.68	0.02	0.65	99%	64404	0	0	0.693059
sars-cov-2_pangenome_k32.r_0.6.S_none.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	22_cbl_query	none	17	na	Pos	0.78	0.02	0.76	99%	64404	0	0	0.793257
sars-cov-2_pangenome_k32.r_0.6.S_none.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.6	22_cbl_query	none	19	na	0	0.83	0.02	0.80	100%	65000	41016	0	0.836655
sars-cov-2_pangenome_k32.r_0.6.S_none.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.6	22_cbl_query	none	19	na	Neg	0.73	0.02	0.70	99%	65000	0	0	0.737695
sars-cov-2_pangenome_k32.r_0.6.S_none.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	22_cbl_query	none	19	na	Pos	0.85	0.02	0.82	99%	65000	0	0	0.854192
sars-cov-2_pangenome_k32.r_0.6.S_none.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.6	22_cbl_query	none	21	na	0	0.87	0.03	0.83	99%	64056	44024	0	0.876215
sars-cov-2_pangenome_k32.r_0.6.S_none.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.6	22_cbl_query	none	21	na	Neg	0.74	0.03	0.70	100%	64056	0	0	0.744978
sars-cov-2_pangenome_k32.r_0.6.S_none.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	22_cbl_query	none	21	na	Pos	0.87	0.02	0.85	99%	64056	0	0	0.879987
sars-cov-2_pangenome_k32.r_0.6.S_none.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.6	22_cbl_query	none	23	na	0	0.91	0.03	0.88	99%	68292	56600	0	0.921842
sars-cov-2_pangenome_k32.r_0.6.S_none.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.6	22_cbl_query	none	23	na	Neg	0.77	0.01	0.76	100%	68292	0	0	0.781899
sars-cov-2_pangenome_k32.r_0.6.S_none.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	22_cbl_query	none	23	na	Pos	0.91	0.05	0.86	99%	68292	0	0	0.923048
sars-cov-2_pangenome_k32.r_0.6.S_none.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.6	22_cbl_query	none	31	na	0	1.47	0.05	1.41	99%	157644	99560	0	1.477186
sars-cov-2_pangenome_k32.r_0.6.S_none.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.6	22_cbl_query	none	31	na	Neg	1.15	0.07	1.08	99%	157644	0	0	1.164347
sars-cov-2_pangenome_k32.r_0.6.S_none.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	22_cbl_query	none	31	na	Pos	1.42	0.07	1.35	99%	157644	0	0	1.432034
sars-cov-2_pangenome_k32.r_0.7.S_none.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.7	22_cbl_query	none	15	na	0	0.77	0.01	0.75	99%	68440	32184	0	0.776374
sars-cov-2_pangenome_k32.r_0.7.S_none.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.7	22_cbl_query	none	15	na	Neg	0.68	0.03	0.65	99%	68440	0	0	0.687696
sars-cov-2_pangenome_k32.r_0.7.S_none.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.7	22_cbl_query	none	15	na	Pos	0.78	0.02	0.75	100%	68440	0	0	0.785922
sars-cov-2_pangenome_k32.r_0.7.S_none.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.7	22_cbl_query	none	17	na	0	0.80	0.03	0.76	99%	67240	35144	0	0.811436
sars-cov-2_pangenome_k32.r_0.7.S_none.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.7	22_cbl_query	none	17	na	Neg	0.71	0.04	0.67	99%	67240	0	0	0.720668
sars-cov-2_pangenome_k32.r_0.7.S_none.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.7	22_cbl_query	none	17	na	Pos	0.81	0.03	0.78	99%	67240	0	0	0.820279
sars-cov-2_pangenome_k32.r_0.7.S_none.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.7	22_cbl_query	none	19	na	0	0.87	0.02	0.84	99%	68432	46560	0	0.874776
sars-cov-2_pangenome_k32.r_0.7.S_none.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.7	22_cbl_query	none	19	na	Neg	0.77	0.03	0.74	99%	68432	0	0	0.784376
sars-cov-2_pangenome_k32.r_0.7.S_none.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.7	22_cbl_query	none	19	na	Pos	0.87	0.03	0.83	99%	68432	0	0	0.879497
sars-cov-2_pangenome_k32.r_0.7.S_none.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.7	22_cbl_query	none	21	na	0	0.90	0.04	0.86	99%	67756	50144	0	0.909942
sars-cov-2_pangenome_k32.r_0.7.S_none.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.7	22_cbl_query	none	21	na	Neg	0.77	0.02	0.75	99%	67756	0	0	0.78397
sars-cov-2_pangenome_k32.r_0.7.S_none.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.7	22_cbl_query	none	21	na	Pos	0.90	0.01	0.89	99%	67756	0	0	0.906635
sars-cov-2_pangenome_k32.r_0.7.S_none.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.7	22_cbl_query	none	23	na	0	0.95	0.03	0.92	99%	73564	64848	0	0.95949
sars-cov-2_pangenome_k32.r_0.7.S_none.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.7	22_cbl_query	none	23	na	Neg	0.80	0.04	0.76	99%	73564	0	0	0.81225
sars-cov-2_pangenome_k32.r_0.7.S_none.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.7	22_cbl_query	none	23	na	Pos	0.94	0.03	0.90	99%	73564	0	0	0.94461
sars-cov-2_pangenome_k32.r_0.7.S_none.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.7	22_cbl_query	none	31	na	0	1.60	0.11	1.49	99%	211464	114440	0	1.613367
sars-cov-2_pangenome_k32.r_0.7.S_none.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.7	22_cbl_query	none	31	na	Neg	1.28	0.10	1.18	99%	211464	0	0	1.293662
sars-cov-2_pangenome_k32.r_0.7.S_none.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.7	22_cbl_query	none	31	na	Pos	1.57	0.06	1.50	99%	211464	0	0	1.580369
sars-cov-2_pangenome_k32.r_0.8.S_none.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.8	22_cbl_query	none	15	na	0	0.80	0.02	0.77	99%	70868	35512	0	0.804939
sars-cov-2_pangenome_k32.r_0.8.S_none.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.8	22_cbl_query	none	15	na	Neg	0.70	0.04	0.65	99%	70868	0	0	0.707309
sars-cov-2_pangenome_k32.r_0.8.S_none.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.8	22_cbl_query	none	15	na	Pos	0.79	0.03	0.75	99%	70868	0	0	0.800166
sars-cov-2_pangenome_k32.r_0.8.S_none.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.8	22_cbl_query	none	17	na	0	0.83	0.03	0.79	99%	69672	38920	0	0.837794
sars-cov-2_pangenome_k32.r_0.8.S_none.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.8	22_cbl_query	none	17	na	Neg	0.73	0.01	0.71	99%	69672	0	0	0.738488
sars-cov-2_pangenome_k32.r_0.8.S_none.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.8	22_cbl_query	none	17	na	Pos	0.84	0.00	0.83	99%	69672	0	0	0.845301
sars-cov-2_pangenome_k32.r_0.8.S_none.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.8	22_cbl_query	none	19	na	0	0.89	0.03	0.86	100%	71532	52024	0	0.898625
sars-cov-2_pangenome_k32.r_0.8.S_none.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.8	22_cbl_query	none	19	na	Neg	0.78	0.04	0.74	99%	71532	0	0	0.790478
sars-cov-2_pangenome_k32.r_0.8.S_none.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.8	22_cbl_query	none	19	na	Pos	0.90	0.04	0.85	99%	71532	0	0	0.905731
sars-cov-2_pangenome_k32.r_0.8.S_none.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.8	22_cbl_query	none	21	na	0	0.93	0.05	0.88	99%	71040	56176	0	0.943835
sars-cov-2_pangenome_k32.r_0.8.S_none.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.8	22_cbl_query	none	21	na	Neg	0.79	0.01	0.77	99%	71040	0	0	0.80348
sars-cov-2_pangenome_k32.r_0.8.S_none.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.8	22_cbl_query	none	21	na	Pos	0.92	0.01	0.90	99%	71040	0	0	0.931291
sars-cov-2_pangenome_k32.r_0.8.S_none.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.8	22_cbl_query	none	23	na	0	0.98	0.04	0.93	99%	78644	73008	0	0.992501
sars-cov-2_pangenome_k32.r_0.8.S_none.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.8	22_cbl_query	none	23	na	Neg	0.82	0.04	0.78	99%	78644	0	0	0.834439
sars-cov-2_pangenome_k32.r_0.8.S_none.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.8	22_cbl_query	none	23	na	Pos	0.97	0.03	0.93	99%	78644	0	0	0.981402
sars-cov-2_pangenome_k32.r_0.8.S_none.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.8	22_cbl_query	none	31	na	0	1.76	0.14	1.62	99%	274228	128776	0	1.770267
sars-cov-2_pangenome_k32.r_0.8.S_none.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.8	22_cbl_query	none	31	na	Neg	1.43	0.11	1.31	99%	274228	0	0	1.439548
sars-cov-2_pangenome_k32.r_0.8.S_none.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.8	22_cbl_query	none	31	na	Pos	1.73	0.10	1.63	99%	274228	0	0	1.738815
sars-cov-2_pangenome_k32.r_0.9.S_none.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.9	22_cbl_query	none	15	na	0	0.82	0.04	0.78	99%	72980	38752	0	0.829893
sars-cov-2_pangenome_k32.r_0.9.S_none.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.9	22_cbl_query	none	15	na	Neg	0.73	0.04	0.69	100%	72980	0	0	0.738353
sars-cov-2_pangenome_k32.r_0.9.S_none.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.9	22_cbl_query	none	15	na	Pos	0.82	0.02	0.79	99%	72980	0	0	0.825435
sars-cov-2_pangenome_k32.r_0.9.S_none.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.9	22_cbl_query	none	17	na	0	0.85	0.03	0.81	99%	71844	42624	0	0.860399
sars-cov-2_pangenome_k32.r_0.9.S_none.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.9	22_cbl_query	none	17	na	Neg	0.76	0.01	0.74	99%	71844	0	0	0.769886
sars-cov-2_pangenome_k32.r_0.9.S_none.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.9	22_cbl_query	none	17	na	Pos	0.85	0.02	0.82	99%	71844	0	0	0.860474
sars-cov-2_pangenome_k32.r_0.9.S_none.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.9	22_cbl_query	none	19	na	0	0.92	0.04	0.87	99%	74436	57416	0	0.926196
sars-cov-2_pangenome_k32.r_0.9.S_none.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.9	22_cbl_query	none	19	na	Neg	0.80	0.02	0.78	99%	74436	0	0	0.809888
sars-cov-2_pangenome_k32.r_0.9.S_none.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.9	22_cbl_query	none	19	na	Pos	0.91	0.02	0.89	99%	74436	0	0	0.923593
sars-cov-2_pangenome_k32.r_0.9.S_none.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.9	22_cbl_query	none	21	na	0	0.96	0.04	0.92	99%	74256	62160	0	0.969223
sars-cov-2_pangenome_k32.r_0.9.S_none.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.9	22_cbl_query	none	21	na	Neg	0.83	0.03	0.79	99%	74256	0	0	0.839529
sars-cov-2_pangenome_k32.r_0.9.S_none.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.9	22_cbl_query	none	21	na	Pos	0.96	0.03	0.92	99%	74256	0	0	0.965456
sars-cov-2_pangenome_k32.r_0.9.S_none.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.9	22_cbl_query	none	23	na	0	1.01	0.05	0.96	99%	84056	81088	0	1.017462
sars-cov-2_pangenome_k32.r_0.9.S_none.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.9	22_cbl_query	none	23	na	Neg	0.85	0.04	0.81	99%	84056	0	0	0.864242
sars-cov-2_pangenome_k32.r_0.9.S_none.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.9	22_cbl_query	none	23	na	Pos	1.00	0.03	0.97	99%	84056	0	0	1.00769
sars-cov-2_pangenome_k32.r_0.9.S_none.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.9	22_cbl_query	none	31	na	0	1.91	0.11	1.78	99%	335340	142696	0	1.915054
sars-cov-2_pangenome_k32.r_0.9.S_none.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.9	22_cbl_query	none	31	na	Neg	1.57	0.13	1.44	99%	335340	0	0	1.578788
sars-cov-2_pangenome_k32.r_0.9.S_none.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.9	22_cbl_query	none	31	na	Pos	1.89	0.14	1.74	99%	335340	0	0	1.897168
sars-cov-2_pangenome_k32.r_1.0.S_none.k_15.d_na.t_0	sars-cov-2_pangenome_k32	1.0	22_cbl_query	none	15	na	0	0.84	0.05	0.78	99%	74856	41928	0	0.847364
sars-cov-2_pangenome_k32.r_1.0.S_none.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	1.0	22_cbl_query	none	15	na	Neg	0.75	0.05	0.69	99%	74856	0	0	0.756723
sars-cov-2_pangenome_k32.r_1.0.S_none.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	1.0	22_cbl_query	none	15	na	Pos	0.84	0.03	0.80	99%	74856	0	0	0.845246
sars-cov-2_pangenome_k32.r_1.0.S_none.k_17.d_na.t_0	sars-cov-2_pangenome_k32	1.0	22_cbl_query	none	17	na	0	0.87	0.02	0.84	99%	73840	46272	0	0.879017
sars-cov-2_pangenome_k32.r_1.0.S_none.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	1.0	22_cbl_query	none	17	na	Neg	0.78	0.02	0.75	99%	73840	0	0	0.786585
sars-cov-2_pangenome_k32.r_1.0.S_none.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	1.0	22_cbl_query	none	17	na	Pos	0.87	0.02	0.84	99%	73840	0	0	0.880886
sars-cov-2_pangenome_k32.r_1.0.S_none.k_19.d_na.t_0	sars-cov-2_pangenome_k32	1.0	22_cbl_query	none	19	na	0	0.95	0.03	0.90	99%	77076	62768	0	0.954846
sars-cov-2_pangenome_k32.r_1.0.S_none.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	1.0	22_cbl_query	none	19	na	Neg	0.83	0.01	0.81	99%	77076	0	0	0.8412
sars-cov-2_pangenome_k32.r_1.0.S_none.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	1.0	22_cbl_query	none	19	na	Pos	0.94	0.02	0.91	99%	77076	0	0	0.947294
sars-cov-2_pangenome_k32.r_1.0.S_none.k_21.d_na.t_0	sars-cov-2_pangenome_k32	1.0	22_cbl_query	none	21	na	0	0.99	0.06	0.93	99%	77432	68088	0	0.996059
sars-cov-2_pangenome_k32.r_1.0.S_none.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	1.0	22_cbl_query	none	21	na	Neg	0.86	0.03	0.82	99%	77432	0	0	0.867893
sars-cov-2_pangenome_k32.r_1.0.S_none.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	1.0	22_cbl_query	none	21	na	Pos	0.98	0.03	0.95	99%	77432	0	0	0.990162
sars-cov-2_pangenome_k32.r_1.0.S_none.k_23.d_na.t_0	sars-cov-2_pangenome_k32	1.0	22_cbl_query	none	23	na	0	1.04	0.02	1.01	99%	89544	89120	0	1.044316
sars-cov-2_pangenome_k32.r_1.0.S_none.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	1.0	22_cbl_query	none	23	na	Neg	0.88	0.05	0.83	99%	89544	0	0	0.891607
sars-cov-2_pangenome_k32.r_1.0.S_none.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	1.0	22_cbl_query	none	23	na	Pos	1.03	0.03	0.99	99%	89544	0	0	1.034008
sars-cov-2_pangenome_k32.r_1.0.S_none.k_31.d_na.t_0	sars-cov-2_pangenome_k32	1.0	22_cbl_query	none	31	na	0	2.04	0.17	1.87	99%	391444	156264	0	2.050426
sars-cov-2_pangenome_k32.r_1.0.S_none.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	1.0	22_cbl_query	none	31	na	Neg	1.70	0.09	1.60	99%	391444	0	0	1.709024
sars-cov-2_pangenome_k32.r_1.0.S_none.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	1.0	22_cbl_query	none	31	na	Pos	2.03	0.17	1.85	99%	391444	0	0	2.037945
spneumo_pangenome_k32.r_0.01.S_none.k_15.d_na.t_0	spneumo_pangenome_k32	0.01	22_cbl_query	none	15	na	0	0.38	0.01	0.36	100%	17084	1216	0	0.384632
spneumo_pangenome_k32.r_0.01.S_none.k_15.d_na.t_Neg	spneumo_pangenome_k32	0.01	22_cbl_query	none	15	na	Neg	0.37	0.00	0.37	99%	17084	0	0	0.379799
spneumo_pangenome_k32.r_0.01.S_none.k_15.d_na.t_Pos	spneumo_pangenome_k32	0.01	22_cbl_query	none	15	na	Pos	0.42	0.00	0.41	99%	17084	0	0	0.430688
spneumo_pangenome_k32.r_0.01.S_none.k_17.d_na.t_0	spneumo_pangenome_k32	0.01	22_cbl_query	none	17	na	0	0.39	0.00	0.38	100%	17312	1296	0	0.39637
spneumo_pangenome_k32.r_0.01.S_none.k_17.d_na.t_Neg	spneumo_pangenome_k32	0.01	22_cbl_query	none	17	na	Neg	0.39	0.01	0.37	99%	17312	0	0	0.395349
spneumo_pangenome_k32.r_0.01.S_none.k_17.d_na.t_Pos	spneumo_pangenome_k32	0.01	22_cbl_query	none	17	na	Pos	0.44	0.01	0.43	99%	17312	0	0	0.452383
spneumo_pangenome_k32.r_0.01.S_none.k_19.d_na.t_0	spneumo_pangenome_k32	0.01	22_cbl_query	none	19	na	0	0.41	0.01	0.40	100%	17496	1496	0	0.4217
spneumo_pangenome_k32.r_0.01.S_none.k_19.d_na.t_Neg	spneumo_pangenome_k32	0.01	22_cbl_query	none	19	na	Neg	0.41	0.01	0.40	99%	17496	0	0	0.417461
spneumo_pangenome_k32.r_0.01.S_none.k_19.d_na.t_Pos	spneumo_pangenome_k32	0.01	22_cbl_query	none	19	na	Pos	0.47	0.01	0.45	99%	17496	0	0	0.476165
spneumo_pangenome_k32.r_0.01.S_none.k_21.d_na.t_0	spneumo_pangenome_k32	0.01	22_cbl_query	none	21	na	0	0.43	0.00	0.43	99%	17572	1552	0	0.442984
spneumo_pangenome_k32.r_0.01.S_none.k_21.d_na.t_Neg	spneumo_pangenome_k32	0.01	22_cbl_query	none	21	na	Neg	0.43	0.03	0.39	99%	17572	0	0	0.435987
spneumo_pangenome_k32.r_0.01.S_none.k_21.d_na.t_Pos	spneumo_pangenome_k32	0.01	22_cbl_query	none	21	na	Pos	0.49	0.00	0.48	100%	17572	0	0	0.496604
spneumo_pangenome_k32.r_0.01.S_none.k_23.d_na.t_0	spneumo_pangenome_k32	0.01	22_cbl_query	none	23	na	0	0.47	0.01	0.46	99%	17696	1768	0	0.48328
spneumo_pangenome_k32.r_0.01.S_none.k_23.d_na.t_Neg	spneumo_pangenome_k32	0.01	22_cbl_query	none	23	na	Neg	0.47	0.01	0.45	100%	17696	0	0	0.474868
spneumo_pangenome_k32.r_0.01.S_none.k_23.d_na.t_Pos	spneumo_pangenome_k32	0.01	22_cbl_query	none	23	na	Pos	0.53	0.01	0.52	99%	17696	0	0	0.538335
spneumo_pangenome_k32.r_0.01.S_none.k_31.d_na.t_0	spneumo_pangenome_k32	0.01	22_cbl_query	none	31	na	0	0.69	0.00	0.68	99%	18028	2344	0	0.694292
spneumo_pangenome_k32.r_0.01.S_none.k_31.d_na.t_Neg	spneumo_pangenome_k32	0.01	22_cbl_query	none	31	na	Neg	0.67	0.02	0.64	99%	18028	0	0	0.675208
spneumo_pangenome_k32.r_0.01.S_none.k_31.d_na.t_Pos	spneumo_pangenome_k32	0.01	22_cbl_query	none	31	na	Pos	0.73	0.02	0.70	99%	18028	0	0	0.735188
spneumo_pangenome_k32.r_0.1.S_none.k_15.d_na.t_0	spneumo_pangenome_k32	0.1	22_cbl_query	none	15	na	0	0.51	0.01	0.50	100%	39068	9688	0	0.521584
spneumo_pangenome_k32.r_0.1.S_none.k_15.d_na.t_Neg	spneumo_pangenome_k32	0.1	22_cbl_query	none	15	na	Neg	0.48	0.00	0.47	99%	39068	0	0	0.487041
spneumo_pangenome_k32.r_0.1.S_none.k_15.d_na.t_Pos	spneumo_pangenome_k32	0.1	22_cbl_query	none	15	na	Pos	0.58	0.00	0.58	100%	39068	0	0	0.593412
