pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
spneumo_pangenome_k32.r_0.8.S_prophasm.k_19.d_na.t_index	spneumo_pangenome_k32	0.8	15_bwa	prophasm	19	na	index	16.70	0.23	16.35	99%	146096	8	308584	16.705914
spneumo_pangenome_k32.r_0.8.S_prophasm.k_21.d_na.t_index	spneumo_pangenome_k32	0.8	15_bwa	prophasm	21	na	index	19.63	0.36	19.12	99%	153352	8	336512	19.639101
spneumo_pangenome_k32.r_0.8.S_prophasm.k_23.d_na.t_index	spneumo_pangenome_k32	0.8	15_bwa	prophasm	23	na	index	26.61	0.27	26.20	99%	161300	24	366600	26.620363
spneumo_pangenome_k32.r_0.8.S_prophasm.k_31.d_na.t_index	spneumo_pangenome_k32	0.8	15_bwa	prophasm	31	na	index	35.81	0.42	35.14	99%	194068	0	494512	35.816382
spneumo_pangenome_k32.r_0.9.S_prophasm.k_15.d_na.t_index	spneumo_pangenome_k32	0.9	15_bwa	prophasm	15	na	index	7.67	0.20	7.34	98%	178088	0	177600	7.678756
spneumo_pangenome_k32.r_0.9.S_prophasm.k_17.d_na.t_index	spneumo_pangenome_k32	0.9	15_bwa	prophasm	17	na	index	9.04	0.20	8.74	98%	195684	8	190728	9.050061
spneumo_pangenome_k32.r_0.9.S_prophasm.k_19.d_na.t_index	spneumo_pangenome_k32	0.9	15_bwa	prophasm	19	na	index	9.83	0.20	9.52	98%	207564	8	206616	9.836075
spneumo_pangenome_k32.r_0.9.S_prophasm.k_21.d_na.t_index	spneumo_pangenome_k32	0.9	15_bwa	prophasm	21	na	index	11.48	0.23	11.12	98%	231212	8	222888	11.490641
spneumo_pangenome_k32.r_0.9.S_prophasm.k_23.d_na.t_index	spneumo_pangenome_k32	0.9	15_bwa	prophasm	23	na	index	14.04	0.22	13.72	99%	116648	16	241832	14.053363
spneumo_pangenome_k32.r_0.9.S_prophasm.k_31.d_na.t_index	spneumo_pangenome_k32	0.9	15_bwa	prophasm	31	na	index	21.57	0.23	21.19	99%	130488	0	318880	21.578277
spneumo_pangenome_k32.r_1.0.S_prophasm.k_15.d_na.t_index	spneumo_pangenome_k32	1.0	15_bwa	prophasm	15	na	index	3.80	0.08	3.68	98%	116564	0	83128	3.807845
spneumo_pangenome_k32.r_1.0.S_prophasm.k_17.d_na.t_index	spneumo_pangenome_k32	1.0	15_bwa	prophasm	17	na	index	4.00	0.07	3.89	99%	111840	0	74944	4.007157
spneumo_pangenome_k32.r_1.0.S_prophasm.k_19.d_na.t_index	spneumo_pangenome_k32	1.0	15_bwa	prophasm	19	na	index	3.77	0.07	3.66	99%	116116	8	76272	3.783379
spneumo_pangenome_k32.r_1.0.S_prophasm.k_21.d_na.t_index	spneumo_pangenome_k32	1.0	15_bwa	prophasm	21	na	index	4.47	0.07	4.25	96%	120484	0	77920	4.477668
spneumo_pangenome_k32.r_1.0.S_prophasm.k_23.d_na.t_index	spneumo_pangenome_k32	1.0	15_bwa	prophasm	23	na	index	4.33	0.06	4.23	99%	128364	16	82760	4.337042
spneumo_pangenome_k32.r_1.0.S_prophasm.k_31.d_na.t_index	spneumo_pangenome_k32	1.0	15_bwa	prophasm	31	na	index	5.84	0.07	5.72	99%	152684	0	95760	5.845462
spneumoniae.r_0.01.S_prophasm.k_15.d_na.t_index	spneumoniae	0.01	15_bwa	prophasm	15	na	index	0.09	0.00	0.08	95%	5920	0	3936	0.097051
spneumoniae.r_0.01.S_prophasm.k_17.d_na.t_index	spneumoniae	0.01	15_bwa	prophasm	17	na	index	0.11	0.01	0.08	92%	6196	0	4192	0.118453
spneumoniae.r_0.01.S_prophasm.k_19.d_na.t_index	spneumoniae	0.01	15_bwa	prophasm	19	na	index	0.11	0.01	0.10	95%	6464	0	4416	0.122844
spneumoniae.r_0.01.S_prophasm.k_21.d_na.t_index	spneumoniae	0.01	15_bwa	prophasm	21	na	index	0.12	0.00	0.11	95%	6996	0	4688	0.130674
spneumoniae.r_0.01.S_prophasm.k_23.d_na.t_index	spneumoniae	0.01	15_bwa	prophasm	23	na	index	0.13	0.00	0.12	95%	7260	0	4904	0.143999
spneumoniae.r_0.01.S_prophasm.k_31.d_na.t_index	spneumoniae	0.01	15_bwa	prophasm	31	na	index	0.17	0.00	0.16	97%	9908	0	5848	0.180086
spneumoniae.r_0.1.S_prophasm.k_15.d_na.t_index	spneumoniae	0.1	15_bwa	prophasm	15	na	index	0.92	0.04	0.86	98%	36200	0	36704	0.931069
spneumoniae.r_0.1.S_prophasm.k_17.d_na.t_index	spneumoniae	0.1	15_bwa	prophasm	17	na	index	1.06	0.07	0.97	98%	39520	0	39272	1.067305
spneumoniae.r_0.1.S_prophasm.k_19.d_na.t_index	spneumoniae	0.1	15_bwa	prophasm	19	na	index	1.23	0.05	1.16	98%	42712	24	41440	1.238844
spneumoniae.r_0.1.S_prophasm.k_21.d_na.t_index	spneumoniae	0.1	15_bwa	prophasm	21	na	index	1.36	0.04	1.29	98%	45648	0	43632	1.364628
spneumoniae.r_0.1.S_prophasm.k_23.d_na.t_index	spneumoniae	0.1	15_bwa	prophasm	23	na	index	1.54	0.05	1.46	98%	48836	0	45768	1.550306
spneumoniae.r_0.1.S_prophasm.k_31.d_na.t_index	spneumoniae	0.1	15_bwa	prophasm	31	na	index	2.36	0.08	2.25	98%	72924	8	54368	2.372589
spneumoniae.r_0.2.S_prophasm.k_15.d_na.t_index	spneumoniae	0.2	15_bwa	prophasm	15	na	index	1.98	0.09	1.85	98%	62696	8	65776	1.992198
spneumoniae.r_0.2.S_prophasm.k_17.d_na.t_index	spneumoniae	0.2	15_bwa	prophasm	17	na	index	2.41	0.11	2.27	98%	69128	16	70584	2.422084
spneumoniae.r_0.2.S_prophasm.k_19.d_na.t_index	spneumoniae	0.2	15_bwa	prophasm	19	na	index	2.86	0.09	2.73	98%	74680	8	74424	2.871868
spneumoniae.r_0.2.S_prophasm.k_21.d_na.t_index	spneumoniae	0.2	15_bwa	prophasm	21	na	index	2.48	0.08	2.35	98%	80068	0	78288	2.488733
spneumoniae.r_0.2.S_prophasm.k_23.d_na.t_index	spneumoniae	0.2	15_bwa	prophasm	23	na	index	3.59	0.14	3.41	98%	85684	8	82136	3.596461
spneumoniae.r_0.2.S_prophasm.k_31.d_na.t_index	spneumoniae	0.2	15_bwa	prophasm	31	na	index	5.31	0.18	5.08	99%	128404	0	97344	5.32127
spneumoniae.r_0.3.S_prophasm.k_15.d_na.t_index	spneumoniae	0.3	15_bwa	prophasm	15	na	index	3.03	0.14	2.84	98%	82304	0	86800	3.034215
spneumoniae.r_0.3.S_prophasm.k_17.d_na.t_index	spneumoniae	0.3	15_bwa	prophasm	17	na	index	3.62	0.16	3.41	98%	90668	0	93176	3.626517
spneumoniae.r_0.3.S_prophasm.k_19.d_na.t_index	spneumoniae	0.3	15_bwa	prophasm	19	na	index	4.17	0.16	3.95	98%	97900	0	98280	4.179136
spneumoniae.r_0.3.S_prophasm.k_21.d_na.t_index	spneumoniae	0.3	15_bwa	prophasm	21	na	index	4.79	0.19	4.55	98%	105128	16	103344	4.795034
spneumoniae.r_0.3.S_prophasm.k_23.d_na.t_index	spneumoniae	0.3	15_bwa	prophasm	23	na	index	5.15	0.18	4.91	98%	112372	0	108504	5.162311
spneumoniae.r_0.3.S_prophasm.k_31.d_na.t_index	spneumoniae	0.3	15_bwa	prophasm	31	na	index	5.64	0.13	5.45	98%	168656	8	128824	5.647668
spneumoniae.r_0.4.S_prophasm.k_15.d_na.t_index	spneumoniae	0.4	15_bwa	prophasm	15	na	index	3.70	0.13	3.52	98%	94628	16	99904	3.710878
spneumoniae.r_0.4.S_prophasm.k_17.d_na.t_index	spneumoniae	0.4	15_bwa	prophasm	17	na	index	4.44	0.17	4.20	98%	104328	0	107320	4.449462
spneumoniae.r_0.4.S_prophasm.k_19.d_na.t_index	spneumoniae	0.4	15_bwa	prophasm	19	na	index	4.90	0.17	4.68	98%	112536	0	113072	4.911924
spneumoniae.r_0.4.S_prophasm.k_21.d_na.t_index	spneumoniae	0.4	15_bwa	prophasm	21	na	index	5.42	0.17	5.19	98%	120612	0	118872	5.429505
spneumoniae.r_0.4.S_prophasm.k_23.d_na.t_index	spneumoniae	0.4	15_bwa	prophasm	23	na	index	4.89	0.14	4.70	98%	129100	0	125056	4.902625
spneumoniae.r_0.4.S_prophasm.k_31.d_na.t_index	spneumoniae	0.4	15_bwa	prophasm	31	na	index	7.47	0.13	7.27	99%	193592	16	148120	7.480385
spneumoniae.r_0.5.S_prophasm.k_15.d_na.t_index	spneumoniae	0.5	15_bwa	prophasm	15	na	index	3.81	0.12	3.63	98%	99964	0	105200	3.822607
spneumoniae.r_0.5.S_prophasm.k_17.d_na.t_index	spneumoniae	0.5	15_bwa	prophasm	17	na	index	3.66	0.11	3.49	98%	100396	0	112728	3.66472
spneumoniae.r_0.5.S_prophasm.k_19.d_na.t_index	spneumoniae	0.5	15_bwa	prophasm	19	na	index	4.04	0.10	3.88	98%	118484	0	118880	4.050023
spneumoniae.r_0.5.S_prophasm.k_21.d_na.t_index	spneumoniae	0.5	15_bwa	prophasm	21	na	index	4.50	0.10	4.35	98%	127024	8	125016	4.510181
spneumoniae.r_0.5.S_prophasm.k_23.d_na.t_index	spneumoniae	0.5	15_bwa	prophasm	23	na	index	5.15	0.15	4.94	98%	135764	8	131344	5.158918
spneumoniae.r_0.5.S_prophasm.k_31.d_na.t_index	spneumoniae	0.5	15_bwa	prophasm	31	na	index	7.57	0.15	7.18	96%	170076	8	155384	7.580944
spneumoniae.r_0.6.S_prophasm.k_15.d_na.t_index	spneumoniae	0.6	15_bwa	prophasm	15	na	index	3.07	0.08	2.94	98%	98276	0	102616	3.080033
spneumoniae.r_0.6.S_prophasm.k_17.d_na.t_index	spneumoniae	0.6	15_bwa	prophasm	17	na	index	3.57	0.06	3.45	98%	107544	8	109520	3.581453
spneumoniae.r_0.6.S_prophasm.k_19.d_na.t_index	spneumoniae	0.6	15_bwa	prophasm	19	na	index	3.99	0.13	3.79	98%	115828	8	115448	3.994714
spneumoniae.r_0.6.S_prophasm.k_21.d_na.t_index	spneumoniae	0.6	15_bwa	prophasm	21	na	index	4.49	0.12	4.31	98%	123896	0	121256	4.499829
spneumoniae.r_0.6.S_prophasm.k_23.d_na.t_index	spneumoniae	0.6	15_bwa	prophasm	23	na	index	5.29	0.13	5.10	98%	132432	0	127424	5.299034
spneumoniae.r_0.6.S_prophasm.k_31.d_na.t_index	spneumoniae	0.6	15_bwa	prophasm	31	na	index	7.57	0.14	7.36	99%	198012	0	150664	7.581072
spneumoniae.r_0.7.S_prophasm.k_15.d_na.t_index	spneumoniae	0.7	15_bwa	prophasm	15	na	index	2.78	0.10	2.63	98%	89408	8	92080	2.788396
spneumoniae.r_0.7.S_prophasm.k_17.d_na.t_index	spneumoniae	0.7	15_bwa	prophasm	17	na	index	3.22	0.08	3.08	98%	97340	8	97864	3.226585
spneumoniae.r_0.7.S_prophasm.k_19.d_na.t_index	spneumoniae	0.7	15_bwa	prophasm	19	na	index	3.53	0.11	3.36	98%	104548	0	102880	3.541273
spneumoniae.r_0.7.S_prophasm.k_21.d_na.t_index	spneumoniae	0.7	15_bwa	prophasm	21	na	index	4.00	0.11	3.84	98%	111724	0	107960	4.011953
spneumoniae.r_0.7.S_prophasm.k_23.d_na.t_index	spneumoniae	0.7	15_bwa	prophasm	23	na	index	4.19	0.15	3.98	98%	119048	0	113328	4.200998
spneumoniae.r_0.7.S_prophasm.k_31.d_na.t_index	spneumoniae	0.7	15_bwa	prophasm	31	na	index	6.58	0.19	6.33	99%	177236	0	133688	6.593086
spneumoniae.r_0.8.S_prophasm.k_15.d_na.t_index	spneumoniae	0.8	15_bwa	prophasm	15	na	index	2.23	0.07	2.05	95%	73616	8	73888	2.24006
spneumoniae.r_0.8.S_prophasm.k_17.d_na.t_index	spneumoniae	0.8	15_bwa	prophasm	17	na	index	2.45	0.06	2.35	98%	79024	0	77640	2.46199
spneumoniae.r_0.8.S_prophasm.k_19.d_na.t_index	spneumoniae	0.8	15_bwa	prophasm	19	na	index	2.82	0.10	2.69	98%	84664	0	81464	2.830852
spneumoniae.r_0.8.S_prophasm.k_21.d_na.t_index	spneumoniae	0.8	15_bwa	prophasm	21	na	index	3.24	0.08	3.11	98%	90232	0	85280	3.252836
spneumoniae.r_0.8.S_prophasm.k_23.d_na.t_index	spneumoniae	0.8	15_bwa	prophasm	23	na	index	3.30	0.09	3.16	98%	97100	0	89200	3.309873
spneumoniae.r_0.8.S_prophasm.k_31.d_na.t_index	spneumoniae	0.8	15_bwa	prophasm	31	na	index	5.39	0.15	5.18	99%	141184	0	104632	5.398128
spneumoniae.r_0.9.S_prophasm.k_15.d_na.t_index	spneumoniae	0.9	15_bwa	prophasm	15	na	index	1.39	0.05	1.32	98%	50960	0	47744	1.400062
spneumoniae.r_0.9.S_prophasm.k_17.d_na.t_index	spneumoniae	0.9	15_bwa	prophasm	17	na	index	1.51	0.05	1.43	98%	53468	0	48904	1.517018
spneumoniae.r_0.9.S_prophasm.k_19.d_na.t_index	spneumoniae	0.9	15_bwa	prophasm	19	na	index	1.64	0.06	1.55	98%	66768	0	50944	1.651982
spneumoniae.r_0.9.S_prophasm.k_21.d_na.t_index	spneumoniae	0.9	15_bwa	prophasm	21	na	index	1.79	0.04	1.72	98%	70596	0	53064	1.798133
spneumoniae.r_0.9.S_prophasm.k_23.d_na.t_index	spneumoniae	0.9	15_bwa	prophasm	23	na	index	1.90	0.04	1.83	98%	74456	0	55296	1.913512
spneumoniae.r_0.9.S_prophasm.k_31.d_na.t_index	spneumoniae	0.9	15_bwa	prophasm	31	na	index	2.53	0.04	2.45	98%	89860	0	63848	2.539831
spneumoniae.r_1.0.S_prophasm.k_15.d_na.t_index	spneumoniae	1.0	15_bwa	prophasm	15	na	index	0.58	0.02	0.55	98%	25872	0	14016	0.591709
spneumoniae.r_1.0.S_prophasm.k_17.d_na.t_index	spneumoniae	1.0	15_bwa	prophasm	17	na	index	0.54	0.01	0.52	98%	24400	0	12080	0.544466
spneumoniae.r_1.0.S_prophasm.k_19.d_na.t_index	spneumoniae	1.0	15_bwa	prophasm	19	na	index	0.49	0.02	0.46	98%	24316	0	11840	0.502655
spneumoniae.r_1.0.S_prophasm.k_21.d_na.t_index	spneumoniae	1.0	15_bwa	prophasm	21	na	index	0.51	0.01	0.49	98%	24412	0	11808	0.513832
spneumoniae.r_1.0.S_prophasm.k_23.d_na.t_index	spneumoniae	1.0	15_bwa	prophasm	23	na	index	0.54	0.01	0.52	98%	24328	0	11856	0.545021
spneumoniae.r_1.0.S_prophasm.k_31.d_na.t_index	spneumoniae	1.0	15_bwa	prophasm	31	na	index	0.50	0.01	0.48	98%	24540	0	11848	0.509039
