pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
spneumo_pangenome_k32.r_0.8.S_prophasm.k_19.d_na.t_index	spneumo_pangenome_k32	0.8	26_sshash	prophasm	19	na	index	0.92	0.22	0.80	110%	121308	0	117504	0.93111
spneumo_pangenome_k32.r_0.8.S_prophasm.k_21.d_na.t_index	spneumo_pangenome_k32	0.8	26_sshash	prophasm	21	na	index	1.10	0.27	1.07	122%	137892	0	135952	1.107869
spneumo_pangenome_k32.r_0.8.S_prophasm.k_23.d_na.t_index	spneumo_pangenome_k32	0.8	26_sshash	prophasm	23	na	index	1.29	0.35	1.37	134%	155080	0	155032	1.296423
spneumo_pangenome_k32.r_0.8.S_prophasm.k_31.d_na.t_index	spneumo_pangenome_k32	0.8	26_sshash	prophasm	31	na	index	1.65	0.37	1.79	131%	180464	0	183152	1.656551
spneumo_pangenome_k32.r_0.9.S_prophasm.k_15.d_na.t_index	spneumo_pangenome_k32	0.9	26_sshash	prophasm	15	na	index	0.64	0.14	0.50	101%	90116	0	86384	0.647605
spneumo_pangenome_k32.r_0.9.S_prophasm.k_17.d_na.t_index	spneumo_pangenome_k32	0.9	26_sshash	prophasm	17	na	index	0.77	0.12	0.69	105%	97976	0	92072	0.781124
spneumo_pangenome_k32.r_0.9.S_prophasm.k_19.d_na.t_index	spneumo_pangenome_k32	0.9	26_sshash	prophasm	19	na	index	0.88	0.15	0.84	113%	103256	0	102536	0.886063
spneumo_pangenome_k32.r_0.9.S_prophasm.k_21.d_na.t_index	spneumo_pangenome_k32	0.9	26_sshash	prophasm	21	na	index	1.07	0.20	1.08	121%	116320	0	118080	1.076916
spneumo_pangenome_k32.r_0.9.S_prophasm.k_23.d_na.t_index	spneumo_pangenome_k32	0.9	26_sshash	prophasm	23	na	index	1.22	0.33	1.30	134%	134104	0	132648	1.225596
spneumo_pangenome_k32.r_0.9.S_prophasm.k_31.d_na.t_index	spneumo_pangenome_k32	0.9	26_sshash	prophasm	31	na	index	1.46	0.30	1.63	132%	153756	0	149112	1.468543
spneumo_pangenome_k32.r_1.0.S_prophasm.k_15.d_na.t_index	spneumo_pangenome_k32	1.0	26_sshash	prophasm	15	na	index	0.57	0.14	0.43	101%	76404	0	72928	0.575743
spneumo_pangenome_k32.r_1.0.S_prophasm.k_17.d_na.t_index	spneumo_pangenome_k32	1.0	26_sshash	prophasm	17	na	index	0.68	0.13	0.59	105%	73888	0	73824	0.69096
spneumo_pangenome_k32.r_1.0.S_prophasm.k_19.d_na.t_index	spneumo_pangenome_k32	1.0	26_sshash	prophasm	19	na	index	0.75	0.15	0.70	113%	80844	0	81104	0.763629
spneumo_pangenome_k32.r_1.0.S_prophasm.k_21.d_na.t_index	spneumo_pangenome_k32	1.0	26_sshash	prophasm	21	na	index	0.89	0.19	0.93	125%	90576	0	92072	0.898877
spneumo_pangenome_k32.r_1.0.S_prophasm.k_23.d_na.t_index	spneumo_pangenome_k32	1.0	26_sshash	prophasm	23	na	index	1.07	0.29	1.14	133%	104032	0	100944	1.081257
spneumo_pangenome_k32.r_1.0.S_prophasm.k_31.d_na.t_index	spneumo_pangenome_k32	1.0	26_sshash	prophasm	31	na	index	1.22	0.29	1.37	136%	112060	0	100168	1.225619
spneumoniae.r_0.01.S_prophasm.k_15.d_na.t_index	spneumoniae	0.01	26_sshash	prophasm	15	na	index	0.02	0.02	0.01	132%	7984	0	1520	0.033337
spneumoniae.r_0.01.S_prophasm.k_17.d_na.t_index	spneumoniae	0.01	26_sshash	prophasm	17	na	index	0.03	0.02	0.01	124%	8080	0	1728	0.038784
spneumoniae.r_0.01.S_prophasm.k_19.d_na.t_index	spneumoniae	0.01	26_sshash	prophasm	19	na	index	0.02	0.01	0.02	120%	8436	0	1840	0.034813
spneumoniae.r_0.01.S_prophasm.k_21.d_na.t_index	spneumoniae	0.01	26_sshash	prophasm	21	na	index	0.03	0.02	0.02	127%	8528	0	1904	0.042393
spneumoniae.r_0.01.S_prophasm.k_23.d_na.t_index	spneumoniae	0.01	26_sshash	prophasm	23	na	index	0.03	0.02	0.02	124%	8632	0	1936	0.041075
spneumoniae.r_0.01.S_prophasm.k_31.d_na.t_index	spneumoniae	0.01	26_sshash	prophasm	31	na	index	0.03	0.02	0.01	122%	8492	0	2040	0.036253
spneumoniae.r_0.1.S_prophasm.k_15.d_na.t_index	spneumoniae	0.1	26_sshash	prophasm	15	na	index	0.08	0.03	0.05	110%	20268	0	10560	0.093631
spneumoniae.r_0.1.S_prophasm.k_17.d_na.t_index	spneumoniae	0.1	26_sshash	prophasm	17	na	index	0.10	0.04	0.08	114%	20580	0	12432	0.111631
spneumoniae.r_0.1.S_prophasm.k_19.d_na.t_index	spneumoniae	0.1	26_sshash	prophasm	19	na	index	0.11	0.05	0.09	129%	21920	0	14544	0.121466
spneumoniae.r_0.1.S_prophasm.k_21.d_na.t_index	spneumoniae	0.1	26_sshash	prophasm	21	na	index	0.12	0.05	0.12	140%	25172	0	16120	0.131746
spneumoniae.r_0.1.S_prophasm.k_23.d_na.t_index	spneumoniae	0.1	26_sshash	prophasm	23	na	index	0.14	0.06	0.12	135%	25020	0	16920	0.150361
spneumoniae.r_0.1.S_prophasm.k_31.d_na.t_index	spneumoniae	0.1	26_sshash	prophasm	31	na	index	0.14	0.04	0.16	139%	26816	0	17848	0.155289
spneumoniae.r_0.2.S_prophasm.k_15.d_na.t_index	spneumoniae	0.2	26_sshash	prophasm	15	na	index	0.13	0.04	0.09	106%	28124	0	18384	0.138721
spneumoniae.r_0.2.S_prophasm.k_17.d_na.t_index	spneumoniae	0.2	26_sshash	prophasm	17	na	index	0.16	0.04	0.14	114%	30928	0	21064	0.173271
spneumoniae.r_0.2.S_prophasm.k_19.d_na.t_index	spneumoniae	0.2	26_sshash	prophasm	19	na	index	0.18	0.07	0.16	127%	32940	0	24656	0.19126
spneumoniae.r_0.2.S_prophasm.k_21.d_na.t_index	spneumoniae	0.2	26_sshash	prophasm	21	na	index	0.20	0.07	0.20	138%	35108	0	27704	0.210509
spneumoniae.r_0.2.S_prophasm.k_23.d_na.t_index	spneumoniae	0.2	26_sshash	prophasm	23	na	index	0.22	0.07	0.23	141%	37004	0	29488	0.225429
spneumoniae.r_0.2.S_prophasm.k_31.d_na.t_index	spneumoniae	0.2	26_sshash	prophasm	31	na	index	0.24	0.08	0.24	135%	38820	0	31168	0.248205
spneumoniae.r_0.3.S_prophasm.k_15.d_na.t_index	spneumoniae	0.3	26_sshash	prophasm	15	na	index	0.17	0.05	0.13	105%	32464	0	24448	0.184552
spneumoniae.r_0.3.S_prophasm.k_17.d_na.t_index	spneumoniae	0.3	26_sshash	prophasm	17	na	index	0.20	0.04	0.18	112%	34116	0	27552	0.208146
spneumoniae.r_0.3.S_prophasm.k_19.d_na.t_index	spneumoniae	0.3	26_sshash	prophasm	19	na	index	0.23	0.07	0.22	125%	40052	0	32064	0.241809
spneumoniae.r_0.3.S_prophasm.k_21.d_na.t_index	spneumoniae	0.3	26_sshash	prophasm	21	na	index	0.26	0.10	0.24	133%	43900	0	36200	0.264047
spneumoniae.r_0.3.S_prophasm.k_23.d_na.t_index	spneumoniae	0.3	26_sshash	prophasm	23	na	index	0.28	0.06	0.33	140%	46440	0	38840	0.289694
spneumoniae.r_0.3.S_prophasm.k_31.d_na.t_index	spneumoniae	0.3	26_sshash	prophasm	31	na	index	0.30	0.09	0.31	136%	48096	0	40608	0.305566
spneumoniae.r_0.4.S_prophasm.k_15.d_na.t_index	spneumoniae	0.4	26_sshash	prophasm	15	na	index	0.20	0.05	0.15	103%	35916	0	28848	0.213866
spneumoniae.r_0.4.S_prophasm.k_17.d_na.t_index	spneumoniae	0.4	26_sshash	prophasm	17	na	index	0.24	0.08	0.18	110%	40596	0	32312	0.246814
spneumoniae.r_0.4.S_prophasm.k_19.d_na.t_index	spneumoniae	0.4	26_sshash	prophasm	19	na	index	0.28	0.09	0.25	124%	42432	0	37184	0.286647
spneumoniae.r_0.4.S_prophasm.k_21.d_na.t_index	spneumoniae	0.4	26_sshash	prophasm	21	na	index	0.30	0.08	0.32	133%	47008	0	41888	0.312391
spneumoniae.r_0.4.S_prophasm.k_23.d_na.t_index	spneumoniae	0.4	26_sshash	prophasm	23	na	index	0.33	0.10	0.35	137%	51708	0	44984	0.339999
spneumoniae.r_0.4.S_prophasm.k_31.d_na.t_index	spneumoniae	0.4	26_sshash	prophasm	31	na	index	0.36	0.11	0.37	134%	50452	0	46784	0.366782
spneumoniae.r_0.5.S_prophasm.k_15.d_na.t_index	spneumoniae	0.5	26_sshash	prophasm	15	na	index	0.23	0.07	0.16	103%	39308	0	31600	0.23661
spneumoniae.r_0.5.S_prophasm.k_17.d_na.t_index	spneumoniae	0.5	26_sshash	prophasm	17	na	index	0.25	0.07	0.21	111%	48472	0	35152	0.265183
spneumoniae.r_0.5.S_prophasm.k_19.d_na.t_index	spneumoniae	0.5	26_sshash	prophasm	19	na	index	0.30	0.08	0.28	120%	50520	0	40200	0.311803
spneumoniae.r_0.5.S_prophasm.k_21.d_na.t_index	spneumoniae	0.5	26_sshash	prophasm	21	na	index	0.34	0.10	0.33	127%	55268	0	45248	0.347666
spneumoniae.r_0.5.S_prophasm.k_23.d_na.t_index	spneumoniae	0.5	26_sshash	prophasm	23	na	index	0.37	0.13	0.37	137%	58032	0	48456	0.379785
spneumoniae.r_0.5.S_prophasm.k_31.d_na.t_index	spneumoniae	0.5	26_sshash	prophasm	31	na	index	0.40	0.14	0.40	135%	60056	0	50056	0.409465
spneumoniae.r_0.6.S_prophasm.k_15.d_na.t_index	spneumoniae	0.6	26_sshash	prophasm	15	na	index	0.24	0.06	0.18	102%	39484	0	32784	0.253931
spneumoniae.r_0.6.S_prophasm.k_17.d_na.t_index	spneumoniae	0.6	26_sshash	prophasm	17	na	index	0.27	0.07	0.22	109%	43916	0	36168	0.284138
spneumoniae.r_0.6.S_prophasm.k_19.d_na.t_index	spneumoniae	0.6	26_sshash	prophasm	19	na	index	0.30	0.07	0.30	123%	46688	0	41152	0.310724
spneumoniae.r_0.6.S_prophasm.k_21.d_na.t_index	spneumoniae	0.6	26_sshash	prophasm	21	na	index	0.35	0.11	0.34	132%	53544	0	46184	0.353163
spneumoniae.r_0.6.S_prophasm.k_23.d_na.t_index	spneumoniae	0.6	26_sshash	prophasm	23	na	index	0.39	0.13	0.40	137%	55048	0	49288	0.402597
spneumoniae.r_0.6.S_prophasm.k_31.d_na.t_index	spneumoniae	0.6	26_sshash	prophasm	31	na	index	0.41	0.11	0.43	131%	55768	0	50216	0.422607
spneumoniae.r_0.7.S_prophasm.k_15.d_na.t_index	spneumoniae	0.7	26_sshash	prophasm	15	na	index	0.24	0.07	0.17	103%	39192	0	32392	0.244088
spneumoniae.r_0.7.S_prophasm.k_17.d_na.t_index	spneumoniae	0.7	26_sshash	prophasm	17	na	index	0.27	0.08	0.22	111%	43548	0	35432	0.283849
spneumoniae.r_0.7.S_prophasm.k_19.d_na.t_index	spneumoniae	0.7	26_sshash	prophasm	19	na	index	0.32	0.07	0.31	119%	46176	0	40248	0.332556
spneumoniae.r_0.7.S_prophasm.k_21.d_na.t_index	spneumoniae	0.7	26_sshash	prophasm	21	na	index	0.37	0.10	0.38	130%	52716	0	45016	0.373212
spneumoniae.r_0.7.S_prophasm.k_23.d_na.t_index	spneumoniae	0.7	26_sshash	prophasm	23	na	index	0.37	0.12	0.38	135%	55400	0	47728	0.381204
spneumoniae.r_0.7.S_prophasm.k_31.d_na.t_index	spneumoniae	0.7	26_sshash	prophasm	31	na	index	0.40	0.07	0.46	133%	52332	0	47720	0.410859
spneumoniae.r_0.8.S_prophasm.k_15.d_na.t_index	spneumoniae	0.8	26_sshash	prophasm	15	na	index	0.23	0.05	0.19	102%	39568	0	30448	0.244131
spneumoniae.r_0.8.S_prophasm.k_17.d_na.t_index	spneumoniae	0.8	26_sshash	prophasm	17	na	index	0.27	0.08	0.22	113%	39468	0	32800	0.282503
spneumoniae.r_0.8.S_prophasm.k_19.d_na.t_index	spneumoniae	0.8	26_sshash	prophasm	19	na	index	0.30	0.07	0.30	123%	40360	0	37168	0.313086
spneumoniae.r_0.8.S_prophasm.k_21.d_na.t_index	spneumoniae	0.8	26_sshash	prophasm	21	na	index	0.34	0.08	0.37	134%	47720	0	41336	0.350329
spneumoniae.r_0.8.S_prophasm.k_23.d_na.t_index	spneumoniae	0.8	26_sshash	prophasm	23	na	index	0.36	0.10	0.38	135%	48360	0	43432	0.366451
spneumoniae.r_0.8.S_prophasm.k_31.d_na.t_index	spneumoniae	0.8	26_sshash	prophasm	31	na	index	0.38	0.11	0.40	135%	50960	0	42160	0.391677
spneumoniae.r_0.9.S_prophasm.k_15.d_na.t_index	spneumoniae	0.9	26_sshash	prophasm	15	na	index	0.22	0.05	0.18	104%	32228	0	26872	0.22877
spneumoniae.r_0.9.S_prophasm.k_17.d_na.t_index	spneumoniae	0.9	26_sshash	prophasm	17	na	index	0.25	0.06	0.21	111%	33316	0	28584	0.264388
spneumoniae.r_0.9.S_prophasm.k_19.d_na.t_index	spneumoniae	0.9	26_sshash	prophasm	19	na	index	0.30	0.11	0.25	124%	37156	0	32168	0.308577
spneumoniae.r_0.9.S_prophasm.k_21.d_na.t_index	spneumoniae	0.9	26_sshash	prophasm	21	na	index	0.32	0.08	0.33	130%	43084	0	35168	0.329083
spneumoniae.r_0.9.S_prophasm.k_23.d_na.t_index	spneumoniae	0.9	26_sshash	prophasm	23	na	index	0.32	0.08	0.36	137%	44732	0	36176	0.332824
spneumoniae.r_0.9.S_prophasm.k_31.d_na.t_index	spneumoniae	0.9	26_sshash	prophasm	31	na	index	0.34	0.09	0.37	136%	42696	0	33336	0.346355
spneumoniae.r_1.0.S_prophasm.k_15.d_na.t_index	spneumoniae	1.0	26_sshash	prophasm	15	na	index	0.18	0.04	0.14	103%	24620	0	21544	0.188513
spneumoniae.r_1.0.S_prophasm.k_17.d_na.t_index	spneumoniae	1.0	26_sshash	prophasm	17	na	index	0.21	0.06	0.18	115%	26104	0	22424	0.224724
spneumoniae.r_1.0.S_prophasm.k_19.d_na.t_index	spneumoniae	1.0	26_sshash	prophasm	19	na	index	0.24	0.07	0.23	126%	30624	0	24976	0.24995
spneumoniae.r_1.0.S_prophasm.k_21.d_na.t_index	spneumoniae	1.0	26_sshash	prophasm	21	na	index	0.27	0.06	0.31	137%	32800	0	26352	0.276242
spneumoniae.r_1.0.S_prophasm.k_23.d_na.t_index	spneumoniae	1.0	26_sshash	prophasm	23	na	index	0.27	0.13	0.26	143%	35112	0	25960	0.282083
spneumoniae.r_1.0.S_prophasm.k_31.d_na.t_index	spneumoniae	1.0	26_sshash	prophasm	31	na	index	0.27	0.07	0.30	136%	28640	0	20744	0.281442
