pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_3.t_Neg	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	23	3	Neg	2.84	0.01	2.82	99%	10456	0	0	2.852022
sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_3.t_Pos	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	23	3	Pos	2.93	0.01	2.91	99%	10456	0	0	2.94261
sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_4.t_0	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	23	4	0	3.66	0.02	3.63	99%	9200	10648	0	3.673448
sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_4.t_Neg	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	23	4	Neg	2.38	0.01	2.36	99%	8940	0	0	2.391153
sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_4.t_Pos	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	23	4	Pos	3.46	0.01	3.44	99%	9200	0	0	3.470104
sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_5.t_0	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	23	5	0	3.48	0.01	3.46	99%	8412	9040	0	3.492887
sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_5.t_Neg	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	23	5	Neg	2.79	0.01	2.76	99%	8600	0	0	2.800452
sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_5.t_Pos	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	23	5	Pos	3.67	0.01	3.65	99%	8412	0	0	3.675679
sars-cov-2_pangenome_k32.r_0.5.S_global.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	global	31	na	0	4.85	0.04	4.79	99%	8940	10576	0	4.85563
sars-cov-2_pangenome_k32.r_0.5.S_global.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	global	31	na	Neg	2.29	0.03	2.26	99%	8940	0	0	2.305526
sars-cov-2_pangenome_k32.r_0.5.S_global.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	global	31	na	Pos	4.95	0.01	4.92	99%	8940	0	0	4.957427
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_1.t_0	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	31	1	0	9.91	0.05	9.84	99%	31384	62504	0	9.918696
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_1.t_Neg	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	31	1	Neg	5.08	0.02	5.05	99%	31384	62504	0	5.099157
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_1.t_Pos	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	31	1	Pos	9.54	0.05	9.47	99%	31384	62504	0	9.548172
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_2.t_0	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	31	2	0	4.64	0.03	4.59	99%	20328	31768	0	4.652652
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_2.t_Neg	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	31	2	Neg	2.81	0.02	2.78	99%	20284	0	0	2.819132
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_2.t_Pos	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	31	2	Pos	5.10	0.05	5.04	99%	20284	42936	0	5.109428
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_3.t_0	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	31	3	0	7.72	0.03	7.67	99%	15032	21760	0	7.731707
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_3.t_Neg	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	31	3	Neg	2.62	0.04	2.58	99%	14944	0	0	2.63486
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_3.t_Pos	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	31	3	Pos	4.98	0.02	4.95	99%	14944	0	0	4.994007
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_4.t_0	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	31	4	0	5.62	0.04	5.57	99%	12480	16904	0	5.631585
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_4.t_Neg	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	31	4	Neg	2.94	0.03	2.90	99%	12480	0	0	2.951864
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_4.t_Pos	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	31	4	Pos	4.42	0.02	4.38	99%	12480	0	0	4.42465
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_5.t_0	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	31	5	0	4.53	0.04	4.47	99%	11240	14536	0	4.536937
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_5.t_Neg	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	31	5	Neg	2.43	0.03	2.39	99%	11240	0	0	2.442276
sars-cov-2_pangenome_k32.r_0.5.S_local.k_31.d_5.t_Pos	sars-cov-2_pangenome_k32	0.5	32_FMSIv02_query	local	31	5	Pos	4.76	0.02	4.72	99%	10984	0	0	4.766701
sars-cov-2_pangenome_k32.r_0.6.S_global.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	global	15	na	0	2.54	0.01	2.52	99%	5776	4104	0	2.553606
sars-cov-2_pangenome_k32.r_0.6.S_global.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	global	15	na	Neg	2.22	0.02	2.20	99%	5776	0	0	2.23662
sars-cov-2_pangenome_k32.r_0.6.S_global.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	global	15	na	Pos	2.79	0.01	2.78	99%	5776	0	0	2.803105
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_1.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	15	1	0	2.30	0.02	2.27	99%	9928	43720	0	2.314189
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_1.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	15	1	Neg	2.48	0.01	2.46	99%	9928	31256	0	2.494064
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_1.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	15	1	Pos	2.26	0.01	2.24	99%	9928	31256	0	2.268957
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_2.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	15	2	0	2.35	0.02	2.32	99%	7624	0	0	2.357413
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_2.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	15	2	Neg	2.28	0.00	2.27	99%	7624	0	0	2.289896
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_2.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	15	2	Pos	2.07	0.01	2.05	99%	7624	0	0	2.076539
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_3.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	15	3	0	2.20	0.00	2.19	99%	6832	0	0	2.209952
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_3.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	15	3	Neg	2.37	0.00	2.37	99%	6876	0	0	2.386104
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_3.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	15	3	Pos	2.17	0.02	2.14	99%	6832	0	0	2.176642
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_4.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	15	4	0	2.50	0.01	2.47	99%	6304	5592	0	2.507444
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_4.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	15	4	Neg	2.03	0.01	2.02	99%	6560	0	0	2.043505
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_4.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	15	4	Pos	2.30	0.00	2.29	99%	6304	0	0	2.311721
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_5.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	15	5	0	2.20	0.01	2.19	99%	6304	0	0	2.207783
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_5.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	15	5	Neg	2.51	0.01	2.50	99%	6304	0	0	2.521172
sars-cov-2_pangenome_k32.r_0.6.S_local.k_15.d_5.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	15	5	Pos	2.39	0.01	2.36	99%	6304	0	0	2.397849
sars-cov-2_pangenome_k32.r_0.6.S_global.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	global	17	na	0	2.66	0.02	2.64	99%	6256	5008	0	2.671304
sars-cov-2_pangenome_k32.r_0.6.S_global.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	global	17	na	Neg	2.39	0.00	2.38	99%	6256	0	0	2.40776
sars-cov-2_pangenome_k32.r_0.6.S_global.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	global	17	na	Pos	2.38	0.01	2.36	99%	6040	0	0	2.386785
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_1.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	17	1	0	3.43	0.01	3.39	99%	12164	51408	0	3.433549
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_1.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	17	1	Neg	2.38	0.02	2.35	99%	12040	35160	0	2.387389
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_1.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	17	1	Pos	2.48	0.03	2.44	99%	12040	35160	0	2.48793
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_2.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	17	2	0	2.75	0.01	2.73	99%	8676	9888	0	2.764486
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_2.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	17	2	Neg	2.63	0.01	2.61	99%	8676	0	0	2.642989
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_2.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	17	2	Pos	2.26	0.01	2.24	99%	8676	0	0	2.275519
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_3.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	17	3	0	2.62	0.00	2.61	99%	7600	7584	0	2.633724
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_3.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	17	3	Neg	2.46	0.01	2.44	99%	7360	0	0	2.476008
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_3.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	17	3	Pos	2.72	0.01	2.71	99%	7360	0	0	2.732282
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_4.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	17	4	0	2.56	0.00	2.55	99%	7096	6680	0	2.571351
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_4.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	17	4	Neg	2.10	0.00	2.09	99%	7096	0	0	2.111412
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_4.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	17	4	Pos	2.22	0.00	2.22	99%	7096	0	0	2.234006
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_5.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	17	5	0	2.87	0.01	2.84	99%	6832	6368	0	2.877675
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_5.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	17	5	Neg	2.28	0.01	2.27	99%	6832	0	0	2.298329
sars-cov-2_pangenome_k32.r_0.6.S_local.k_17.d_5.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	17	5	Pos	2.31	0.01	2.30	99%	6832	0	0	2.324623
sars-cov-2_pangenome_k32.r_0.6.S_global.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	global	19	na	0	2.93	0.01	2.91	99%	6684	0	0	2.935621
sars-cov-2_pangenome_k32.r_0.6.S_global.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	global	19	na	Neg	2.37	0.01	2.35	99%	6568	0	0	2.380676
sars-cov-2_pangenome_k32.r_0.6.S_global.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	global	19	na	Pos	2.78	0.01	2.76	99%	6684	0	0	2.792563
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_1.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	19	1	0	4.14	0.04	4.09	99%	14256	59280	0	4.153741
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_1.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	19	1	Neg	3.39	0.03	3.35	99%	14152	39064	0	3.407859
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_1.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	19	1	Pos	3.42	0.03	3.38	99%	14152	39064	0	3.433277
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_2.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	19	2	0	3.33	0.02	3.30	99%	9736	12112	0	3.336896
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_2.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	19	2	Neg	2.30	0.00	2.29	99%	9736	0	0	2.308149
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_2.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	19	2	Pos	2.46	0.02	2.44	99%	9736	0	0	2.470746
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_3.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	19	3	0	3.40	0.02	3.37	99%	8328	6920	0	3.407639
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_3.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	19	3	Neg	2.73	0.01	2.71	99%	8328	0	0	2.744665
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_3.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	19	3	Pos	3.00	0.00	2.99	99%	8328	0	0	3.013431
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_4.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	19	4	0	3.01	0.00	3.00	99%	7624	0	0	3.016961
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_4.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	19	4	Neg	2.95	0.02	2.92	99%	7688	0	0	2.962123
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_4.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	19	4	Pos	2.48	0.02	2.45	99%	7624	0	0	2.496472
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_5.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	19	5	0	2.92	0.01	2.90	99%	7360	0	0	2.929527
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_5.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	19	5	Neg	2.12	0.00	2.11	99%	7360	0	0	2.135382
sars-cov-2_pangenome_k32.r_0.6.S_local.k_19.d_5.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	19	5	Pos	2.78	0.02	2.75	99%	7360	0	0	2.7913
sars-cov-2_pangenome_k32.r_0.6.S_global.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	global	21	na	0	4.10	0.01	4.08	99%	7096	6656	0	4.109581
sars-cov-2_pangenome_k32.r_0.6.S_global.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	global	21	na	Neg	2.10	0.01	2.09	99%	7096	0	0	2.112512
sars-cov-2_pangenome_k32.r_0.6.S_global.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	global	21	na	Pos	3.05	0.01	3.03	99%	7108	0	0	3.063872
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_1.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	21	1	0	7.03	0.05	6.96	99%	16460	45048	0	7.04616
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_1.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	21	1	Neg	2.91	0.01	2.90	99%	16460	0	0	2.926349
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_1.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	21	1	Pos	5.00	0.03	4.96	99%	16556	42976	0	5.008114
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_2.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	21	2	0	3.86	0.02	3.82	99%	11184	14408	0	3.865711
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_2.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	21	2	Neg	2.28	0.01	2.26	99%	10984	0	0	2.29133
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_2.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	21	2	Pos	3.26	0.03	3.23	99%	11184	0	0	3.27303
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_3.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	21	3	0	3.00	0.02	2.97	99%	8940	10456	0	3.007116
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_3.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	21	3	Neg	2.17	0.00	2.16	99%	8940	0	0	2.180161
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_3.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	21	3	Pos	3.17	0.03	3.14	99%	8940	0	0	3.18267
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_4.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	21	4	0	3.08	0.01	3.07	99%	8148	0	0	3.093814
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_4.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	21	4	Neg	2.23	0.01	2.21	99%	8148	0	0	2.24079
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_4.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	21	4	Pos	3.03	0.02	3.01	99%	8148	0	0	3.04553
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_5.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	21	5	0	3.36	0.01	3.33	99%	7956	8272	0	3.367588
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_5.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	21	5	Neg	2.29	0.02	2.27	99%	7884	0	0	2.304479
sars-cov-2_pangenome_k32.r_0.6.S_local.k_21.d_5.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	21	5	Pos	2.76	0.01	2.74	99%	7884	0	0	2.770946
sars-cov-2_pangenome_k32.r_0.6.S_global.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	global	23	na	0	3.32	0.02	3.29	99%	7360	7472	0	3.32921
sars-cov-2_pangenome_k32.r_0.6.S_global.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	global	23	na	Neg	2.34	0.01	2.31	99%	7360	0	0	2.348914
sars-cov-2_pangenome_k32.r_0.6.S_global.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	global	23	na	Pos	3.13	0.02	3.10	99%	7360	0	0	3.14065
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_1.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	23	1	0	5.64	0.04	5.58	99%	19032	29392	0	5.652177
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_1.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	23	1	Neg	2.50	0.01	2.48	99%	19032	0	0	2.506821
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_1.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	23	1	Pos	5.34	0.06	5.26	99%	19076	46880	0	5.348258
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_2.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	23	2	0	4.14	0.01	4.11	99%	12492	16912	0	4.152143
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_2.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	23	2	Neg	3.07	0.02	3.04	99%	12492	0	0	3.079979
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_2.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	23	2	Pos	4.19	0.02	4.16	99%	12304	0	0	4.199216
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_3.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	23	3	0	3.46	0.02	3.43	99%	9732	12040	0	3.46762
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_3.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	23	3	Neg	2.77	0.02	2.74	99%	9732	0	0	2.780037
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_3.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	23	3	Pos	3.18	0.02	3.14	99%	9732	0	0	3.18671
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_4.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	23	4	0	3.50	0.02	3.47	99%	8676	10096	0	3.510571
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_4.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	23	4	Neg	2.33	0.02	2.31	99%	8676	0	0	2.341471
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_4.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	23	4	Pos	3.11	0.01	3.08	99%	8676	0	0	3.116505
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_5.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	23	5	0	3.24	0.00	3.23	99%	8412	9312	0	3.252588
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_5.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	23	5	Neg	2.59	0.00	2.59	99%	8412	0	0	2.606678
sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_5.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	23	5	Pos	3.47	0.01	3.45	99%	8412	0	0	3.478223
sars-cov-2_pangenome_k32.r_0.6.S_global.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	global	31	na	0	4.43	0.01	4.40	99%	9208	10856	0	4.436923
sars-cov-2_pangenome_k32.r_0.6.S_global.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	global	31	na	Neg	2.81	0.00	2.80	99%	9208	0	0	2.819622
sars-cov-2_pangenome_k32.r_0.6.S_global.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	global	31	na	Pos	4.37	0.02	4.34	99%	9208	0	0	4.375891
sars-cov-2_pangenome_k32.r_0.6.S_local.k_31.d_1.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	31	1	0	10.99	0.02	10.95	99%	31468	0	0	10.999708
sars-cov-2_pangenome_k32.r_0.6.S_local.k_31.d_1.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	31	1	Neg	4.64	0.01	4.61	99%	31332	0	0	4.646993
sars-cov-2_pangenome_k32.r_0.6.S_local.k_31.d_1.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	31	1	Pos	10.22	0.05	10.15	99%	31468	62504	0	10.228051
sars-cov-2_pangenome_k32.r_0.6.S_local.k_31.d_2.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	31	2	0	6.14	0.03	6.09	99%	18504	28808	0	6.150932
sars-cov-2_pangenome_k32.r_0.6.S_local.k_31.d_2.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	31	2	Neg	2.32	0.01	2.30	99%	18504	0	0	2.333417
sars-cov-2_pangenome_k32.r_0.6.S_local.k_31.d_2.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	31	2	Pos	4.49	0.05	4.43	99%	18740	512	0	4.499826
sars-cov-2_pangenome_k32.r_0.6.S_local.k_31.d_3.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	31	3	0	6.52	0.02	6.48	99%	13716	19280	0	6.530394
sars-cov-2_pangenome_k32.r_0.6.S_local.k_31.d_3.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	31	3	Neg	2.56	0.01	2.54	99%	13624	0	0	2.571648
sars-cov-2_pangenome_k32.r_0.6.S_local.k_31.d_3.t_Pos	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	31	3	Pos	4.69	0.02	4.66	99%	13624	0	0	4.695455
sars-cov-2_pangenome_k32.r_0.6.S_local.k_31.d_4.t_0	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	31	4	0	4.75	0.03	4.71	99%	11688	15416	0	4.762718
sars-cov-2_pangenome_k32.r_0.6.S_local.k_31.d_4.t_Neg	sars-cov-2_pangenome_k32	0.6	32_FMSIv02_query	local	31	4	Neg	2.44	0.01	2.41	99%	11512	0	0	2.450433
