pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
sars-cov-2_pangenome_k32.r_0.6.S_prophasm.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.6	08_prophex_query	prophasm	31	na	Pos	2.98	0.36	2.58	98%	386276	435184	0	2.985274
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.7	08_prophex_query	prophasm	15	na	0	1.02	0.07	0.94	99%	143528	116368	0	1.024184
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.7	08_prophex_query	prophasm	15	na	Neg	0.65	0.11	0.53	99%	137776	4472	0	0.661881
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.7	08_prophex_query	prophasm	15	na	Pos	1.10	0.06	1.00	97%	143528	4480	0	1.110125
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.7	08_prophex_query	prophasm	17	na	0	1.54	0.15	1.37	99%	161152	144712	0	1.54937
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.7	08_prophex_query	prophasm	17	na	Neg	0.72	0.09	0.63	99%	161152	0	0	0.730114
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.7	08_prophex_query	prophasm	17	na	Pos	1.37	0.09	1.27	99%	161152	27400	0	1.379071
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.7	08_prophex_query	prophasm	19	na	0	1.29	0.10	1.17	98%	190312	173088	0	1.296568
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.7	08_prophex_query	prophasm	19	na	Neg	0.81	0.14	0.66	99%	184640	0	0	0.818962
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.7	08_prophex_query	prophasm	19	na	Pos	1.86	0.13	1.72	99%	184640	5256	0	1.869061
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.7	08_prophex_query	prophasm	21	na	0	1.91	0.21	1.68	99%	208948	203232	0	1.915227
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.7	08_prophex_query	prophasm	21	na	Neg	0.82	0.05	0.76	99%	216064	0	0	0.826229
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.7	08_prophex_query	prophasm	21	na	Pos	2.03	0.20	1.83	99%	208948	3120	0	2.037149
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.7	08_prophex_query	prophasm	23	na	0	1.96	0.11	1.81	98%	237740	235704	0	1.965445
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.7	08_prophex_query	prophasm	23	na	Neg	1.00	0.16	0.83	99%	234568	0	0	1.005255
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.7	08_prophex_query	prophasm	23	na	Pos	2.25	0.23	2.02	99%	234568	6040	0	2.261171
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.7	08_prophex_query	prophasm	31	na	0	2.25	0.24	1.93	96%	349372	390448	0	2.262347
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.7	08_prophex_query	prophasm	31	na	Neg	1.39	0.24	1.15	99%	350084	0	0	1.40217
sars-cov-2_pangenome_k32.r_0.7.S_prophasm.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.7	08_prophex_query	prophasm	31	na	Pos	2.70	0.20	2.47	98%	352656	384600	0	2.723811
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.8	08_prophex_query	prophasm	15	na	0	1.08	0.10	0.94	96%	118656	109504	0	1.09121
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.8	08_prophex_query	prophasm	15	na	Neg	0.59	0.07	0.51	99%	118656	0	0	0.594469
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.8	08_prophex_query	prophasm	15	na	Pos	1.08	0.11	0.96	99%	118656	85144	0	1.092081
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.8	08_prophex_query	prophasm	17	na	0	1.34	0.09	1.23	99%	138460	122168	0	1.34581
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.8	08_prophex_query	prophasm	17	na	Neg	0.65	0.10	0.52	96%	137472	6056	0	0.660688
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.8	08_prophex_query	prophasm	17	na	Pos	1.24	0.09	1.15	99%	137472	4872	0	1.249502
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.8	08_prophex_query	prophasm	19	na	0	1.15	0.08	1.05	99%	160300	144952	0	1.157699
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.8	08_prophex_query	prophasm	19	na	Neg	0.68	0.09	0.59	99%	155988	0	0	0.693297
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.8	08_prophex_query	prophasm	19	na	Pos	1.76	0.08	1.68	99%	160300	5256	0	1.76881
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.8	08_prophex_query	prophasm	21	na	0	1.65	0.11	1.52	99%	175124	169088	0	1.659343
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.8	08_prophex_query	prophasm	21	na	Neg	0.74	0.14	0.60	99%	175124	0	0	0.752674
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.8	08_prophex_query	prophasm	21	na	Pos	1.84	0.14	1.70	99%	175124	5648	0	1.846976
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.8	08_prophex_query	prophasm	23	na	0	1.75	0.18	1.55	99%	197552	195256	0	1.758919
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.8	08_prophex_query	prophasm	23	na	Neg	0.86	0.13	0.72	99%	195524	0	0	0.866579
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.8	08_prophex_query	prophasm	23	na	Pos	1.39	0.11	1.28	99%	199880	6040	0	1.402909
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.8	08_prophex_query	prophasm	31	na	0	2.48	0.25	2.22	99%	286852	315960	0	2.485613
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.8	08_prophex_query	prophasm	31	na	Neg	1.10	0.18	0.91	99%	287820	0	0	1.108752
sars-cov-2_pangenome_k32.r_0.8.S_prophasm.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.8	08_prophex_query	prophasm	31	na	Pos	2.34	0.23	2.10	99%	286852	4816	0	2.352544
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.9	08_prophex_query	prophasm	15	na	0	0.97	0.06	0.90	99%	92416	76096	0	0.979933
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.9	08_prophex_query	prophasm	15	na	Neg	0.44	0.05	0.39	99%	92416	0	0	0.45024
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.9	08_prophex_query	prophasm	15	na	Pos	0.90	0.04	0.85	99%	92416	4472	0	0.910085
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.9	08_prophex_query	prophasm	17	na	0	1.06	0.06	0.99	99%	103496	90040	0	1.072534
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.9	08_prophex_query	prophasm	17	na	Neg	0.45	0.04	0.41	100%	103496	0	0	0.455906
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.9	08_prophex_query	prophasm	17	na	Pos	0.96	0.05	0.91	99%	103496	4864	0	0.968536
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.9	08_prophex_query	prophasm	19	na	0	1.34	0.08	1.25	99%	115036	104776	0	1.355643
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.9	08_prophex_query	prophasm	19	na	Neg	0.52	0.07	0.44	99%	115036	0	0	0.533207
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.9	08_prophex_query	prophasm	19	na	Pos	1.33	0.11	1.22	99%	117616	5256	0	1.343101
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.9	08_prophex_query	prophasm	21	na	0	1.39	0.07	1.30	98%	130684	120240	0	1.396817
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.9	08_prophex_query	prophasm	21	na	Neg	0.52	0.06	0.45	99%	130684	0	0	0.531371
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.9	08_prophex_query	prophasm	21	na	Pos	1.46	0.06	1.39	99%	130684	5648	0	1.463791
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.9	08_prophex_query	prophasm	23	na	0	1.23	0.11	1.11	99%	139716	137136	0	1.243755
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.9	08_prophex_query	prophasm	23	na	Neg	0.58	0.11	0.47	99%	139716	0	0	0.591061
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.9	08_prophex_query	prophasm	23	na	Pos	1.26	0.09	1.17	99%	139716	6040	0	1.274711
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.9	08_prophex_query	prophasm	31	na	0	2.13	0.16	1.95	99%	197152	214368	0	2.13902
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.9	08_prophex_query	prophasm	31	na	Neg	0.75	0.13	0.60	99%	197176	0	0	0.754379
sars-cov-2_pangenome_k32.r_0.9.S_prophasm.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.9	08_prophex_query	prophasm	31	na	Pos	1.86	0.15	1.70	99%	197152	7600	0	1.865156
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_15.d_na.t_0	sars-cov-2_pangenome_k32	1.0	08_prophex_query	prophasm	15	na	0	0.51	0.01	0.49	99%	61852	26744	0	0.521091
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	1.0	08_prophex_query	prophasm	15	na	Neg	0.27	0.05	0.22	99%	57980	0	0	0.28218
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	1.0	08_prophex_query	prophasm	15	na	Pos	0.64	0.05	0.58	99%	57980	0	0	0.647265
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_17.d_na.t_0	sars-cov-2_pangenome_k32	1.0	08_prophex_query	prophasm	17	na	0	0.66	0.05	0.61	99%	59184	0	0	0.671549
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	1.0	08_prophex_query	prophasm	17	na	Neg	0.25	0.03	0.21	99%	62708	0	0	0.258971
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	1.0	08_prophex_query	prophasm	17	na	Pos	0.83	0.05	0.77	99%	59184	0	0	0.845
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_19.d_na.t_0	sars-cov-2_pangenome_k32	1.0	08_prophex_query	prophasm	19	na	0	0.82	0.05	0.76	99%	61632	0	0	0.830996
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	1.0	08_prophex_query	prophasm	19	na	Neg	0.27	0.04	0.22	99%	61632	0	0	0.275505
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	1.0	08_prophex_query	prophasm	19	na	Pos	0.64	0.04	0.60	99%	61632	0	0	0.649793
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_21.d_na.t_0	sars-cov-2_pangenome_k32	1.0	08_prophex_query	prophasm	21	na	0	0.71	0.06	0.64	99%	64188	0	0	0.717906
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	1.0	08_prophex_query	prophasm	21	na	Neg	0.25	0.03	0.22	100%	68144	0	0	0.262995
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	1.0	08_prophex_query	prophasm	21	na	Pos	0.89	0.03	0.85	99%	64188	0	0	0.900885
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_23.d_na.t_0	sars-cov-2_pangenome_k32	1.0	08_prophex_query	prophasm	23	na	0	0.66	0.02	0.63	99%	69692	0	0	0.669376
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	1.0	08_prophex_query	prophasm	23	na	Neg	0.28	0.04	0.23	99%	67260	0	0	0.292471
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	1.0	08_prophex_query	prophasm	23	na	Pos	0.92	0.03	0.89	99%	69692	0	0	0.931848
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_31.d_na.t_0	sars-cov-2_pangenome_k32	1.0	08_prophex_query	prophasm	31	na	0	0.85	0.04	0.80	99%	82872	1192	0	0.860952
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	1.0	08_prophex_query	prophasm	31	na	Neg	0.30	0.05	0.24	99%	81820	0	0	0.310742
sars-cov-2_pangenome_k32.r_1.0.S_prophasm.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	1.0	08_prophex_query	prophasm	31	na	Pos	0.98	0.03	0.94	99%	82872	0	0	0.985935
spneumo_pangenome_k32.r_0.01.S_prophasm.k_15.d_na.t_0	spneumo_pangenome_k32	0.01	08_prophex_query	prophasm	15	na	0	0.14	0.00	0.14	100%	28304	0	0	0.153238
spneumo_pangenome_k32.r_0.01.S_prophasm.k_15.d_na.t_Neg	spneumo_pangenome_k32	0.01	08_prophex_query	prophasm	15	na	Neg	0.14	0.01	0.13	100%	28304	0	0	0.148651
spneumo_pangenome_k32.r_0.01.S_prophasm.k_15.d_na.t_Pos	spneumo_pangenome_k32	0.01	08_prophex_query	prophasm	15	na	Pos	0.19	0.00	0.19	99%	23312	0	0	0.198405
spneumo_pangenome_k32.r_0.01.S_prophasm.k_17.d_na.t_0	spneumo_pangenome_k32	0.01	08_prophex_query	prophasm	17	na	0	0.15	0.01	0.13	99%	29996	0	0	0.15725
spneumo_pangenome_k32.r_0.01.S_prophasm.k_17.d_na.t_Neg	spneumo_pangenome_k32	0.01	08_prophex_query	prophasm	17	na	Neg	0.14	0.01	0.13	99%	25772	0	0	0.153245
spneumo_pangenome_k32.r_0.01.S_prophasm.k_17.d_na.t_Pos	spneumo_pangenome_k32	0.01	08_prophex_query	prophasm	17	na	Pos	0.21	0.00	0.20	99%	21580	0	0	0.221964
spneumo_pangenome_k32.r_0.01.S_prophasm.k_19.d_na.t_0	spneumo_pangenome_k32	0.01	08_prophex_query	prophasm	19	na	0	0.14	0.00	0.13	99%	31048	0	0	0.144445
spneumo_pangenome_k32.r_0.01.S_prophasm.k_19.d_na.t_Neg	spneumo_pangenome_k32	0.01	08_prophex_query	prophasm	19	na	Neg	0.13	0.02	0.11	100%	27876	0	0	0.144082
spneumo_pangenome_k32.r_0.01.S_prophasm.k_19.d_na.t_Pos	spneumo_pangenome_k32	0.01	08_prophex_query	prophasm	19	na	Pos	0.23	0.01	0.22	99%	25992	0	0	0.244121
spneumo_pangenome_k32.r_0.01.S_prophasm.k_21.d_na.t_0	spneumo_pangenome_k32	0.01	08_prophex_query	prophasm	21	na	0	0.15	0.02	0.13	99%	28476	0	0	0.158023
spneumo_pangenome_k32.r_0.01.S_prophasm.k_21.d_na.t_Neg	spneumo_pangenome_k32	0.01	08_prophex_query	prophasm	21	na	Neg	0.13	0.02	0.11	100%	28476	0	0	0.141679
spneumo_pangenome_k32.r_0.01.S_prophasm.k_21.d_na.t_Pos	spneumo_pangenome_k32	0.01	08_prophex_query	prophasm	21	na	Pos	0.24	0.01	0.23	100%	25376	0	0	0.252407
spneumo_pangenome_k32.r_0.01.S_prophasm.k_23.d_na.t_0	spneumo_pangenome_k32	0.01	08_prophex_query	prophasm	23	na	0	0.16	0.00	0.15	99%	30828	6040	0	0.1694
spneumo_pangenome_k32.r_0.01.S_prophasm.k_23.d_na.t_Neg	spneumo_pangenome_k32	0.01	08_prophex_query	prophasm	23	na	Neg	0.15	0.00	0.14	99%	30828	0	0	0.157667
spneumo_pangenome_k32.r_0.01.S_prophasm.k_23.d_na.t_Pos	spneumo_pangenome_k32	0.01	08_prophex_query	prophasm	23	na	Pos	0.26	0.01	0.25	99%	28256	0	0	0.268271
spneumo_pangenome_k32.r_0.01.S_prophasm.k_31.d_na.t_0	spneumo_pangenome_k32	0.01	08_prophex_query	prophasm	31	na	0	0.18	0.02	0.15	99%	34984	0	0	0.18544
spneumo_pangenome_k32.r_0.01.S_prophasm.k_31.d_na.t_Neg	spneumo_pangenome_k32	0.01	08_prophex_query	prophasm	31	na	Neg	0.17	0.01	0.15	99%	32012	0	0	0.175633
spneumo_pangenome_k32.r_0.01.S_prophasm.k_31.d_na.t_Pos	spneumo_pangenome_k32	0.01	08_prophex_query	prophasm	31	na	Pos	0.33	0.02	0.30	100%	34376	0	0	0.337116
spneumo_pangenome_k32.r_0.1.S_prophasm.k_15.d_na.t_0	spneumo_pangenome_k32	0.1	08_prophex_query	prophasm	15	na	0	0.41	0.03	0.37	99%	87124	0	0	0.412538
spneumo_pangenome_k32.r_0.1.S_prophasm.k_15.d_na.t_Neg	spneumo_pangenome_k32	0.1	08_prophex_query	prophasm	15	na	Neg	0.37	0.03	0.34	99%	87124	0	0	0.377575
spneumo_pangenome_k32.r_0.1.S_prophasm.k_15.d_na.t_Pos	spneumo_pangenome_k32	0.1	08_prophex_query	prophasm	15	na	Pos	0.63	0.02	0.61	99%	87124	0	0	0.642645
spneumo_pangenome_k32.r_0.1.S_prophasm.k_17.d_na.t_0	spneumo_pangenome_k32	0.1	08_prophex_query	prophasm	17	na	0	0.44	0.03	0.40	99%	94764	48216	0	0.453481
spneumo_pangenome_k32.r_0.1.S_prophasm.k_17.d_na.t_Neg	spneumo_pangenome_k32	0.1	08_prophex_query	prophasm	17	na	Neg	0.38	0.03	0.34	99%	94764	0	0	0.394521
spneumo_pangenome_k32.r_0.1.S_prophasm.k_17.d_na.t_Pos	spneumo_pangenome_k32	0.1	08_prophex_query	prophasm	17	na	Pos	0.70	0.03	0.67	99%	94764	4864	0	0.706911
spneumo_pangenome_k32.r_0.1.S_prophasm.k_19.d_na.t_0	spneumo_pangenome_k32	0.1	08_prophex_query	prophasm	19	na	0	0.49	0.06	0.42	97%	100232	77696	0	0.502559
spneumo_pangenome_k32.r_0.1.S_prophasm.k_19.d_na.t_Neg	spneumo_pangenome_k32	0.1	08_prophex_query	prophasm	19	na	Neg	0.40	0.02	0.38	99%	100232	0	0	0.412631
spneumo_pangenome_k32.r_0.1.S_prophasm.k_19.d_na.t_Pos	spneumo_pangenome_k32	0.1	08_prophex_query	prophasm	19	na	Pos	0.77	0.03	0.74	99%	100232	5256	0	0.77721
spneumo_pangenome_k32.r_0.1.S_prophasm.k_21.d_na.t_0	spneumo_pangenome_k32	0.1	08_prophex_query	prophasm	21	na	0	0.55	0.04	0.49	98%	105628	85696	0	0.562096
spneumo_pangenome_k32.r_0.1.S_prophasm.k_21.d_na.t_Neg	spneumo_pangenome_k32	0.1	08_prophex_query	prophasm	21	na	Neg	0.44	0.03	0.40	99%	105628	0	0	0.449299
spneumo_pangenome_k32.r_0.1.S_prophasm.k_21.d_na.t_Pos	spneumo_pangenome_k32	0.1	08_prophex_query	prophasm	21	na	Pos	1.06	0.03	1.03	99%	105628	5648	0	1.070975
spneumo_pangenome_k32.r_0.1.S_prophasm.k_23.d_na.t_0	spneumo_pangenome_k32	0.1	08_prophex_query	prophasm	23	na	0	0.61	0.06	0.52	97%	108476	88680	0	0.615694
spneumo_pangenome_k32.r_0.1.S_prophasm.k_23.d_na.t_Neg	spneumo_pangenome_k32	0.1	08_prophex_query	prophasm	23	na	Neg	0.44	0.03	0.40	99%	113464	0	0	0.450296
spneumo_pangenome_k32.r_0.1.S_prophasm.k_23.d_na.t_Pos	spneumo_pangenome_k32	0.1	08_prophex_query	prophasm	23	na	Pos	1.20	0.05	1.14	99%	110928	6040	0	1.207455
spneumo_pangenome_k32.r_0.1.S_prophasm.k_31.d_na.t_0	spneumo_pangenome_k32	0.1	08_prophex_query	prophasm	31	na	0	0.77	0.06	0.69	97%	135064	130328	0	0.783931
spneumo_pangenome_k32.r_0.1.S_prophasm.k_31.d_na.t_Neg	spneumo_pangenome_k32	0.1	08_prophex_query	prophasm	31	na	Neg	0.50	0.03	0.47	99%	136672	0	0	0.512
spneumo_pangenome_k32.r_0.1.S_prophasm.k_31.d_na.t_Pos	spneumo_pangenome_k32	0.1	08_prophex_query	prophasm	31	na	Pos	1.53	0.06	1.46	99%	136152	7600	0	1.538155
spneumo_pangenome_k32.r_0.2.S_prophasm.k_15.d_na.t_0	spneumo_pangenome_k32	0.2	08_prophex_query	prophasm	15	na	0	0.83	0.05	0.77	99%	138504	107984	0	0.840728
spneumo_pangenome_k32.r_0.2.S_prophasm.k_15.d_na.t_Neg	spneumo_pangenome_k32	0.2	08_prophex_query	prophasm	15	na	Neg	0.58	0.06	0.51	99%	133924	0	0	0.588843
spneumo_pangenome_k32.r_0.2.S_prophasm.k_15.d_na.t_Pos	spneumo_pangenome_k32	0.2	08_prophex_query	prophasm	15	na	Pos	0.99	0.07	0.92	99%	133924	4472	0	0.996711
spneumo_pangenome_k32.r_0.2.S_prophasm.k_17.d_na.t_0	spneumo_pangenome_k32	0.2	08_prophex_query	prophasm	17	na	0	0.80	0.06	0.73	99%	147900	87152	0	0.806104
spneumo_pangenome_k32.r_0.2.S_prophasm.k_17.d_na.t_Neg	spneumo_pangenome_k32	0.2	08_prophex_query	prophasm	17	na	Neg	0.61	0.05	0.55	99%	150364	0	0	0.620188
spneumo_pangenome_k32.r_0.2.S_prophasm.k_17.d_na.t_Pos	spneumo_pangenome_k32	0.2	08_prophex_query	prophasm	17	na	Pos	1.51	0.06	1.44	99%	146860	4864	0	1.514355
spneumo_pangenome_k32.r_0.2.S_prophasm.k_19.d_na.t_0	spneumo_pangenome_k32	0.2	08_prophex_query	prophasm	19	na	0	0.88	0.10	0.77	99%	158872	139784	0	0.889104
spneumo_pangenome_k32.r_0.2.S_prophasm.k_19.d_na.t_Neg	spneumo_pangenome_k32	0.2	08_prophex_query	prophasm	19	na	Neg	0.64	0.05	0.57	99%	159860	0	0	0.645925
spneumo_pangenome_k32.r_0.2.S_prophasm.k_19.d_na.t_Pos	spneumo_pangenome_k32	0.2	08_prophex_query	prophasm	19	na	Pos	1.18	0.07	1.11	99%	159860	5256	0	1.195338
spneumo_pangenome_k32.r_0.2.S_prophasm.k_21.d_na.t_0	spneumo_pangenome_k32	0.2	08_prophex_query	prophasm	21	na	0	0.94	0.09	0.84	99%	168216	121400	0	0.948337
spneumo_pangenome_k32.r_0.2.S_prophasm.k_21.d_na.t_Neg	spneumo_pangenome_k32	0.2	08_prophex_query	prophasm	21	na	Neg	0.68	0.06	0.61	99%	169284	0	0	0.687057
spneumo_pangenome_k32.r_0.2.S_prophasm.k_21.d_na.t_Pos	spneumo_pangenome_k32	0.2	08_prophex_query	prophasm	21	na	Pos	1.25	0.06	1.18	99%	168632	5648	0	1.255346
spneumo_pangenome_k32.r_0.2.S_prophasm.k_23.d_na.t_0	spneumo_pangenome_k32	0.2	08_prophex_query	prophasm	23	na	0	1.13	0.14	0.96	98%	180392	168976	0	1.135418
spneumo_pangenome_k32.r_0.2.S_prophasm.k_23.d_na.t_Neg	spneumo_pangenome_k32	0.2	08_prophex_query	prophasm	23	na	Neg	0.68	0.04	0.64	99%	181548	0	0	0.693155
spneumo_pangenome_k32.r_0.2.S_prophasm.k_23.d_na.t_Pos	spneumo_pangenome_k32	0.2	08_prophex_query	prophasm	23	na	Pos	1.38	0.09	1.28	99%	180392	6040	0	1.389442
spneumo_pangenome_k32.r_0.2.S_prophasm.k_31.d_na.t_0	spneumo_pangenome_k32	0.2	08_prophex_query	prophasm	31	na	0	1.20	0.10	1.06	97%	228244	233864	0	1.205923
spneumo_pangenome_k32.r_0.2.S_prophasm.k_31.d_na.t_Neg	spneumo_pangenome_k32	0.2	08_prophex_query	prophasm	31	na	Neg	0.81	0.06	0.74	99%	224268	0	0	0.821887
spneumo_pangenome_k32.r_0.2.S_prophasm.k_31.d_na.t_Pos	spneumo_pangenome_k32	0.2	08_prophex_query	prophasm	31	na	Pos	1.53	0.09	1.44	99%	224268	7600	0	1.538378
spneumo_pangenome_k32.r_0.3.S_prophasm.k_15.d_na.t_0	spneumo_pangenome_k32	0.3	08_prophex_query	prophasm	15	na	0	1.01	0.06	0.94	99%	169712	81272	0	1.014975
spneumo_pangenome_k32.r_0.3.S_prophasm.k_15.d_na.t_Neg	spneumo_pangenome_k32	0.3	08_prophex_query	prophasm	15	na	Neg	0.71	0.06	0.65	99%	169712	0	0	0.720319
