pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
spneumo_pangenome_k32.r_0.7.S_prophasm.k_19.d_na.t_superstring	spneumo_pangenome_k32	0.7	06_prophasm	prophasm	19	na	superstring	11.19	0.26	10.62	97%	235048	0	99816	11.200024
spneumo_pangenome_k32.r_0.7.S_prophasm.k_21.d_na.t_superstring	spneumo_pangenome_k32	0.7	06_prophasm	prophasm	21	na	superstring	13.29	0.25	12.81	98%	242772	0	111080	13.303056
spneumo_pangenome_k32.r_0.7.S_prophasm.k_23.d_na.t_superstring	spneumo_pangenome_k32	0.7	06_prophasm	prophasm	23	na	superstring	13.05	0.28	12.43	97%	250440	0	123000	13.064697
spneumo_pangenome_k32.r_0.7.S_prophasm.k_31.d_na.t_superstring	spneumo_pangenome_k32	0.7	06_prophasm	prophasm	31	na	superstring	15.85	0.46	14.86	96%	331360	0	175488	15.861607
spneumo_pangenome_k32.r_0.8.S_prophasm.k_15.d_na.t_superstring	spneumo_pangenome_k32	0.8	06_prophasm	prophasm	15	na	superstring	9.61	0.20	9.23	98%	235592	0	63880	9.622463
spneumo_pangenome_k32.r_0.8.S_prophasm.k_17.d_na.t_superstring	spneumo_pangenome_k32	0.8	06_prophasm	prophasm	17	na	superstring	11.54	0.25	11.07	98%	249004	784	73168	11.550984
spneumo_pangenome_k32.r_0.8.S_prophasm.k_19.d_na.t_superstring	spneumo_pangenome_k32	0.8	06_prophasm	prophasm	19	na	superstring	12.35	0.29	11.82	98%	331360	8	81720	12.356799
spneumo_pangenome_k32.r_0.8.S_prophasm.k_21.d_na.t_superstring	spneumo_pangenome_k32	0.8	06_prophasm	prophasm	21	na	superstring	12.50	0.22	11.96	97%	331344	0	90528	12.506951
spneumo_pangenome_k32.r_0.8.S_prophasm.k_23.d_na.t_superstring	spneumo_pangenome_k32	0.8	06_prophasm	prophasm	23	na	superstring	13.92	0.38	13.05	96%	331360	0	100032	13.929828
spneumo_pangenome_k32.r_0.8.S_prophasm.k_31.d_na.t_superstring	spneumo_pangenome_k32	0.8	06_prophasm	prophasm	31	na	superstring	16.03	0.30	15.19	96%	358460	0	141216	16.035549
spneumo_pangenome_k32.r_0.9.S_prophasm.k_15.d_na.t_superstring	spneumo_pangenome_k32	0.9	06_prophasm	prophasm	15	na	superstring	10.69	0.34	10.14	98%	331340	0	46688	10.695024
spneumo_pangenome_k32.r_0.9.S_prophasm.k_17.d_na.t_superstring	spneumo_pangenome_k32	0.9	06_prophasm	prophasm	17	na	superstring	12.02	0.24	11.52	97%	331296	0	51136	12.030743
spneumo_pangenome_k32.r_0.9.S_prophasm.k_19.d_na.t_superstring	spneumo_pangenome_k32	0.9	06_prophasm	prophasm	19	na	superstring	12.59	0.28	11.86	96%	331340	0	56224	12.596438
spneumo_pangenome_k32.r_0.9.S_prophasm.k_21.d_na.t_superstring	spneumo_pangenome_k32	0.9	06_prophasm	prophasm	21	na	superstring	13.38	0.35	12.60	96%	340260	0	61472	13.391184
spneumo_pangenome_k32.r_0.9.S_prophasm.k_23.d_na.t_superstring	spneumo_pangenome_k32	0.9	06_prophasm	prophasm	23	na	superstring	14.20	0.28	13.48	96%	350120	0	67472	14.205065
spneumo_pangenome_k32.r_0.9.S_prophasm.k_31.d_na.t_superstring	spneumo_pangenome_k32	0.9	06_prophasm	prophasm	31	na	superstring	16.92	0.30	16.05	96%	388572	0	92528	16.932785
spneumo_pangenome_k32.r_1.0.S_prophasm.k_15.d_na.t_superstring	spneumo_pangenome_k32	1.0	06_prophasm	prophasm	15	na	superstring	9.96	0.32	9.62	99%	331396	0	24504	9.966889
spneumo_pangenome_k32.r_1.0.S_prophasm.k_17.d_na.t_superstring	spneumo_pangenome_k32	1.0	06_prophasm	prophasm	17	na	superstring	10.62	0.31	10.29	99%	341896	0	23136	10.631609
spneumo_pangenome_k32.r_1.0.S_prophasm.k_19.d_na.t_superstring	spneumo_pangenome_k32	1.0	06_prophasm	prophasm	19	na	superstring	9.97	0.19	9.77	99%	353824	0	23896	9.977895
spneumo_pangenome_k32.r_1.0.S_prophasm.k_21.d_na.t_superstring	spneumo_pangenome_k32	1.0	06_prophasm	prophasm	21	na	superstring	10.29	0.18	10.10	99%	365032	0	24712	10.303936
spneumo_pangenome_k32.r_1.0.S_prophasm.k_23.d_na.t_superstring	spneumo_pangenome_k32	1.0	06_prophasm	prophasm	23	na	superstring	12.43	0.35	12.06	99%	375988	0	26344	12.438546
spneumo_pangenome_k32.r_1.0.S_prophasm.k_31.d_na.t_superstring	spneumo_pangenome_k32	1.0	06_prophasm	prophasm	31	na	superstring	13.42	0.35	13.05	99%	418536	0	31336	13.427006
